time,open,high,low,close,"AU07Y-NZ07Y, TVC: Open","AU07Y-NZ07Y, TVC: High","AU07Y-NZ07Y, TVC: Low","AU07Y-NZ07Y, TVC: Close","AU01Y-NZ01Y, TVC: Open","AU01Y-NZ01Y, TVC: High","AU01Y-NZ01Y, TVC: Low","AU01Y-NZ01Y, TVC: Close","AU05Y-NZ05Y, TVC: Open","AU05Y-NZ05Y, TVC: High","AU05Y-NZ05Y, TVC: Low","AU05Y-NZ05Y, TVC: Close","AU02Y-NZ02Y, TVC: Open","AU02Y-NZ02Y, TVC: High","AU02Y-NZ02Y, TVC: Low","AU02Y-NZ02Y, TVC: Close","AU10Y-NZ10Y, TVC: Open","AU10Y-NZ10Y, TVC: High","AU10Y-NZ10Y, TVC: Low","AU10Y-NZ10Y, TVC: Close",MA,Smoothing Line,Volume,Volume MA,Basic EPS,EPS estimates,Average basic shares outstanding,Diluted shares outstanding
2013-11-05T22:00:00Z,1.1371,1.13723,1.13259,1.13663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1404387999999968,1.1402786499999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-06T22:00:00Z,1.13663,1.13799,1.13123,1.1359599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1401697999999967,1.1402968299999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-07T22:00:00Z,1.1359599999999999,1.13832,1.1308099999999999,1.13636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1398813999999968,1.1403011299999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-10T22:00:00Z,1.1339299999999999,1.13685,1.13187,1.13382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1395619999999966,1.1402969099999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-11T22:00:00Z,1.13382,1.13652,1.12958,1.13102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1389673999999967,1.1402627899999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-12T22:00:00Z,1.13102,1.1335899999999999,1.12737,1.12841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1383423999999969,1.1401927499999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-13T22:00:00Z,1.12841,1.13068,1.1219,1.12528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1377055999999968,1.1400913399999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-14T22:00:00Z,1.12528,1.12805,1.12128,1.12252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1372291999999968,1.1399720399999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-17T22:00:00Z,1.12097,1.1258599999999999,1.1163699999999999,1.1247099999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1367005999999968,1.1398266399999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-18T22:00:00Z,1.1247099999999999,1.13061,1.12399,1.12612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1361377999999969,1.1396566299999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-19T22:00:00Z,1.12612,1.13131,1.12485,1.12778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1356177999999968,1.1394510399999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-20T22:00:00Z,1.12778,1.13018,1.12418,1.12483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1353335999999967,1.1392112799999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-21T22:00:00Z,1.12483,1.12711,1.11703,1.11795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1349777999999968,1.1389294299999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-24T22:00:00Z,1.11893,1.12117,1.1124399999999999,1.11502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1344737999999968,1.1385988199999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-25T22:00:00Z,1.11502,1.11761,1.1117599999999999,1.1129799999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1340201999999968,1.1382345499999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-26T22:00:00Z,1.1129799999999999,1.11792,1.11151,1.11408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.133553799999997,1.1378434799999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-27T22:00:00Z,1.11408,1.12103,1.1124,1.12052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1334227999999968,1.1374527899999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-11-28T22:00:00Z,1.12052,1.12266,1.11569,1.1159999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1332733999999969,1.1370681899999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-01T22:00:00Z,1.1175899999999999,1.11896,1.109,1.11145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1329759999999969,1.1366704599999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-02T22:00:00Z,1.11145,1.1136599999999999,1.10528,1.10808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.132455999999997,1.1362620099999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-03T22:00:00Z,1.10808,1.10933,1.10028,1.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1317661999999968,1.1358283799999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-04T22:00:00Z,1.101,1.10567,1.09933,1.10212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1312245999999968,1.1353811199999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-05T22:00:00Z,1.10212,1.1072,1.09654,1.0973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1306829999999968,1.1349211999999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-08T22:00:00Z,1.10049,1.1008499999999999,1.0950499999999999,1.09918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.130216999999997,1.1344539499999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-09T22:00:00Z,1.09918,1.10323,1.09584,1.10097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.129541999999997,1.1339826799999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-10T22:00:00Z,1.10097,1.10492,1.09475,1.09516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.128911399999997,1.1335111299999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-11T22:00:00Z,1.09516,1.0967799999999999,1.0817999999999999,1.08263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1279171999999968,1.1330217099999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-12T22:00:00Z,1.08263,1.08823,1.08243,1.0831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.126895199999997,1.1325050099999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-15T22:00:00Z,1.08315,1.08538,1.08006,1.08307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.125853399999997,1.1319626499999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-16T22:00:00Z,1.08307,1.08347,1.07517,1.07551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1246393999999968,1.1313877299999875,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-17T22:00:00Z,1.07551,1.08194,1.07306,1.0747499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.123396199999997,1.1307766499999876,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-18T22:00:00Z,1.0747499999999999,1.08488,1.07459,1.08147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.122202599999997,1.1301200999999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-19T22:00:00Z,1.08147,1.0900699999999999,1.08037,1.08606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.121238999999997,1.1294331599999876,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-22T22:00:00Z,1.08646,1.09111,1.08605,1.08819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.120319199999997,1.1287254299999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-23T22:00:00Z,1.08819,1.09149,1.08787,1.08926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1193515999999972,1.1279919999999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-25T22:00:00Z,1.08926,1.0905799999999999,1.08673,1.0872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1184211999999971,1.1272353699999873,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-26T22:00:00Z,1.0872,1.09131,1.08476,1.08476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.117408199999997,1.1264346399999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-29T22:00:00Z,1.08443,1.08893,1.0836999999999999,1.08499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.116377799999997,1.1255898599999874,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-30T22:00:00Z,1.08499,1.08768,1.08326,1.0846799999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.115235399999997,1.1247028299999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-01T22:00:00Z,1.0846799999999999,1.0896299999999999,1.08371,1.08743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.114181799999997,1.1237891199999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-02T22:00:00Z,1.08743,1.09049,1.07914,1.0799699999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.112864799999997,1.1228440499999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-05T22:00:00Z,1.08096,1.0860699999999999,1.07968,1.0812599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1114629999999972,1.1218559699999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-06T22:00:00Z,1.0812599999999999,1.0827799999999999,1.0754599999999999,1.07725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.109877599999997,1.1208156999999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-07T22:00:00Z,1.07725,1.0788,1.0751199999999999,1.07703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1083611999999972,1.1197229099999872,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-08T22:00:00Z,1.07703,1.07907,1.07354,1.07757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.106960199999997,1.1185938199999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-09T22:00:00Z,1.07757,1.08488,1.07757,1.08235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1056633999999972,1.1174314199999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-12T22:00:00Z,1.08398,1.0862,1.07955,1.0804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.104409799999997,1.1162560499999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-13T22:00:00Z,1.0804,1.08131,1.0668199999999999,1.06952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.102967199999997,1.1150596499999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-14T22:00:00Z,1.06952,1.0714299999999999,1.06405,1.0686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1013879999999971,1.1138363799999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-15T22:00:00Z,1.0686,1.07001,1.0542799999999999,1.05545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0997549999999972,1.1125921599999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-16T22:00:00Z,1.05545,1.0647,1.05537,1.0626499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0982753999999972,1.1113361199999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-19T22:00:00Z,1.0613,1.07056,1.05789,1.0581099999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.096718399999997,1.1100619099999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-20T22:00:00Z,1.0581099999999999,1.06033,1.0564,1.05868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.095164799999997,1.1087581999999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-21T22:00:00Z,1.05868,1.0672599999999999,1.05601,1.0649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.093786399999997,1.1074315599999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-22T22:00:00Z,1.0649,1.06704,1.05305,1.05549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.092275799999997,1.1060777699999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-23T22:00:00Z,1.05549,1.0588,1.04921,1.05566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.090820799999997,1.1046977499999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-26T22:00:00Z,1.05503,1.06293,1.05451,1.06018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0895187999999971,1.1033032799999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-27T22:00:00Z,1.06018,1.0654299999999999,1.06018,1.06212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.088310799999997,1.1018999299999874,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-28T22:00:00Z,1.06212,1.0670899999999999,1.05649,1.06359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.087088399999997,1.1004925799999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-29T22:00:00Z,1.06359,1.07949,1.0629199999999999,1.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0860899999999971,1.0990879899999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-30T22:00:00Z,1.0762,1.0830899999999999,1.0727499999999999,1.08183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0851709999999972,1.0977032999999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-02T22:00:00Z,1.08026,1.08737,1.07738,1.08152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0843047999999973,1.0963453899999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-03T22:00:00Z,1.08152,1.09472,1.0812,1.08267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0835991999999972,1.0950314699999875,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-04T22:00:00Z,1.08267,1.08733,1.0804799999999999,1.08403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.082979399999997,1.0937623799999876,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-05T22:00:00Z,1.08403,1.09048,1.0818999999999999,1.08558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.082431399999997,1.0925359399999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-06T22:00:00Z,1.08558,1.08867,1.07917,1.07917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0817331999999973,1.0913394299999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-09T22:00:00Z,1.07961,1.08282,1.07822,1.08212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0809651999999972,1.0901671999999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-10T22:00:00Z,1.08212,1.08674,1.0813,1.08589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0803629999999973,1.0890369899999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-11T22:00:00Z,1.08589,1.08731,1.08225,1.08453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0798245999999974,1.087958819999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-12T22:00:00Z,1.08453,1.0849499999999999,1.07362,1.07585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0791799999999974,1.0869300699999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-13T22:00:00Z,1.07585,1.0798999999999999,1.0748,1.07761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0787121999999973,1.085951909999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-16T22:00:00Z,1.08154,1.08322,1.0782,1.07832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0782361999999972,1.0850277999999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-17T22:00:00Z,1.07832,1.08854,1.0783,1.08592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0780085999999973,1.084169989999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-18T22:00:00Z,1.08592,1.08828,1.08347,1.08649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0777547999999972,1.0833684099999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-19T22:00:00Z,1.08649,1.0891,1.08114,1.0835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0774053999999973,1.082624889999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-20T22:00:00Z,1.0835,1.08548,1.08159,1.0832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.077166199999997,1.0819421599999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-23T22:00:00Z,1.08325,1.08582,1.0817299999999999,1.0837299999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.077188199999997,1.0813256299999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-24T22:00:00Z,1.0837299999999999,1.08525,1.07996,1.07996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.077125399999997,1.080766359999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-25T22:00:00Z,1.07996,1.08333,1.07725,1.07754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.077014799999997,1.0802626799999877,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-26T22:00:00Z,1.07754,1.0792599999999999,1.0669199999999999,1.07045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.076913599999997,1.079803859999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-02-27T22:00:00Z,1.07045,1.0717999999999999,1.06283,1.06479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.076714399999997,1.0793810299999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-03-02T22:00:00Z,1.06243,1.0681,1.06166,1.06731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0764311999999971,1.0789873499999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-03-03T22:00:00Z,1.06731,1.07227,1.06574,1.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0760299999999972,1.078608889999988,NaN,NaN,NaN,NaN,NaN,NaN
2014-03-04T22:00:00Z,1.066,1.07159,1.06426,1.06426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0755513999999973,1.0782374899999878,NaN,NaN,NaN,NaN,NaN,NaN
2014-03-05T22:00:00Z,1.06426,1.07325,1.06426,1.06913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0751487999999971,1.077873359999988,NaN,NaN,NaN,NaN,NaN,NaN
