,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.resid,ar.L2.resid,ma.L1.resid,ma.L2.resid
33,1972-02-29 01:00:00+00:00,-1628.0672735434632,-1606.8906990183946,-1619.546258690783,0.006834953173940635,8.728720411061707e-05,5,True,252,2000,2,2,0 days 00:00:00.363574,ZC1,0.2917497208191887,0.22584786988805777,0.3025746740382291,0.22689165449605
34,1972-03-07 01:00:00+00:00,-1620.2766920339586,-1599.10011750889,-1611.7556771812783,0.006919801131941275,9.002569523468951e-05,5,True,252,2000,2,2,0 days 00:00:00.333412,ZC1,0.28973423429577316,0.2271772696553108,0.29247132197974196,0.2450885330031967
35,1972-03-14 01:00:00+00:00,-1617.2824456058538,-1596.1058710807852,-1608.7614307531735,0.006986393303007819,9.113565865625698e-05,5,True,252,2000,2,2,0 days 00:00:00.385591,ZC1,0.3195720011127446,0.2619313834732027,0.3077782580353914,0.23596800249729702
36,1972-03-21 01:00:00+00:00,-1622.1654755522604,-1600.9889010271918,-1613.6444606995801,0.006907792942037525,8.936222352815466e-05,5,True,252,2000,2,2,0 days 00:00:00.349764,ZC1,0.32525101696939296,0.22182777458868727,0.3325774225841148,0.23261895692746923
37,1972-03-28 01:00:00+00:00,-1621.6958999656777,-1600.519325440609,-1613.1748851129973,0.006883210014281902,8.953323732750179e-05,5,True,252,2000,2,2,0 days 00:00:00.469016,ZC1,0.3237242654645388,0.26331893123349887,0.31258923367555236,0.23869858756327664
38,1972-04-05 01:00:00+00:00,-1621.9950427603885,-1600.8184682353199,-1613.4740279077082,0.0068725510599286265,8.943273954587518e-05,5,True,252,2000,2,2,0 days 00:00:00.381339,ZC1,0.320012480476705,0.26060863172111987,0.30901134147275405,0.23642759428089338
39,1972-04-12 01:00:00+00:00,-1630.2478337190728,-1609.0712591940041,-1621.7268188663925,0.006716076989504424,8.655105353434607e-05,5,True,252,2000,2,2,0 days 00:00:00.480786,ZC1,0.4345167829168229,0.17583802419387304,0.46396852097029934,0.20032117888319298
40,1972-04-19 01:00:00+00:00,-1627.7240573814192,-1606.5474828563506,-1619.203042528739,0.006810992068986156,8.742710993702593e-05,5,True,252,2000,2,2,0 days 00:00:00.417379,ZC1,0.3096600696734263,0.2563265104079567,0.2980565390166662,0.23091266248316417
41,1972-04-26 01:00:00+00:00,-1641.5092826867603,-1620.3327081616917,-1632.98826783408,0.0066190924789057215,8.283004721168182e-05,5,True,252,2000,2,2,0 days 00:00:00.650196,ZC1,0.029270917738006195,0.02872147453787965,0.0414958943010666,0.054827085363578915
42,1972-05-03 00:00:00+00:00,-1641.8973742156772,-1620.7207996906086,-1633.376359362997,0.006551067552634015,8.263846830968899e-05,5,True,252,2000,2,2,0 days 00:00:00.448022,ZC1,0.3515993771257246,0.30018862522424156,0.3408455187604134,0.27155431242157496
