,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ar.L3.close,ma.L1.close,ma.L2.close,ma.L3.close
473,1979-10-12 00:00:00+00:00,-1495.2289794968196,-1466.9935467967282,-1483.8676263599125,0.009121600136423175,0.00014589660570749115,0.9495874927368146,5,True,252,13000,3,3,0 days 00:00:01.997122,corn,0.19572027104476833,0.1114236740250453,0.18532514696328606,0.2000149780921858,0.12641802663224358,0.20027066913378472
474,1979-10-19 00:00:00+00:00,-1488.141027128443,-1459.9055944283516,-1476.779673991536,0.009210120859429113,0.00014975778945895685,0.9781728634521711,5,True,252,13000,3,3,0 days 00:00:01.146934,corn,,0.06805491606713304,,,0.05443745305302205,
475,1979-10-26 00:00:00+00:00,-1507.1487935961654,-1478.913360896074,-1495.7874404592583,0.008891115354804864,0.00013911732116007145,0.9358916605500609,5,True,252,13000,3,3,0 days 00:00:01.620436,corn,0.02875617066557069,0.03262727926042938,0.028476452322156037,0.024995382636145955,0.021851082313832645,0.028349023312339863
476,1979-11-02 01:00:00+00:00,-1516.4935693827642,-1488.2581366826728,-1505.132216245857,0.008866060186613692,0.00013411008168143687,0.9089123926695648,5,True,252,13000,3,3,0 days 00:00:02.831360,corn,0.10403288696006668,0.08884752727805831,0.09314812216272683,0.07966481006844794,0.06956503802520063,0.0792753436898303
477,1979-11-09 01:00:00+00:00,-1514.0767805519354,-1485.841347851844,-1502.7154274150282,0.008912233393226512,0.00013561078101862056,0.9155661481460682,5,True,252,13000,3,3,0 days 00:00:01.618760,corn,0.06849145379507732,0.0654782140172153,0.06404015866770071,0.047193306721350026,0.041903738464366284,0.047331062331906655
478,1979-11-16 01:00:00+00:00,-1513.2616423010172,-1485.0262096009258,-1501.90028916411,0.00881118356450294,0.00013608595353896012,0.9252394745467099,5,True,252,13000,3,3,0 days 00:00:01.656757,corn,0.041168037954888236,0.04683160090656266,0.0400003639358184,0.029610881570190276,0.02790595437503886,0.03271441881110566
479,1979-11-26 01:00:00+00:00,-1507.2195879019664,-1478.984155201875,-1495.8582347650593,0.008861127799217602,0.00013953021272919774,0.9434194491634108,5,True,252,13000,3,3,0 days 00:00:04.095852,corn,0.051669414257020936,0.0506039535653458,0.051981467136356256,0.03274776237182413,0.030613412346149414,0.03829332421757187
480,1979-12-03 01:00:00+00:00,-1503.151043453669,-1474.9156107535775,-1491.7896903167618,0.008947623441789163,0.00014203943046103493,0.9448362823243417,5,True,252,13000,3,3,0 days 00:00:01.251566,corn,2.958123845875105,2.264666934310878,2.617965922931069,2.9305487988521617,2.5663784351759085,2.919261718344737
481,1979-12-10 01:00:00+00:00,-1516.114077586928,-1487.8786448868366,-1504.7527244500209,0.00887415602173551,0.00013401605127716094,0.9411306442050421,5,True,252,13000,3,3,0 days 00:00:02.036556,corn,0.2799220080620559,0.1473885946681597,0.27824873633182057,0.2962864340081731,0.1672075839631472,0.29766186610224726
482,1979-12-26 01:00:00+00:00,-1511.9206014479014,-1483.68516874781,-1500.5592483109942,0.009155152687477807,0.00013642056547579195,0.9400301156836673,5,True,252,13000,3,3,0 days 00:00:04.923022,corn,0.012469757333430993,0.011819317368056905,0.011053301766519986,0.01568284938436487,0.021423091154367486,0.020583553641620275
483,1980-01-03 01:00:00+00:00,-1512.8163443260719,-1484.5809116259804,-1501.4549911891647,0.009062076537206872,0.00013604209735082427,0.9410238076730998,5,True,252,13000,3,3,0 days 00:00:02.443772,corn,0.4094209601692913,0.21355839549812466,0.40774342609709835,0.42490862411629055,0.23470995037073847,0.426448736947921
484,1980-01-14 01:00:00+00:00,-1535.959201507425,-1507.7237688073335,-1524.5978483705178,0.008671914085043421,0.00012367010193398717,0.9373459358405118,5,True,252,13000,3,3,0 days 00:00:01.557578,corn,0.9846873258522326,0.5217374184061946,0.9785521393797499,1.0100904835120328,0.5670519362984652,1.0151870466243318
485,1980-01-21 01:00:00+00:00,-1538.041745906638,-1509.8063132065465,-1526.6803927697308,0.008605960866281528,0.000122636951935525,0.941057196647195,5,True,252,13000,3,3,0 days 00:00:01.694612,corn,0.6490618230173294,0.3475935988048266,0.6359474179253579,0.665482589613769,0.38192572244600853,0.6555606223105438
486,1980-01-28 01:00:00+00:00,-1533.360289530678,-1505.1248568305866,-1521.998936393771,0.008681733411423132,0.00012484964429776402,0.941086696859404,5,True,252,13000,3,3,0 days 00:00:01.802017,corn,0.6831523281336046,0.37958366470922544,0.6596520714101847,0.6867795658687555,0.4243099865172805,0.6879003276963985
487,1980-02-04 01:00:00+00:00,-1527.1351361951606,-1498.8997034950692,-1515.7737830582535,0.008792297377377462,0.00012803889029673732,0.9446067505671968,5,True,252,13000,3,3,0 days 00:00:02.503385,corn,0.8249184949680249,0.46013144915977183,0.7952530012692709,0.8252662789216816,0.5116588367185418,0.8266918776300753
488,1980-02-11 01:00:00+00:00,-1512.559246867529,-1484.3238141674376,-1501.197893730622,0.009318173469473357,0.0001358041051260121,0.9779592103666275,5,True,252,13000,3,3,0 days 00:00:00.962207,corn,,,,,,
489,1980-02-19 01:00:00+00:00,-1521.307342070565,-1493.0719093704736,-1509.9459889336579,0.008857062058331054,0.00013115550709671636,0.9444478298633692,5,True,252,13000,3,3,0 days 00:00:01.156462,corn,0.5823927503694931,0.3214861510323481,0.5636089158984287,0.5738863114521425,0.34991347257428557,0.5740201749261477
490,1980-02-26 01:00:00+00:00,-1513.997944611578,-1485.7625119114866,-1502.636591474671,0.00905704276664802,0.00013509992825763877,0.9726040446974734,5,True,252,13000,3,3,0 days 00:00:01.529843,corn,0.7027985310093237,0.8692977377722205,0.6930617589578228,0.6892934175807437,0.8712369031526656,0.6877893297481262
491,1980-03-04 01:00:00+00:00,-1518.5061628746998,-1490.2707301746084,-1507.1448097377927,0.008868251405183405,0.00013277719820193131,0.9452487318576712,5,True,252,13000,3,3,0 days 00:00:02.421780,corn,0.5018240915901298,0.27638615416253554,0.4861104737233568,0.49504427436407983,0.30012852921198535,0.4951587712052803
492,1980-03-11 01:00:00+00:00,-1524.3460463911974,-1496.110613691106,-1512.9846932542903,0.00884049453599566,0.00012956809252027564,0.9429528769244209,5,True,252,13000,3,3,0 days 00:00:01.262090,corn,0.5423763452901829,0.2965053212830794,0.5281393625287518,0.5341318318750825,0.3218760411342761,0.5339042834592778
493,1980-03-18 01:00:00+00:00,-1517.7374161017929,-1489.5019834017014,-1506.3760629648857,0.00905164001864568,0.00013308933044501187,0.9730277171241083,5,True,252,13000,3,3,0 days 00:00:00.983973,corn,0.08719505765304632,0.1465267520965489,0.0832018419863881,0.07217617752716739,0.12292754324982845,0.07192588067639338
494,1980-03-25 01:00:00+00:00,-1515.6654979044156,-1487.4300652043241,-1504.3041447675084,0.009119070050324661,0.0001342158464679653,0.9781696936711709,5,True,252,13000,3,3,0 days 00:00:03.633833,corn,0.08950670986747991,0.15119732007431344,0.08874754472292469,0.07877038802890704,0.12951896289890055,0.07858329275689327
495,1980-04-01 01:00:00+00:00,-1521.3343174690322,-1493.0988847689407,-1509.972964332125,0.008830463307077659,0.00013122455243799966,0.9741111718113188,5,True,252,13000,3,3,0 days 00:00:01.354824,corn,0.3487977216761007,0.448356638547503,0.347503200202807,0.3264060716444648,0.42354227724160404,0.3203051491665062
496,1980-04-09 01:00:00+00:00,-1535.7553069908745,-1507.519874290783,-1524.3939538539673,0.008535987942256481,0.00012388505054669057,0.921752559072463,5,True,252,13000,3,3,0 days 00:00:01.145147,corn,0.5614022506439745,0.30010098037337996,0.5460772685653335,0.5540172117474191,0.33429794863375467,0.5534010983750468
497,1980-04-16 01:00:00+00:00,-1539.7206621779396,-1511.4852294778482,-1528.3593090410325,0.008453720210974413,0.00012187980377907877,0.9178799749580484,5,True,252,13000,3,3,0 days 00:00:01.355872,corn,0.5370629070469332,0.28558040319913774,0.5222649486443414,0.5238325175427176,0.31575498861285406,0.522422871982621
498,1980-04-23 01:00:00+00:00,-1528.6368327660875,-1500.401400065996,-1517.2754796291804,0.00888244573053706,0.00012754566929656477,0.9626557814609156,5,True,252,13000,3,3,0 days 00:00:01.285832,corn,0.03164327172002811,0.032110224561590225,0.033955266969808044,0.0052978199637093125,,0.010760139762513003
499,1980-04-30 00:00:00+00:00,-1529.4396449459641,-1501.2042122458727,-1518.078291809057,0.008924630911566816,0.00012720175067541554,0.9573872507949144,5,True,252,13000,3,3,0 days 00:00:01.660815,corn,0.09131095610346558,0.12095377413053643,0.08835795591461214,0.07461388305271216,0.10458270745564675,0.07466164338640359
500,1980-05-07 00:00:00+00:00,-1538.2509177116299,-1510.0154850115384,-1526.8895645747227,0.008733402717464695,0.0001226857231418298,0.9461350748527184,5,True,252,13000,3,3,0 days 00:00:01.767927,corn,0.03171718234964839,0.03042768390680254,0.0320672789302666,0.015835448185640106,0.01072147045549229,0.017518163025270855
501,1980-05-14 00:00:00+00:00,-1537.0387815854224,-1508.803348885331,-1525.6774284485152,0.00875033129516492,0.00012323313686617515,0.9451408795928424,5,True,252,13000,3,3,0 days 00:00:01.264930,corn,0.112205105648854,0.14808442470316807,0.10395115633954873,0.0966983005833895,0.1372809508005373,0.09658168190862033
502,1980-05-21 00:00:00+00:00,-1537.0604089259805,-1508.824976225889,-1525.6990557890733,0.008477367279120903,0.0001231980337270072,0.9270904935408046,5,True,252,13000,3,3,0 days 00:00:01.434692,corn,0.3923014148449172,0.21043901942407772,0.3812502689954018,0.3782292626580896,0.22947464002402077,0.3771451777137853
503,1980-05-29 00:00:00+00:00,-1539.1468773835804,-1510.911444683489,-1527.7855242466733,0.00848983901674204,0.00012221785527683223,0.9249477040426884,5,True,252,13000,3,3,0 days 00:00:01.813672,corn,0.38747621777808183,0.2076563099370864,0.376733388268919,0.37187276749976195,0.22583938451248167,0.3707320929523736
504,1980-06-05 00:00:00+00:00,-1528.6955007210036,-1500.460068020912,-1517.3341475840964,0.008958916706380805,0.0001275596744124128,0.9634595531137542,5,True,252,13000,3,3,0 days 00:00:01.570513,corn,0.05762307926727226,0.07463323620248308,0.05803950827709613,0.044564937734862406,0.058933681831534294,0.04463351458777796
505,1980-06-12 00:00:00+00:00,-1522.3643812448236,-1494.128948544732,-1511.0030281079164,0.008966196568907263,0.00013068753212118985,0.9691831276546222,5,True,252,13000,3,3,0 days 00:00:01.933396,corn,1.0701047847158849,1.8132868030419247,0.7774218586061179,1.0821419040655316,1.9424028015191361,0.8937852770564836
506,1980-06-19 00:00:00+00:00,-1516.594925705729,-1488.3594930056377,-1505.233572568822,0.009085418795925834,0.00013388483805799978,0.9869382275038491,5,True,252,13000,3,3,0 days 00:00:01.518340,corn,0.030643706698547303,0.03872654895649911,0.030791051958166168,0.022577494683588162,,0.025316732139301135
507,1980-07-03 00:00:00+00:00,-1503.6682024555075,-1475.432769755416,-1492.3068493186004,0.009285971384884876,0.00014085310056822294,0.9865698507709425,5,True,252,13000,3,3,0 days 00:00:03.389831,corn,0.2513118745886909,0.02976091650145987,0.2485640701493016,0.23154172415032795,,0.23039343879196636
508,1980-07-11 00:00:00+00:00,-1508.8706516105153,-1480.6352189104239,-1497.5092984736082,0.009087589703584052,0.00013817749701436205,0.9486485053333621,5,True,252,13000,3,3,0 days 00:00:02.911747,corn,0.20314678238728182,0.11114662774682876,0.20176222113579254,0.17873270509464667,0.1072246036486692,0.17755271442499937
509,1980-07-18 00:00:00+00:00,-1506.0490838382134,-1477.813651138122,-1494.6877307013062,0.009236307831756961,0.00013960286901790146,0.9693045855031368,5,True,252,13000,3,3,0 days 00:00:01.877624,corn,0.030798794659143622,0.03556608320875498,0.028394925056631486,0.04438807275753955,0.06744053718992439,0.04814113754362126
510,1980-07-25 00:00:00+00:00,-1509.7608074305263,-1481.5253747304348,-1498.399454293619,0.009210993930073748,0.0001374382306711567,0.9891733385819574,5,True,252,13000,3,3,0 days 00:00:01.799646,corn,0.039833946010968985,0.039570846290729884,0.02782650648684472,0.02894351166672958,0.027431991261615645,0.027275907684373255
511,1980-08-01 00:00:00+00:00,-1518.8200177984859,-1490.5845850983944,-1507.4586646615787,0.008947754519754962,0.000132589755085575,0.9812270200489541,5,True,252,13000,3,3,0 days 00:00:05.270504,corn,,0.055114660071589966,0.12426881055102967,,,0.08755269880180362
512,1980-08-08 00:00:00+00:00,-1523.5051649738903,-1495.2697322737988,-1512.143811836983,0.009029397466246314,0.0001301817685072208,0.9682549564707426,5,True,252,13000,3,3,0 days 00:00:01.739322,corn,0.04735759001317605,0.03923981070855693,0.044881881639273424,0.02944304496598926,0.0284694555044223,0.03694235196670498
513,1980-08-15 00:00:00+00:00,-1524.6677197260774,-1496.432287025986,-1513.3063665891702,0.008824288901857508,0.00012941450999150145,0.9659428095888968,5,True,252,13000,3,3,0 days 00:00:02.682642,corn,0.03722639550461243,0.0346327321722411,0.03435837453410658,0.019319908052361126,0.01914959679727831,0.020048679986611223
514,1980-08-22 00:00:00+00:00,-1513.3236547592433,-1485.0882220591518,-1501.962301622336,0.009125629636061734,0.00013544459786922892,0.9802838084433659,5,True,252,13000,3,3,0 days 00:00:01.753845,corn,0.011314567838820695,0.01035373761451708,0.009724966659238906,0.026079022170169875,0.02570289299366899,0.03227352650535174
515,1980-08-29 00:00:00+00:00,-1517.1098671223767,-1488.8744344222853,-1505.7485139854696,0.00902918739807936,0.00013338793966426177,0.9787942943513939,5,True,252,13000,3,3,0 days 00:00:01.366580,corn,0.03859537798667369,0.04351550064385354,0.032902154786732744,0.018696993001378948,0.02811771973635581,0.02510046683026307
516,1980-09-08 00:00:00+00:00,-1511.8652672210305,-1483.629834520939,-1500.5039140841234,0.009132061937047638,0.00013621702925891249,0.9833483913359222,5,True,252,13000,3,3,0 days 00:00:02.094163,corn,0.004849194279740259,0.004604193785013737,,0.021577247305683514,0.02880271274604696,0.021264898782247674
517,1980-09-15 00:00:00+00:00,-1513.5108767423699,-1485.2754440422784,-1502.1495236054627,0.009106583016889406,0.00013531534861337452,0.9812283522517689,5,True,252,13000,3,3,0 days 00:00:01.753863,corn,0.05121550975175349,0.0833820347400547,0.04504080349644367,0.04680756268871707,0.0469657175801011,0.01883283830177443
518,1980-09-22 00:00:00+00:00,-1515.1097653022703,-1486.8743326021788,-1503.748412165363,0.009158592847559946,0.00013448231258380027,0.9777546209104763,5,True,252,13000,3,3,0 days 00:00:01.143116,corn,0.03529032864444105,0.04052821966516342,0.033330224670301875,0.013694633362643309,,0.014227046783735061
519,1980-09-29 00:00:00+00:00,-1513.3539104226293,-1485.1184777225378,-1501.9925572857221,0.009095817888016092,0.0001354648133423742,0.9896865132714066,5,True,252,13000,3,3,0 days 00:00:01.357870,corn,0.3596081858252381,0.3817606853702516,0.348891612787545,0.3369311888400539,0.36253763656925025,0.3358433717376643
520,1980-10-06 00:00:00+00:00,-1514.3106676819993,-1486.075234981908,-1502.9493145450922,0.00903033926895515,0.00013495198245695364,0.9837578317589869,5,True,252,13000,3,3,0 days 00:00:01.965463,corn,0.018472899838689716,0.031224099335481887,0.018237325489496477,0.018762801363065438,0.018841238959349606,0.01825296884098916
521,1980-10-13 00:00:00+00:00,-1517.8833778293983,-1489.647945129307,-1506.5220246924912,0.009149085439539217,0.000133049837670686,0.9849906049715024,5,True,252,13000,3,3,0 days 00:00:01.760720,corn,0.044704702374728685,0.05430864077449858,0.036551265649581895,0.03136931593329952,0.035391756272628916,0.02660677472000536
522,1980-10-27 01:00:00+00:00,-1530.3702734890112,-1502.1348407889197,-1519.008920352104,0.008874836036321998,0.00012674413248746623,0.9549311389665245,5,True,252,13000,3,3,0 days 00:00:02.351637,corn,0.0761090943474405,0.07776466991891448,0.0508583424012104,0.042116358407615975,0.04063043241931476,0.029177960591377252
523,1980-11-03 01:00:00+00:00,-1528.2953986528314,-1500.05996595274,-1516.9340455159243,0.008860523038060885,0.00012777130115050042,0.9785286639677753,5,True,252,13000,3,3,0 days 00:00:01.755433,corn,0.03168093470214688,0.037608034818022655,0.03033677244098921,0.022789203509072275,0.026738680936035982,0.023034244696567688
524,1980-11-11 01:00:00+00:00,-1528.8292007436044,-1500.593768043513,-1517.4678476066972,0.008789787754760548,0.00012744178788042524,0.9874087319031335,5,True,252,13000,3,3,0 days 00:00:02.515347,corn,0.08627606169099318,0.1652123704370677,0.08619284462208789,0.06738010075571552,0.1257510157259977,0.06724826594598714
525,1980-11-18 01:00:00+00:00,-1532.7792589930932,-1504.5438262930018,-1521.417905856186,0.008704976374302611,0.0001254856160911862,0.9858622866031986,5,True,252,13000,3,3,0 days 00:00:01.584260,corn,0.0917094078275567,0.09565638310598104,0.0870135946355632,0.08815578832166773,0.08881582491717384,0.12063415639748656
526,1980-11-25 01:00:00+00:00,-1534.685521875484,-1506.4500891753926,-1523.3241687385769,0.00865963305384328,0.0001246444088246089,0.9802543048412521,5,True,252,13000,3,3,0 days 00:00:01.868526,corn,0.04175828760074154,0.03877194652306076,0.03941332811556223,0.032451238999348805,0.031456563116352726,0.038236285186517394
527,1980-12-03 01:00:00+00:00,-1536.4556810656168,-1508.2202483655253,-1525.0943279287096,0.008651426090136393,0.0001237607196339237,0.9777779002679888,5,True,252,13000,3,3,0 days 00:00:02.162555,corn,0.018608132408208584,0.027985105696385435,0.0185436413688016,0.013008402981975295,,0.010137386837808703
528,1980-12-10 01:00:00+00:00,-1528.7196596437057,-1500.4842269436142,-1517.3583065067985,0.008612802126769679,0.0001275258256425716,0.9703933428800985,5,True,252,13000,3,3,0 days 00:00:03.299253,corn,0.025780043097576654,0.028470005999120272,0.020353627396557532,0.03944973785595713,0.04192853582430519,0.028085367533263985
529,1980-12-17 01:00:00+00:00,-1545.254354339289,-1517.0189216391975,-1533.8930012023818,0.008537496988880924,0.00011914437552653773,0.9472831466602043,5,True,252,13000,3,3,0 days 00:00:01.683590,corn,0.03817259028388339,0.04049433046525983,0.037022207809477285,0.02312016213066922,0.027940958662863568,0.023873489591889827
530,1980-12-24 01:00:00+00:00,-1539.6300487094022,-1511.3946160093108,-1528.268695572495,0.00858881463252993,0.00012193166234349805,0.9651559263231356,5,True,252,13000,3,3,0 days 00:00:03.289194,corn,0.023616685899708872,0.015441204423598412,0.021476186052217662,0.02080317433314958,0.023972880981292573,0.023497246845437345
531,1981-01-05 01:00:00+00:00,-1535.7333736175137,-1507.4979409174223,-1524.3720204806066,0.008543390396704776,0.00012380277314167856,0.9616078304825615,5,True,252,13000,3,3,0 days 00:00:02.652807,corn,0.024985251337932744,0.02173294904145441,0.023702163171479527,0.016549230071256957,0.0222871061154499,0.02355229336441389
532,1981-01-12 01:00:00+00:00,-1530.9022254048577,-1502.6667927047663,-1519.5408722679506,0.008579282334391833,0.0001263133589012962,0.9798035222489608,5,True,252,13000,3,3,0 days 00:00:02.146797,corn,0.03015505133956673,0.038435775294980865,0.02771355457702308,0.04898875588344801,0.024249390992922025,0.049431901688669615
533,1981-01-19 01:00:00+00:00,-1541.9434891073684,-1513.708056407277,-1530.5821359704612,0.008474428345257431,0.0001209305487945006,0.9511426645828015,5,True,252,13000,3,3,0 days 00:00:01.896937,corn,0.04376794773775026,0.05272862559273306,0.03707618170724479,0.018590572072095017,0.024681306943526625,0.022296668914430346
534,1981-01-26 01:00:00+00:00,-1548.3870014534273,-1520.1515687533358,-1537.0256483165201,0.008316508114648223,0.00011784190017375845,0.9423754586125083,5,True,252,13000,3,3,0 days 00:00:03.974844,corn,,,,0.011927703954536933,0.007700518446298779,0.01242661040788272
535,1981-02-02 01:00:00+00:00,-1537.6805304016375,-1509.445097701546,-1526.3191772647303,0.008479527841070342,0.00012300232575968825,0.9862760750203544,5,True,252,13000,3,3,0 days 00:00:01.248783,corn,0.04233015633522232,0.043248564146986676,0.03346999106716833,0.028292701533090794,0.026401567122358895,0.031123203136972304
536,1981-02-09 01:00:00+00:00,-1552.9189826519673,-1524.6835499518759,-1541.5576295150602,0.008203943450344005,0.00011570047097266172,0.9669257446702515,5,True,252,13000,3,3,0 days 00:00:01.548618,corn,0.043849997904153455,0.03362900105185869,0.03326793916553634,0.023766087869041483,0.024008451420892127,0.018874471926360957
537,1981-02-17 01:00:00+00:00,-1563.4059997871718,-1535.1705670870804,-1552.0446466502647,0.008096585646484881,0.00011093634962230006,0.9307529329152755,5,True,252,13000,3,3,0 days 00:00:01.894254,corn,0.04690515924847299,0.051032844270523334,0.03848924276616415,0.02238716735144577,0.02734134900925353,0.021594505236981348
538,1981-02-24 01:00:00+00:00,-1551.5587209264481,-1523.3232882263567,-1540.197367789541,0.008110589479050322,0.00011641480408641018,0.9787754022209566,5,True,252,13000,3,3,0 days 00:00:01.725244,corn,0.037057617300403245,0.038468244410296844,0.02654033773020538,0.03392266537919994,0.027503050116968276,0.03133425773161215
539,1981-03-03 01:00:00+00:00,-1564.4262688900817,-1536.1908361899903,-1553.0649157531745,0.008088977692848446,0.00011064764036350753,0.9427777970477087,5,True,252,13000,3,3,0 days 00:00:02.968131,corn,0.04645705824914168,0.052900137074508274,0.03838969915666348,0.0207725372200227,0.028987040956777833,0.024695056978198397
540,1981-03-10 01:00:00+00:00,-1559.3327035376674,-1531.097270837576,-1547.9713504007602,0.007927342548878615,0.0001127801488805017,0.9427778720335377,5,True,252,13000,3,3,0 days 00:00:01.899025,corn,0.022516815932564948,0.015215263644520065,0.0208214743162172,0.021523828640750337,0.02563224814477597,0.027299899764723162
541,1981-03-17 01:00:00+00:00,-1558.2536850629604,-1530.018252362869,-1546.8923319260532,0.008041989935746353,0.00011324121254535562,0.9497209119248818,5,True,252,13000,3,3,0 days 00:00:02.077507,corn,0.623618054072118,0.043863006072573825,0.560250563866691,0.6107442780922717,0.057618397372147884,0.6074522570383459
542,1981-03-24 01:00:00+00:00,-1561.616157954279,-1533.3807252541876,-1550.254804817372,0.007901907016272795,0.00011183766281514627,0.9440981914930201,5,True,252,13000,3,3,0 days 00:00:04.606831,corn,0.022543791372856385,0.016876832486357875,0.01989745889751179,0.02777926913659013,0.02945021678042661,0.02407732746702894
543,1981-03-31 01:00:00+00:00,-1557.970213225145,-1529.7347805250536,-1546.6088600882379,0.008033526040785671,0.00011349622105298137,0.9594285066921328,5,True,252,13000,3,3,0 days 00:00:01.049283,corn,0.7270815257969624,0.03528996080418129,0.6662264630625955,0.7134048806229825,0.03091606125573052,0.7143147829923729
544,1981-04-07 01:00:00+00:00,-1561.7695538128737,-1533.5341211127823,-1550.4082006759666,0.007976326839650745,0.00011180337947718259,0.9604626044841629,5,True,252,13000,3,3,0 days 00:00:01.548821,corn,0.9125945559668015,0.5335853687588341,0.8304576232135272,0.8992262802040054,0.5630263977821494,0.9022461401738757
545,1981-04-14 01:00:00+00:00,-1561.3244885462032,-1533.0890558461117,-1549.963135409296,0.008037847388731582,0.00011207916756071728,0.964847097023922,5,True,252,13000,3,3,0 days 00:00:02.525702,corn,0.04103372146810649,0.04915488749455163,0.03278033501746227,0.01990295360766994,,
546,1981-04-29 00:00:00+00:00,-1564.7696533123476,-1536.5342206122561,-1553.4083001754404,0.007884874661211985,0.00011071970067767146,0.959191664334641,5,True,252,13000,3,3,0 days 00:00:01.810930,corn,0.12220101633068722,0.0831197122503658,0.10462083063243863,0.11873711908354231,0.07629774111842205,0.11740547965591948
547,1981-05-06 00:00:00+00:00,-1547.1427482131635,-1518.907315513072,-1535.7813950762563,0.008059680434880381,0.00011857398914132201,0.9834108467352909,5,True,252,13000,3,3,0 days 00:00:04.368065,corn,0.005992186582083132,0.006319948188916983,0.00021308287755443395,0.003093721967433,0.013860592172241218,
548,1981-05-13 00:00:00+00:00,-1559.9222433851323,-1531.6868106850409,-1548.5608902482252,0.007760259925022006,0.00011282514557084366,0.9577123853972466,5,True,252,13000,3,3,0 days 00:00:01.474073,corn,1.0509083648322062,0.6031543939241911,0.946028744281609,1.037510451912625,0.6439296336600235,1.038465196069991
549,1981-05-20 00:00:00+00:00,-1566.8781291586743,-1538.6426964585828,-1555.516776021767,0.007646889448643661,0.00010994677744006668,0.9401159553337685,5,True,252,13000,3,3,0 days 00:00:00.884311,corn,0.5837770018157166,0.30901097944658384,0.583383304293126,0.5942202008612407,0.3233093579578552,0.5957014103585339
550,1981-05-28 00:00:00+00:00,-1561.452646209259,-1533.2172135091676,-1550.0912930723518,0.0077995262444561795,0.00011215457311866139,0.9724195871121959,5,True,252,13000,3,3,0 days 00:00:02.180640,corn,0.11808136819890244,0.1717560488841145,0.10932846717781163,0.11882057402369194,0.18146893123433905,0.1183477108337665
551,1981-06-04 00:00:00+00:00,-1564.3733152772784,-1536.137882577187,-1553.0119621403712,0.007592224159832189,0.00011068342934043138,0.9635207380180808,5,True,252,13000,3,3,0 days 00:00:01.803073,corn,0.6950025812369587,0.10403777501216342,0.6331959210051639,0.7118959218405747,0.08628706604505626,0.6621926226052794
552,1981-06-11 00:00:00+00:00,-1566.6267521923037,-1538.3913194922122,-1555.2653990553965,0.0075520558745527655,0.0001097159497382798,0.9658246094177984,5,True,252,13000,3,3,0 days 00:00:01.516593,corn,0.8245319174801654,0.11136643199493945,0.7470141640594351,0.8415334646746635,0.08751773686732939,0.7856418051481778
553,1981-06-18 00:00:00+00:00,-1567.5508668504312,-1539.3154341503398,-1556.189513713524,0.007483562545477394,0.00010937888178132575,0.9671466086721892,5,True,252,13000,3,3,0 days 00:00:01.350160,corn,0.8290460714568058,0.15302194606332548,0.7383659688497406,0.8414409167429615,0.14993414095234348,0.7915977156416967
554,1981-06-25 00:00:00+00:00,-1569.8764795198413,-1541.6410468197498,-1558.515126382934,0.0075095237420594605,0.00010869191009782567,0.971346480586882,5,True,252,13000,3,3,0 days 00:00:03.284673,corn,0.8013015558921341,1.211314430115746,0.7558571436259859,0.7932215724953587,1.2201509576624412,0.7921422690385654
555,1981-07-02 00:00:00+00:00,-1586.6148874613828,-1558.3794547612913,-1575.2535343244756,0.007182365795949949,0.00010213414166998996,0.9476161962191714,5,True,252,13000,3,3,0 days 00:00:02.300228,corn,0.6332152817837997,0.3378513272805363,0.6306307444745369,0.7217832763746461,0.4008544512188008,0.723475257887525
556,1981-07-10 00:00:00+00:00,-1612.9408938059478,-1584.7054611058563,-1601.5795406690406,0.006936697919774376,9.180274907980606e-05,0.9387147679547131,5,True,252,13000,3,3,0 days 00:00:03.850937,corn,0.011135398785579485,0.012176973402066237,0.008439586439686743,0.019570307191222002,0.02305059318334059,0.02394049039200448
557,1981-07-17 00:00:00+00:00,-1629.9590935862502,-1601.7236608861588,-1618.597740449343,0.00661537336834216,8.573351542143745e-05,0.9332402453487616,5,True,252,13000,3,3,0 days 00:00:02.354697,corn,0.6077443231453836,0.3252161321782911,0.6054970201264902,0.6308521485752359,0.35525641486861426,0.6325643793894645
558,1981-07-24 00:00:00+00:00,-1635.476138954185,-1607.2407062540935,-1624.1147858172778,0.006605702501571442,8.382733679432917e-05,0.9412710193380633,5,True,252,13000,3,3,0 days 00:00:02.249614,corn,0.0138583700753665,0.01106222932820371,0.012341938917274947,0.01646229883510768,0.02065993985771305,0.02287309750937358
559,1981-07-31 00:00:00+00:00,-1622.1047798935865,-1593.869347193495,-1610.7434267566794,0.006804623366496299,8.821675804911722e-05,0.9833384545488887,5,True,252,13000,3,3,0 days 00:00:02.415811,corn,0.0354760745857667,0.04230382797106203,0.022643702613905085,0.04028533027655898,0.057738331996385284,0.08088021770931221
560,1981-08-07 00:00:00+00:00,-1618.0443858204485,-1589.808953120357,-1606.6830326835413,0.006862891303541062,8.950619029961993e-05,0.9904228266224624,5,True,252,13000,3,3,0 days 00:00:02.582836,corn,0.03794064860307818,0.03505034252804294,0.024145645303076117,,,
561,1981-08-14 00:00:00+00:00,-1618.6606925885076,-1590.4252598884161,-1607.2993394516004,0.006773776310049322,8.939416640932412e-05,0.9633711494892166,5,True,252,13000,3,3,0 days 00:00:01.364282,corn,,,,,,
