,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10,,0.9895470383275251,0.9468992248062001,1.0016048652757834,1.0116669777860743,0.9999344176285416,1.0063379006458621,1.0040093189575772,1.0,1.0011978343155574,1.0020465271686925,1.0015009380863038,1.000883142574537,1.00678607549509,1.0005285576594223,0.9995536776957865,1.003013418239709,0.9991429183629741,1.0030262193536186,1.0001332356272066,1.0009936575052854,0.9992722584937831,1.0007508421608022,1.0041096429133238,0.9997864533788898,1.0068265648798929,0.999554267885001,0.9980247068414122,1.0007413470894404,1.001553380487731,1.0009338867477025,1.0005406432193111,0.9990734537368327,1.001911805749372,1.0,1.0015824837211718,1.0021020757998524,1.004968987064493,1.0057830210501966,1.0020881437606668,1.0043610615415446,1.0103480545657415,1.0053870192106298,1.0009464564508692,0.9987936053299293,1.0025330404903845,0.9989321782811078,1.0005453499577912
11,,0.9901277584204428,0.9496124031007757,1.0016048652757834,1.015213739033041,1.00045907660021,1.0068207883141185,1.0035216990843583,1.0,1.0026352354942265,1.0027147809380614,1.0010881801125704,1.0006711883566481,1.0048938044435745,1.0005285576594223,0.9995536776957865,1.0040937002501704,0.9991161345618169,1.0030262193536186,1.0001332356272066,1.0007610993657508,0.9987524431321994,1.000547911847072,1.0044635834513136,0.9994952534410124,1.0076340080377297,0.9988856697125026,0.9982441838590329,1.0006177892412003,1.001493055031897,1.000504002371776,1.0000292239578006,0.9986885806736706,1.0026514094334358,1.0,1.0014398007627052,1.003390848462857,1.0056030805414005,1.005740962715286,1.0021985744403172,1.0049240869922036,1.00943922542562,1.0055210663449534,1.0010354395359937,0.9985211936302361,1.0027779265800894,0.9987893007271714,1.0005378794104243
12,,0.9895470383275251,0.9538759689922474,1.0016048652757834,1.0110136270300543,1.0016395592864638,1.0074243978994386,1.0028173592674867,1.0,1.0035935029466723,1.0037589274527001,1.00187617260788,1.0003532570298148,1.003980294280774,1.0005285576594223,0.9995536776957865,1.0050318398908347,0.9995982429826441,1.0030262193536186,1.0001332356272066,1.0008245243128964,0.9983781760718593,1.000568204878445,1.0042472864558754,0.9993011201490941,1.0082395904061072,0.9984080995892896,0.9985577224556343,1.0009266838618005,1.0014025668481457,0.9999258820041507,0.9995031927173895,0.9984605077473524,1.0031398269606477,1.0,1.0014787142968324,1.0043167628032683,1.0061564712121562,1.0043109793283285,1.002389318341532,1.0051054002729243,1.0094032321923478,1.0058980739102388,1.0010354395359937,0.998279914696222,1.0030610761213103,0.9983982674216618,1.0006200554314613
13,,0.9912891986062708,0.9631782945736438,1.008362192752766,1.0098002613403023,1.003934942287513,1.0087523389871431,1.0023297393942678,1.0,1.0068516122849889,1.0027147809380614,1.002701688555347,1.0003885827327963,1.0030341587550164,1.0001865497621492,0.9995536776957865,1.005543552422106,1.0004017570173558,1.0030262193536186,1.0001332356272066,1.0010570824524314,0.9982326277706159,1.0007508421608022,1.0038736825546641,0.999320533478286,1.0080377296166478,0.9984080995892896,0.9987615225434251,1.0013128021375506,1.0014327295760628,0.9994070560332049,0.9994739687595893,0.9982181802631392,1.0036421992743512,0.9997907101466336,1.0013100889822815,1.003065527208118,1.0068136226336784,1.0034592980463903,1.0025399056319644,1.0045710032350108,1.009205269409351,1.0061829240706763,1.0010354395359937,0.9979608038480099,1.002877411554032,0.9981501116700882,1.0006424670735623
14,,0.9912891986062708,0.957364341085271,1.0176535180336175,1.0109202912077655,1.0058368310598111,1.0098991971992515,1.0022213794224415,1.0,1.0114512960567295,1.003299502986259,1.0033395872420263,1.0008124911685743,1.002218524681087,1.0003109162702484,0.9995536776957865,1.0060836934273367,1.0012320548532248,1.0025770149183157,1.0001332356272066,1.0010570824524314,0.9983573834573959,1.0005884979098179,1.0036377221960044,0.9994564267826288,1.0086800139467453,0.9984717756057181,0.9991691227190068,1.0008185707445902,1.0015835432156484,0.9997183516157725,0.9993424609494866,0.9976765070631336,1.0039631593636618,0.9996860652199505,1.0015565413650869,1.001276260307053,1.0078858170582676,1.0034698126301178,1.002881236823612,1.0032731818572205,1.009007306626354,1.0058645621266578,1.0010354395359937,0.997875188742392,1.002823842721909,0.9979094757897745,1.0007470547367006
15,,0.9912891986062708,0.9701550387596886,1.0198496494636373,1.0143737166324434,1.0072140608604407,1.0121929136234682,1.0026006393238338,0.999553615712727,1.0140865315509557,1.004719542246168,1.0033395872420263,1.00166030804013,1.002773155851359,1.0004663744053726,0.9993751487741016,1.0060836934273367,1.0020623526890937,1.0017495330638106,1.0001332356272066,1.0010570824524314,0.998544516987566,1.0003652745647147,1.0038736825546641,0.9997476267205061,1.0091571394491035,0.9984558566016108,0.9993572458769676,1.00050967612399,1.0020510654983636,1.0000592943966795,0.9993424609494866,0.9973058885578667,1.003837566285236,0.9994244529032428,1.0019067631722314,1.0007632537130418,1.0085660264244045,1.0035329001324838,1.002720610380484,1.0027578704278037,1.009241262642623,1.0059818533691909,1.0010354395359937,0.9977350912968354,1.0028314954122122,0.9978342770771765,1.0006200554314613
16,,0.9912891986062708,0.9883720930232546,1.029647774305262,1.015213739033041,1.0084601259181531,1.0137622985453008,1.0023297393942678,0.9996032139668684,1.017152987398783,1.0056801570396359,1.0033395872420263,1.002755404832556,1.00218589931813,1.0007151074215714,0.9991668650321351,1.0060836934273367,1.0027051639168632,1.001442182660709,1.0001332356272066,1.0010570824524314,0.9988771988189794,1.0,1.0038933459178856,1.0000388266583835,1.0100196355495201,0.9990289407494667,0.9988869379820657,1.0004942313929603,1.0022923673217004,1.00001482359917,0.9993424609494866,0.9973771613473411,1.0045353056098245,0.9991235987390287,1.0021013308428672,1.0014764580022772,1.0089810694274712,1.0048156793472547,1.0037747214135126,1.0027006136023133,1.009493215275528,1.0063002153132095,1.0010354395359937,0.9978596223595523,1.0029462857667613,0.9977590783645782,1.0005005266735894
17,,0.9912891986062708,0.9953488372093019,1.0374187009037923,1.019320515213739,1.0100341028331585,1.0150902396330053,1.001787939535136,0.9999008034917172,1.0196444827751425,1.0067243035542748,1.0033395872420263,1.004415712872686,1.00195752177743,1.0007151074215714,0.9992263746726968,1.0060836934273367,1.003133704735376,1.0015131096768093,1.0001332356272066,1.0010570824524314,0.9994178067950263,0.9999391209058811,1.0039523360075508,1.000310613267069,1.0108637806690768,0.9996816199178578,0.9993885997366277,1.0010193522479804,1.0030162727917113,0.9999851764008304,0.9993424609494866,0.9976765070631336,1.0054842310912644,0.9991759212023701,1.0022440138013333,1.002890354224797,1.0102838432982084,1.0020818875780708,1.005290633470535,1.0031491254019906,1.0106449987402366,1.0072553011452652,1.00081702650887,0.9984589280988777,1.0030916868825235,0.9976688399094608,1.0004332917472862
18,,0.9912891986062708,1.0015503875968985,1.0426556296984542,1.0196938585028934,1.0103620146904513,1.0150902396330053,1.00151703960557,1.000743973812122,1.0187341286953189,1.0067243035542748,1.0033395872420263,1.0056521124770381,1.001337639881244,1.0005907409134722,0.999494168055225,1.0060836934273367,1.0033747589457895,1.0015840366929099,1.0001332356272066,1.0010570824524314,1.00018713353017,1.0000202930313733,1.0038343558282208,1.0004853332297954,1.0111390453819757,1.0004775701232134,1.0000313538596601,1.0012664679444607,1.0040267241769345,1.000385413578417,0.9993424609494866,0.9971775975368127,1.006530840078147,0.999633742756609,1.0022829273354603,1.0048673064651343,1.012393645230464,0.9999789708325447,1.00675634976408,1.0046950596902406,1.012228701004211,1.0085455048131298,1.000639060338621,0.998933702775486,1.0032447406885892,0.9976838796519802,1.0002838807999461
19,,0.9831591173054595,1.0081395348837194,1.0458653602500212,1.0202538734366249,1.0104931794333685,1.0150902396330053,1.0017337595492226,1.0015871441325266,1.0209381438359446,1.0067243035542748,1.0033395872420263,1.0068178606754274,1.0018922710515155,1.0009327488107453,0.9994049035943822,1.0060836934273367,1.0039104349689307,1.002624299595716,1.0001332356272066,1.0012262156448204,1.0009148750363872,0.9998985348431351,1.0037557023753343,1.0006212265341383,1.010808727726497,0.999554267885001,1.0012071235969147,1.0009112391307708,1.0047657110109036,1.0007560035576637,0.9993424609494866,0.9963793422946989,1.0074797655595868,1.000130806158354,1.0023996679378422,1.0075449506387557,1.0137886508796605,0.9982335499337581,1.0088244152193555,1.0067467626036586,1.013956376201274,1.0071463878486273,1.0003559323404978,0.9993773446864153,1.0034360579461712,0.997849316819696,1.000313762989414
20,,0.9814169570267136,1.0127906976744174,1.053805220035476,1.0229606122829942,1.0114769150052465,1.0150902396330053,1.0023839193801811,1.0020335284197996,1.0210339705811893,1.0067243035542748,1.0033395872420263,1.0077010032499647,1.0024469022217875,1.0012125734539692,0.9994049035943822,1.0062826927450532,1.004499678594386,1.0046811830626285,1.0001332356272066,1.0018181818181815,1.0014346903979707,0.9998579487803889,1.0034804152902312,1.0003688532546444,1.0117446277503532,0.9985832086344676,1.002288831755189,1.0005405655860502,1.0054896164809144,1.001334123925289,0.9992109531393837,0.9956523598420598,1.0086798771978789,1.0006932726392759,1.0020105325965705,1.0101475206766681,1.0126242246766122,0.9974028978192754,1.0109627547434998,1.0087507514958345,1.0160619803476947,1.0059064518561338,0.999838212572501,0.9997898538316651,1.0039258301255805,0.9980523533437107,1.0004332917472862
21,,0.977932636469222,1.0011627906976746,1.057352816960892,1.0308008213552362,1.0122639034627494,1.0150902396330053,1.0018421195210492,1.0020831266739412,1.021177710699056,1.0067243035542748,1.0033395872420263,1.0084428430125758,1.0016965188737725,1.0014923980971924,0.9994049035943822,1.0063964066408915,1.005276408827941,1.0062179350781382,1.0001332356272066,1.0024735729386893,1.0019960909884809,0.9997361905921507,1.0038540191914425,1.000194133291918,1.01255207090819,0.9980897195071475,1.0010346773687842,1.0004015630067802,1.0063341728625936,1.0018825970945746,0.9988748776246767,0.9955240688210055,1.0092241138710578,1.0012164972726916,1.0015176278309594,1.0116615157467999,1.0113790956674122,0.9975185582402792,1.01194659170766,1.0100581156778732,1.014424288233812,1.0050435234289257,1.0001213405706242,1.0001556638283962,1.004293159260138,0.9977816379783577,1.0005079972209563
22,,0.9831591173054595,1.0027131782945733,1.0605625475124587,1.0418144483852905,1.0129853095487935,1.0150902396330053,1.00151703960557,1.0022319214363655,1.0210339705811893,1.0067243035542748,1.0033395872420263,1.0083368659036314,1.0006525072591432,1.0018965892485154,0.9994049035943822,1.0066806913804864,1.0057049496464538,1.0079438258032487,0.9998223524970576,1.003276955602537,1.0024119432777479,0.9997361905921507,1.0031264747522417,1.000194133291918,1.0127355807167895,0.9978031774332198,1.0006741079826929,1.0004324524688402,1.006665962869682,1.0025941298547287,0.998597250025571,0.9957093780736392,1.0097125313982698,1.001360384046881,1.0011155213116456,1.0120493987812966,1.011229219027416,0.9963514394465123,1.0124284710370444,1.010936053668731,1.014424288233812,1.0044151774867836,0.999813944458376,1.0000856151056179,1.0045686561110558,0.9974357239004068,1.0006200554314613
23,,0.9878048780487793,1.0027131782945733,1.0630965453163275,1.0523613963039014,1.0130508919202519,1.0158145711353896,1.0017337595492226,1.0021327249280827,1.0220401514062574,1.0071419621601303,1.0033395872420263,1.0085488201215203,0.9990864898371996,1.0013369399620682,0.9994049035943822,1.0067091198544462,1.0060263552603386,1.0098824975766603,0.9998667643727933,1.0038266384778012,1.0024327358922112,0.999817362717643,1.002162969954381,1.0002329599503017,1.0128823885636689,0.9977872584291125,1.0005330156142223,1.0004633419309001,1.0065453119580132,1.0030981322265047,0.9987579817934744,0.9959089418841679,1.010117220206531,1.0015173514369056,1.0008431265727553,1.0117491022384604,1.0122898844796975,0.9954682144133913,1.0130810159622528,1.0103730282180723,1.015162149515891,1.0042643744606696,0.9996440676595022,1.0,1.0049436379359165,0.9971048495649755,1.0007918780209024
24,,0.9878048780487793,1.0027131782945733,1.062758678942478,1.0654284114243047,1.0128541448058763,1.0161767368865817,1.0025464593379207,1.0019839301656581,1.021177710699056,1.0078937476506704,1.0033395872420263,1.0087607743394094,0.9987928615705851,1.0013369399620682,0.9994049035943822,1.0068796906982034,1.0062674094707522,1.0091259427382557,1.0001554415650744,1.0042071881606764,1.0023495654343577,0.9996956045294048,1.0011994651565206,1.0003494399254527,1.0134145670086065,0.9975803113757205,1.0006427541230327,1.0004633419309001,1.0060627083113396,1.0032167210198637,0.9988602656457766,0.9961512693683808,1.0105777281607593,1.0014911902052348,1.0010766077775184,1.012111960561054,1.0141229910765757,0.9944062414569006,1.0132316032526856,1.0101249153076124,1.0161069718892848,1.0039376345707558,0.9997492294873765,0.9997898538316651,1.0051426078838017,0.9971725284063138,1.0008815245893066
25,,0.9878048780487793,1.0027131782945733,1.0575217501478167,1.0721485906290835,1.0126573976915008,1.016538902637774,1.0033049791407054,1.0024799127070727,1.0206506636002108,1.0110261871945871,1.0030018761726078,1.0091846827751871,0.9994127434667712,1.0014923980971924,0.9994049035943822,1.0067659768023651,1.0064013284765374,1.0095515048348584,1.0002886771922812,1.004186046511628,1.0025159063500644,0.9997564836235238,1.000668554349536,1.000524159888179,1.0129190905253886,0.9973733643223279,1.0005173386843922,1.0004633419309001,1.0056404301205,1.0033353098132227,0.9990940573081812,0.9964221059683835,1.011066145687971,1.00133422281521,1.0005188471216955,1.0123747200360356,1.0135119555442826,0.9942905810358967,1.0129505069772111,1.0107165691710167,1.0175826944534425,1.0037030520856896,0.9997977657156263,0.9998832521287029,1.0051885240256213,0.9971349290500147,1.0009861122524446
26,,0.9878048780487793,1.0027131782945733,1.0524537545400796,1.0727086055628148,1.015674186778594,1.0161163759280496,1.0022755594083546,1.0034718777899019,1.0208902304633223,1.0130727143632796,1.0033395872420263,1.0099618482407797,0.9988581122964992,1.0016478562323168,0.9994049035943822,1.0069649761200818,1.0065888150846367,1.0095278624961581,1.0003552950058845,1.0041437632135306,1.0028693807959412,1.0000202930313733,1.0005309108069844,1.0006406398633299,1.0123685610995907,0.9973415263141137,1.0005173386843922,1.0004633419309001,1.0055197792088315,1.0035873109991107,0.9993862968861873,0.9965646515473325,1.011066145687971,1.001229577888527,0.9998962305756609,1.0124372818157934,1.0133390209596715,0.99454293104536,1.012558980022086,1.0100867440906185,1.0186085016016988,1.0035773828972612,1.0000485362282496,1.000163447019816,1.0052038294062278,0.9970597303374167,1.0010981704629496
27,,0.9878048780487793,1.0027131782945733,1.0556634850916464,1.0729886130296806,1.0186909758656875,1.0172632341401582,1.00151703960557,1.0041166550937408,1.0214172775621675,1.0148686463684584,1.004015009380863,1.011127596439169,0.9986949854817135,1.0018033143674407,0.9994049035943822,1.0071924039117581,1.0062941932719094,1.0099061399153606,1.00059956032243,1.0043340380549683,1.0029317586393314,1.0001623442509842,1.000216296995438,1.000737706509289,1.012276806195291,0.997548473367506,1.0005173386843922,1.0004633419309001,1.0052181519296608,1.0038541357841684,0.9997369843797946,0.9968354881473352,1.011066145687971,1.00133422281521,0.9991828157833296,1.0126499918669685,1.0135234845165901,0.9947847664710954,1.0121473747615704,1.0102108005458483,1.0196972969081812,1.0036360285185277,1.0002750386267483,1.0006226553135846,1.0051579132644082,0.9968416540708823,1.001217699220822
28,,0.9878048780487793,0.9887596899224811,1.0597178815778359,1.0738286354302782,1.0205928646379856,1.0183497313937344,1.0008126997886981,1.0044638428727308,1.0214172775621675,1.0168734076765653,1.0040900562851782,1.012646601667373,0.9979446021336988,1.0013991232161181,0.9994049035943822,1.0076756879690696,1.006240625669595,1.0102844173345629,1.0009104434525793,1.0046934460887949,1.0033268183141348,1.0004464466902068,1.0004325939908763,1.000834773155248,1.012276806195291,0.9977872584291125,1.0005173386843922,1.0004633419309001,1.0052181519296608,1.0041950785650757,0.9999561640632991,0.9968782518210197,1.011066145687971,1.00133422281521,0.9986899110177186,1.0128627019181442,1.0140768751873457,0.9950266018968308,1.0118160827226181,1.0097050319206802,1.0201202173991288,1.0036695403021088,1.0003154854836231,1.0010040316931554,1.0051043444322854,0.9964882201216714,1.001419403999731
29,,0.9878048780487793,0.9771317829457357,1.065123743559422,1.079615456412171,1.0217733473242394,1.019919116315567,1.0006501598309585,1.0045630393810139,1.0214172775621675,1.0190452324270143,1.0043151969981239,1.0134590928359475,0.9974225963263841,1.0013369399620682,0.9994049035943822,1.0080452581305435,1.0065620312834798,1.0102844173345629,1.0009992672040502,1.0042071881606764,1.0035347444587683,1.000771135192175,1.0010421582507472,1.0011065597639337,1.012276806195291,0.9975007163551846,1.0005173386843922,1.0004633419309001,1.0052181519296608,1.0037355469908096,1.0002045677046043,0.9969637791683895,1.011066145687971,1.00133422281521,0.998404545100786,1.0127000412907747,1.0154257649473128,0.9955102727483018,1.0114647123782752,1.009867259592904,1.0204351581902602,1.0030160605222813,1.0004610941683723,1.0015255055182826,1.0050584282904658,0.9963829419240341,1.0017256964417782
30,,0.9878048780487793,0.9701550387596886,1.0769490666441424,1.0811088295687885,1.0201337880377754,1.0216695841129957,1.0004334398873056,1.0045630393810139,1.0214172775621675,1.0197970179175542,1.0033395872420263,1.0146248410343364,0.9981077289484845,1.0015234897242173,0.9998512258985955,1.0083295428701387,1.0070173559031497,1.0102844173345629,1.001221326582728,1.003784355179704,1.0037426706034016,1.0010755306627706,1.0018483561428346,1.0008153598260565,1.012276806195291,0.9972778502976852,1.0005173386843922,1.0004633419309001,1.0052181519296608,1.0033946042099022,1.0000584479156014,0.997120579305233,1.011066145687971,1.00133422281521,0.998404545100786,1.0131504861050287,1.0148723742765569,0.9964881290349714,1.0113542816986247,1.0107070263667681,1.0207051074398013,1.0024714940390915,1.0006067028531211,1.0010818636073535,1.0049589433165231,0.9964431008941127,1.0018751073891183
31,,0.9878048780487793,0.9643410852713182,1.0887743897288622,1.078308754900131,1.0219045120671564,1.0235407738274882,1.0004334398873056,1.0045630393810139,1.0214172775621675,1.0207576327110222,1.0028142589118199,1.0157905892327257,0.9976835992300416,1.001772222740416,0.9996131873363486,1.0083863998180578,1.0074726805228196,1.0102844173345629,1.001443385961406,1.0034038054968286,1.0037426706034016,1.001379926133366,1.002556237218814,1.0006406398633299,1.012276806195291,0.9974370403387562,1.0006114002633724,1.0004633419309001,1.0052181519296608,1.0030388378298252,0.9997808203164955,0.9972203612104973,1.0108847334635778,1.00133422281521,0.998404545100786,1.0133256590883497,1.0147686135257903,0.997150547809812,1.0115651039052302,1.011145995362197,1.020399164956988,1.0019604393394828,1.0007361327951205,1.0012219610529103,1.0049053744844,0.9965558989630097,1.0020693416206605
32,,0.9878048780487793,0.9728682170542641,1.0936734521496747,1.078308754900131,1.0234784889821618,1.0247479929981287,1.0004334398873056,1.0045630393810139,1.0214172775621675,1.0209664620139498,1.0028517823639775,1.0163911261834109,0.9980751035855276,1.001772222740416,0.9992858843132584,1.008187400500341,1.007151274908935,1.0102844173345629,1.0012879443963316,1.003276955602537,1.0037426706034016,1.0016843216039613,1.0019859996853862,1.0005435732173709,1.012276806195291,0.9977872584291125,1.0009092619301436,1.0004633419309001,1.0052181519296608,1.0028906018381263,0.9996931484430938,0.9971775975368127,1.0108568238905944,1.00133422281521,0.998404545100786,1.0132255602407376,1.0143881574396458,0.996046516518411,1.0118763176387913,1.0115945071618746,1.0203001835654897,1.001792880421578,1.0010516182787434,1.0015410719011224,1.004813542200761,0.9966386175468677,1.0022187525680006
