,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
69,2022-02-19 00:00:00+00:00,-705.1806318743483,-691.0629155243025,-699.4999553058947,0.042876759144049696,0.0034549391511080846,0.9984471618841154,5,True,252,400,1,1,0 days 00:00:00.236262,matic,0.4213785971408393,0.4250965203584678
70,2022-02-24 00:00:00+00:00,-706.2937918668614,-692.1760755168157,-700.6131152984078,0.042644278642133215,0.0034397121902963474,0.9971985454620396,5,True,252,400,1,1,0 days 00:00:00.256956,matic,0.40852631835294795,0.412324793469678
71,2022-03-01 00:00:00+00:00,-686.5961060214585,-672.4783896714127,-680.9154294530049,0.0438691079451521,0.003719283354829125,0.9935106402241002,5,True,252,400,1,1,0 days 00:00:00.248002,matic,0.4158417467281354,0.41877297768528815
72,2022-03-06 00:00:00+00:00,-644.0105001700443,-629.8927838199986,-638.3298236015908,0.04620113685066508,0.0044040081949652966,0.9706654101382151,5,True,252,400,1,1,0 days 00:00:00.213338,matic,0.4822154577333131,0.4764954651013382
73,2022-03-11 00:00:00+00:00,-644.1841303961943,-630.0664140461486,-638.5034538277407,0.04612758479978825,0.004400966342169425,0.9705052665267789,5,True,252,400,1,1,0 days 00:00:00.277171,matic,0.4806685604636273,0.473985930993998
74,2022-03-16 00:00:00+00:00,-642.6794254343969,-628.5617090843512,-636.9987488659433,0.04645587329193207,0.004427328353671208,0.9709443958378842,5,True,252,400,1,1,0 days 00:00:00.155876,matic,0.4976190451208308,0.48978716790574883
75,2022-03-21 00:00:00+00:00,-643.3178735181347,-629.2001571680889,-637.6371969496811,0.04618340050842755,0.0044161436929112926,0.9707762943268894,5,True,252,400,1,1,0 days 00:00:00.213757,matic,0.4946108001239978,0.48706738220454554
76,2022-03-26 00:00:00+00:00,-640.9127527512945,-626.7950364012488,-635.232076182841,0.046440734349771466,0.004458525156598957,0.9694741401312729,5,True,252,400,1,1,0 days 00:00:00.182905,matic,0.49125157575757195,0.4836730508293531
77,2022-03-31 00:00:00+00:00,-641.4142314825618,-627.2965151325161,-635.7335549141083,0.046311713245463876,0.004449654660649449,0.969663302852284,5,True,252,400,1,1,0 days 00:00:00.234956,matic,0.49517185653680057,0.4876909494075302
78,2022-04-05 00:00:00+00:00,-642.3156328372198,-628.1979164871741,-636.6349562687662,0.04600181842408729,0.00443388537953507,0.9693598104182852,5,True,252,400,1,1,0 days 00:00:00.184016,matic,0.4857506935330519,0.47807264087978013
79,2022-04-10 00:00:00+00:00,-642.4214290067872,-628.3037126567415,-636.7407524383336,0.04584641968187953,0.004431944466332965,0.9700267877414325,5,True,252,400,1,1,0 days 00:00:00.189838,matic,0.5241484554401614,0.5157385005804306
