,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
20,,0.9995489400090212,1.037037037037037,1.049567211659392,1.070755326016785,1.0050788145303644,0.9942426319396848,1.0011003025832104,1.0,1.0170982839313571,1.0054481067828929,1.0022492787638746,1.0092574082332497,1.003970768385925,1.0006855003493416,0.9995757689188346,1.0026229508196722,1.0054078004112654,1.0070233594033253,1.0017996815947947,1.0024299292516752,1.003172675109004,0.9998950397536933,1.0003532231613472,1.0009117328622714,1.0049669258442613,1.0007018847670361,1.0012902618828414,1.0006003771934977,1.0055445695646368,1.001893834584617,1.0016809466511067,0.9997766085652979,1.007911456087394,1.001422451759737,1.0006895028576661,1.0098474118117058,1.012780577409965,1.0,1.002391253435886
21,,1.002255299954894,1.040429742719819,1.045128356883924,1.071271788250484,1.0079279056083739,0.9942426319396848,1.0020505639050739,1.00091598158877,1.01730629225169,1.0072278216653046,1.0022492787638746,1.0099340294330221,1.003970768385925,1.0008173273395995,0.9995757689188346,1.002789865871833,1.005566853364538,1.0070233594033253,1.0017996815947947,1.0023925457247265,1.0034808778338786,0.9998950397536933,1.000235482107565,1.0009117328622714,1.0049669258442613,1.0006743598742112,1.0013843434784655,1.0006003771934977,1.0056463047860063,1.001893834584617,1.0016809466511067,0.9997766085652979,1.0079574529251114,1.0013349162668301,1.0006895028576661,1.0098474118117058,1.012780577409965,1.0,1.002391253435886
22,,1.0,1.0494769578739045,1.0479396315750535,1.0710135571336346,1.010776996686383,0.9942426319396848,1.0020505639050739,1.0015113696214706,1.0177639105564222,1.0087896122764006,1.0022492787638746,1.0109489612326807,1.003829960996353,1.0009491543298574,0.9995757689188346,1.0029806259314455,1.0058167937196805,1.0070233594033253,1.0017996815947947,1.0025607715959963,1.0034808778338786,0.9998950397536933,1.0005046045162105,1.0009117328622714,1.0049669258442613,1.0008532716775733,1.0013843434784655,1.0006003771934977,1.00590064283943,1.001893834584617,1.0016809466511067,0.9997766085652979,1.0079574529251114,1.001422451759737,1.0006895028576661,1.0098474118117058,1.0129360825343448,1.0,1.0027281654320075
23,,0.9972936400541272,1.0596550749222504,1.051490715395428,1.0710135571336346,1.0125731628007804,0.9942426319396848,1.0020505639050739,1.00183196317754,1.017888715548622,1.0105330064469265,1.0022492787638746,1.012271448123145,1.0031822470043228,1.0012919045045283,0.9995757689188346,1.0033859910581222,1.0058167937196805,1.0070233594033253,1.0020765556863016,1.0028785315750615,1.0034808778338786,0.9998950397536933,1.0005046045162105,1.0009117328622714,1.0049669258442613,1.0010597083737605,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.001893834584617,1.0016809466511067,0.9997766085652979,1.0079574529251114,1.0014771614428037,1.0006895028576661,1.0098474118117058,1.013402597907484,1.0,1.0029993385020564
24,,0.9981957600360848,1.0596550749222504,1.051490715395428,1.0710135571336346,1.013688024526958,0.9942426319396848,1.0020505639050739,1.0019235613364172,1.017888715548622,1.012421683464996,1.0022492787638746,1.012978824831998,1.002731663357693,1.0012919045045283,0.9995757689188346,1.0036959761549926,1.0058167937196805,1.0070233594033253,1.0021556625695893,1.0033084421349732,1.0034808778338786,0.9998950397536933,1.0005046045162105,1.0009117328622714,1.0053382847858883,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.001893834584617,1.0016809466511067,0.9997766085652979,1.0079574529251114,1.0015099872526438,1.0006895028576661,1.0098474118117058,1.0145397291295115,1.0003943437391503,1.0032869463036234
25,,0.9981957600360848,1.0596550749222504,1.051490715395428,1.0710135571336346,1.0152364435910934,0.9942426319396848,1.0020505639050739,1.0019693604158557,1.017888715548622,1.013075456278943,1.0022492787638746,1.0139937566316566,1.0033230543938947,1.0012919045045283,0.9995757689188346,1.0039344262295082,1.0058167937196805,1.0070233594033253,1.0023534297778085,1.0033084421349732,1.0034808778338786,1.00015744036946,1.0005046045162105,1.0009117328622714,1.0057715368844533,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.0016109891596416,1.0016809466511067,0.9997766085652979,1.0079574529251114,1.0015975227455507,1.0006895028576661,1.0098474118117058,1.0150062445026509,1.001191603907432,1.0031965552802737
26,,0.9981957600360848,1.0596550749222504,1.051490715395428,1.0710135571336346,1.01690873618036,0.9942426319396848,1.0020505639050739,1.00183196317754,1.017888715548622,1.01391083265232,1.0022492787638746,1.0150086884313152,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.0039821162444114,1.0058167937196805,1.0070233594033253,1.0025511969860277,1.0033084421349732,1.0034808778338786,1.0004198409852267,1.0005046045162105,1.0007652043665491,1.006405941743066,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.0013158461074936,1.0019107163372294,0.9997766085652979,1.0079574529251114,1.0017507098581377,1.0008403316077805,1.0098474118117058,1.0150937161351146,1.0017316833762682,1.003369119961214
27,,0.9981957600360848,1.0596550749222504,1.051490715395428,1.0710135571336346,1.01839521848193,0.9942426319396848,1.0020505639050739,1.0017403650186631,1.017888715548622,1.0140924362117498,1.0022492787638746,1.0155315320856848,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.0038152011922503,1.0058167937196805,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.003897857991062,1.0006822416009937,1.0005046045162105,1.0006837996467035,1.0070403466016788,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.0011928698357653,1.0019832751854785,0.9997766085652979,1.0079344545062527,1.0017835356679778,1.0011204421437074,1.0098474118117058,1.0154144454541478,1.0026318158243284,1.003369119961214
28,,0.9981957600360848,1.0596550749222504,1.051490715395428,1.071271788250484,1.0192623331578459,0.9942426319396848,1.0020505639050739,1.00183196317754,1.017888715548622,1.0141287569236357,1.0022492787638746,1.0157468206492488,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.0036244411326378,1.0062030651776281,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.0041879311438853,1.000857175344838,1.000235482107565,1.0007000805906727,1.007612858303354,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0059387935474435,1.0014019294977035,1.0020558340337278,0.9997766085652979,1.0081759379042692,1.001816361477818,1.0013359117867282,1.0098474118117058,1.015735174773181,1.0029918688035526,1.003369119961214
29,,0.9981957600360848,1.0596550749222504,1.053858104609011,1.0736819453410802,1.0197578272583692,0.9947909527073338,1.0020505639050739,1.002198355813048,1.017888715548622,1.0141287569236357,1.0022492787638746,1.01636193083086,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.0036959761549926,1.0066120584860432,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.0044598747246571,1.0010321090886827,1.0001345612043229,1.001107104189901,1.007612858303354,1.001307432409185,1.0013843434784655,1.0006003771934977,1.0060150949634707,1.0015372033966046,1.0020074614682284,0.9997766085652979,1.0083024292079918,1.001816361477818,1.001303591340275,1.009359710699851,1.015851803616466,1.0029918688035526,1.003369119961214
30,,0.9981957600360848,1.0596550749222504,1.0526744100022194,1.075059177964278,1.0201294478337617,0.9953941055517478,1.0020505639050739,1.0022441548924867,1.017888715548622,1.0141287569236357,1.0022492787638746,1.0160543757400544,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.0039105812220566,1.0070210517944582,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.0046049113010687,1.0010321090886827,1.0002186619570246,1.0013838802373762,1.007612858303354,1.001307432409185,1.0013843434784655,1.0006395322278563,1.0059769442554571,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.0089003880983183,1.001816361477818,1.0015082875011447,1.0094323470356592,1.0157837701245498,1.0029918688035526,1.003369119961214
31,,0.9981957600360848,1.0596550749222504,1.0500110971369387,1.0742844846137294,1.0201294478337617,0.9960520904729266,1.0020505639050739,1.0026105475279947,1.017888715548622,1.0141287569236357,1.0022492787638746,1.0154700210675238,1.0036891536067813,1.0012919045045283,0.9995757689188346,1.004387481371088,1.0074982106542756,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.0046411704451716,1.0010321090886827,1.000285942559186,1.0015629706210365,1.007612858303354,1.001307432409185,1.0013843434784655,1.0003915503435854,1.0060659625741555,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.00922236596234,1.001816361477818,1.0017237571441653,1.009608749565479,1.016075342232762,1.0029918688035526,1.003369119961214
32,,0.9981957600360848,1.0596550749222504,1.0510468299178812,1.07376802238003,1.0201294478337617,0.9972583961617546,1.001900522643727,1.0030227392429412,1.017888715548622,1.0141287569236357,1.0022492787638746,1.0154700210675238,1.004139737253411,1.0012919045045283,0.9995757689188346,1.0049359165424738,1.0078617602617557,1.0070233594033253,1.0026896340317812,1.0033084421349732,1.0046411704451716,1.0010321090886827,1.0005046045162105,1.0016932181727896,1.007612858303354,1.001307432409185,1.0016262675814982,1.000482912090422,1.0064601865569622,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.00922236596234,1.001816361477818,1.0015513814297488,1.009722892378892,1.0158032082650974,1.0029918688035526,1.003065077428129
33,,0.9981957600360848,1.0596550749222504,1.0550417992158023,1.074456638691629,1.0201294478337617,0.9981357093899932,1.0018004951361625,1.0035723281962032,1.017888715548622,1.0141287569236357,1.0022492787638746,1.016085131249135,1.004759289767527,1.0012919045045283,0.9995757689188346,1.0057943368107303,1.0078617602617557,1.0070233594033253,1.0029071779608223,1.0033084421349732,1.0046411704451716,1.0010321090886827,1.0005046045162105,1.0018234657245426,1.007612858303354,1.001307432409185,1.0016934687212296,1.0006656355840953,1.0065492048756606,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.00922236596234,1.001816361477818,1.0014651935725405,1.0103247363041594,1.0153561310325054,1.0029918688035526,1.0027363827977664
34,,0.9981957600360848,1.0684195646027708,1.0582969593844789,1.0748009468474284,1.0201294478337617,0.9980260452364633,1.0017004676285979,1.0036639263550802,1.017888715548622,1.014637246890039,1.0022492787638746,1.0168847744852296,1.0058012644503584,1.0012919045045283,0.9995757689188346,1.0068435171385992,1.0078617602617557,1.0070233594033253,1.0033422658189046,1.0033084421349732,1.0046411704451716,1.0010321090886827,1.0005046045162105,1.0017094991167588,1.0078294843526363,1.001307432409185,1.0016800284932832,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.00922236596234,1.001816361477818,1.0014975140189937,1.010988839945834,1.0151811877675783,1.0029918688035526,1.0023666013386088
35,,0.9981957600360848,1.0819903873338987,1.0656950506769254,1.0752313320421778,1.0201294478337617,0.9975873886223441,1.0016004401210332,1.0037097254345189,1.017888715548622,1.0152183782802142,1.0022492787638746,1.0186685940119025,1.0072093383460765,1.0012919045045283,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.007189102398094,1.0036586933520553,1.003121524500229,1.0046411704451716,1.0010321090886827,1.0005046045162105,1.0017746228926354,1.008324629608139,1.001623968676672,1.0018950721404234,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.0021162997406021,0.9997766085652979,1.00922236596234,1.001816361477818,1.0015298344654469,1.01131051514727,1.01562826500017,1.0029918688035526,1.0023172971440546
36,,0.9981957600360848,1.0969748374328527,1.0741288747503144,1.0763503335485258,1.0213062463225047,0.9972583961617546,1.0017004676285979,1.0039387208317112,1.017888715548622,1.0143466811949515,1.0022492787638746,1.0203293915022529,1.0084484433743084,1.0012919045045283,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.0077070492567464,1.003955344164384,1.00308414097328,1.0046411704451716,1.0010321090886827,1.0005046045162105,1.0017746228926354,1.009407759854551,1.0017891180336216,1.0022176376111338,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.002031647750978,0.9997766085652979,1.00922236596234,1.001816361477818,1.0014436466082386,1.0117567097815203,1.015890679897561,1.0029918688035526,1.0024652097277176
37,,0.9981957600360848,1.1119592875318065,1.0843382407338906,1.0789326447170218,1.0217398036604626,0.9973680603152845,1.0017004676285979,1.0042135153083422,1.017888715548622,1.0143830019068374,1.0022492787638746,1.0212828122837503,1.0084484433743084,1.0012919045045283,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.0080385352462837,1.0042519949767128,1.0030280656828567,1.0041516719997825,1.0010321090886827,1.0005046045162105,1.0017746228926354,1.01058372983637,1.002380903229358,1.0022041973831877,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.0020195546096031,0.9997766085652979,1.0092453643811987,1.001816361477818,1.0016698897334102,1.0121925277963693,1.0165321385356276,1.0029918688035526,1.0024652097277176
38,,0.9981957600360848,1.1266610121571954,1.0939557594140712,1.0858188078330104,1.022111424235855,0.9977518848526388,1.0017004676285979,1.0042593143877807,1.017888715548622,1.0144919640424952,1.0022492787638746,1.0218364114472005,1.0084484433743084,1.0012919045045283,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.0083493033614752,1.0043904320224664,1.0029159151020104,1.0043510972923484,1.0010321090886827,1.0009587485807998,1.0017746228926354,1.0116359135043131,1.002986450871507,1.0024192410303279,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.001946995761354,0.9997766085652979,1.0094063533132098,1.001816361477818,1.0018961328585818,1.0128255015798404,1.0175332027738226,1.0029918688035526,1.0024652097277176
39,,0.9981957600360848,1.1515408538309302,1.1037212399201006,1.094082203572197,1.02136818308507,0.9977518848526388,1.0017004676285979,1.0045799079438504,1.018928757150286,1.0142377190592935,1.0022492787638746,1.0222669885743283,1.0084484433743084,1.0016082892811473,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.0087222250997048,1.0043508785808226,1.002990682155908,1.0043510972923484,1.0010321090886827,1.0016315546024137,1.0017746228926354,1.0125488375691463,1.003715860531368,1.0026611651333606,1.0008483590777684,1.0065492048756606,1.0015372033966046,1.0018744369131047,1.000152846771112,1.0096248382923674,1.002122735702992,1.0020146411622433,1.0139150466169626,1.0186023005039337,1.0025975250644024,1.0024652097277176
40,,1.0004510599909788,1.1874469889737065,1.115558185988015,1.10458360232408,1.0213062463225047,0.9977518848526388,1.0017004676285979,1.0052210950559894,1.019594383775351,1.0148551711613547,1.0022492787638746,1.0222669885743283,1.0084484433743084,1.0020037702519213,0.9995757689188346,1.0079880774962742,1.0078617602617557,1.0090122753405502,1.0044497621849322,1.002953298628959,1.0044054860085028,1.0010321090886827,1.0022370800218663,1.0017746228926354,1.012904723221539,1.0046654693338288,1.0029165294643396,1.0010963409620393,1.0065492048756606,1.0015372033966046,1.0019590889027288,1.0005996296405162,1.0099353169469598,1.0023744002450994,1.0020577350908473,1.0148593189824686,1.019039658666252,1.0027689788640328,1.0024652097277176
41,,1.0027063599458728,1.2066723211761379,1.1316860250055485,1.1156014633096623,1.0213062463225047,0.9977518848526388,1.0017004676285979,1.0052210950559894,1.0198855954238168,1.015472623263416,1.0030968330806969,1.0222669885743283,1.0084484433743084,1.0023992512226954,0.999450995071433,1.0079880774962742,1.0078617602617557,1.0090951468379343,1.0046079759515074,1.0029159151020104,1.0044780042967085,1.0010321090886827,1.0026239434842943,1.001725780060728,1.0126880971722565,1.0054912161185772,1.00313157311148,1.0015400980181026,1.0065492048756606,1.0015372033966046,1.0020558340337278,1.0008935657388083,1.0104872789995687,1.0027573680265671,1.0022408842874149,1.0152121240421084,1.0197588698665085,1.0032661948829613,1.0024652097277176
