,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,log_diff,trainDFLength,num_models,order_p,order_q,time,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
70,1971-07-08 00:00:00+00:00,-1663.3206157002237,-1642.144041175155,-1654.7996008475434,0.005692214960734287,7.605987989018229e-05,0.9275536122956615,5,True,252,12000,2,2,0 days 00:00:00.700953,0.14191309610461475,0.1289817753003599,0.11312009750190523,0.09644262394073133
71,1971-07-15 00:00:00+00:00,-1672.0858346839427,-1650.909260158874,-1663.5648198312624,0.005595327457675097,7.331265057276785e-05,0.954374108279895,5,True,252,12000,2,2,0 days 00:00:00.794850,0.2494942604737688,0.2498914795472424,0.23265420945500898,0.2326520714012672
72,1971-07-22 00:00:00+00:00,-1681.3669162682127,-1660.190341743144,-1672.8459014155324,0.005493050463965751,7.06769984699183e-05,0.9508811099135035,5,True,252,12000,2,2,0 days 00:00:00.524208,0.6522671759387967,0.2024862301901913,0.6657480261794921,0.2778823861980908
73,1971-07-29 00:00:00+00:00,-1686.0889128017789,-1664.9123382767102,-1677.5678979490986,0.005447924768157849,6.935581545431216e-05,0.9577406721818984,5,True,252,12000,2,2,0 days 00:00:00.464130,0.8533682759120091,0.30171327129011555,0.8535975853900614,0.4130630930775491
74,1971-08-05 00:00:00+00:00,-1708.27289009889,-1687.0963155738214,-1699.7518752462097,0.005268023033499868,6.357729388506067e-05,0.9250984559292201,5,True,252,12000,2,2,0 days 00:00:00.708479,0.09827348124562267,0.09278279088971648,0.06617562782492456,0.06688382049891585
75,1971-08-12 00:00:00+00:00,-1708.021526865683,-1686.8449523406143,-1699.5005120130027,0.005244679086136168,6.36632224119465e-05,0.933954307545622,5,True,252,12000,2,2,0 days 00:00:00.599294,0.13363695034419865,0.12678368443452684,0.09477067839178187,0.10021343652234692
76,1971-08-19 00:00:00+00:00,-1712.0136154882189,-1690.8370409631502,-1703.4926006355386,0.005254282254034935,6.262520652620012e-05,0.9425789517820936,5,True,252,12000,2,2,0 days 00:00:00.689691,0.2121393468366762,0.20799531873821991,0.1949228858191515,0.19467556144406717
77,1971-08-26 00:00:00+00:00,-1726.0976627357022,-1704.9210882106336,-1717.576647883022,0.004962176565702273,5.918857386117806e-05,0.9216929319446032,5,True,252,12000,2,2,0 days 00:00:01.017359,0.09773592752301748,0.09388791054854316,0.06849699907247772,0.06628494625481347
78,1971-09-02 00:00:00+00:00,-1723.4021843742598,-1702.2256098491912,-1714.8811695215795,0.005103493476628901,5.983733732913692e-05,0.941335064937614,5,True,252,12000,2,2,0 days 00:00:00.984925,0.20836962500594577,0.20147830311502232,0.18935865572514166,0.18912461021927163
79,1971-09-10 00:00:00+00:00,-1714.4768728163094,-1693.3002982912408,-1705.9558579636291,0.00518813628362864,6.199313870714398e-05,0.9399137397325703,5,True,252,12000,2,2,0 days 00:00:00.771317,0.22007783089620123,0.21284668939139345,0.20244205448951466,0.20221463941452858
80,1971-09-17 00:00:00+00:00,-1698.5814274579525,-1677.4048529328838,-1690.0604126052722,0.00522923531978534,6.59821555575013e-05,0.9432938232653586,5,True,252,12000,2,2,0 days 00:00:01.144699,0.30401728395094224,0.1845921851414612,0.3132662358223716,0.19068597501078396
81,1971-09-24 00:00:00+00:00,-1690.8725873286908,-1669.6960128036221,-1682.3515724760105,0.005373054099680598,6.803039531557259e-05,0.941357733098251,5,True,252,12000,2,2,0 days 00:00:00.644691,0.48209059240351626,0.26582329559610857,0.5025518255964581,0.3302282416635087
82,1971-10-01 00:00:00+00:00,-1676.3211241140425,-1655.1445495889739,-1667.8001092613622,0.005567619070148082,7.208048552097483e-05,0.9514591224385894,5,True,252,12000,2,2,0 days 00:00:00.865584,0.5643881260853524,0.3211144671576872,0.5776525078948965,0.3684313491163042
83,1971-10-08 00:00:00+00:00,-1668.374212227679,-1647.1976377026103,-1659.8531973749987,0.005636874040326955,7.438608875242728e-05,0.9501590978460875,5,True,252,12000,2,2,0 days 00:00:00.676322,0.6157179669319784,0.3468080989469736,0.6310514029827544,0.43935469639815883
84,1971-10-15 00:00:00+00:00,-1658.7715229025694,-1637.5949483775007,-1650.250508049889,0.005700508772829748,7.72800863140337e-05,0.9517458974940015,5,True,252,12000,2,2,0 days 00:00:00.653165,0.5227679244909939,0.27040964541011325,0.5330790898760712,0.31202311512112046
85,1971-10-22 00:00:00+00:00,-1663.7521269387544,-1642.5755524136857,-1655.231112086074,0.005680803299858676,7.569519764030663e-05,0.9436152963194828,5,True,252,12000,2,2,0 days 00:00:00.944153,0.008086135200300926,0.003257342168921964,0.012794274660777804,0.02438029194437986
86,1971-10-29 00:00:00+00:00,-1658.2414813899495,-1637.0649068648809,-1649.7204665372692,0.005697156430406505,7.744978544181869e-05,0.9643215565300268,5,True,252,12000,2,2,0 days 00:00:00.507000,0.5719294943752418,0.27214152552273857,0.5899122817324702,0.27320389843781134
87,1971-11-05 01:00:00+00:00,-1651.3485235362382,-1630.1719490111695,-1642.8275086835579,0.005914331470022926,7.961978141230625e-05,0.9596104894128903,5,True,252,12000,2,2,0 days 00:00:00.733282,0.05895039226544009,0.04053347162095214,0.06826847997585504,0.06394632670574904
88,1971-11-12 01:00:00+00:00,-1638.7809846911582,-1617.6044101660896,-1630.259969838478,0.006073348434836923,8.365982330630215e-05,0.9593054330830477,5,True,252,12000,2,2,0 days 00:00:00.879828,0.0251750602517505,0.022593605354531934,0.017530878848814956,0.022017237181992496
89,1971-11-19 01:00:00+00:00,-1630.7588845621076,-1609.582310037039,-1622.2378697094273,0.00614459485624868,8.635440544173667e-05,0.9688868414288071,5,True,252,12000,2,2,0 days 00:00:00.634770,0.03262790526254282,0.02616288879339518,0.015647117677044527,0.01731306274567235
90,1971-11-29 01:00:00+00:00,-1628.293585769542,-1607.1170112444734,-1619.7725709168617,0.006194639632627637,8.725892721331205e-05,0.9676909781372339,5,True,252,12000,2,2,0 days 00:00:00.711358,0.025147115668053947,0.0253773055837788,0.015510082158180397,0.015510080627338281
91,1971-12-06 01:00:00+00:00,-1605.8520991544892,-1584.6755246294206,-1597.331084301809,0.006552763548271784,9.529780080296594e-05,0.9471073633058552,5,True,252,12000,2,2,0 days 00:00:01.058552,0.27103232204017014,0.20944528140091243,0.21365598130093771,0.1775152403838653
92,1971-12-13 01:00:00+00:00,-1566.7994832509034,-1545.6229087258348,-1558.2784683982231,0.006959906009185683,0.0001113060275044863,0.9707792593292663,5,True,252,12000,2,2,0 days 00:00:00.806453,0.18379770961296343,0.1576182910395185,0.1757928604955385,0.15249324733617764
93,1971-12-20 01:00:00+00:00,-1539.645075304542,-1518.4685007794733,-1531.1240604518616,0.007256325352560371,0.0001239616027005717,0.9769259284367252,5,True,252,12000,2,2,0 days 00:00:01.218415,0.3726633036329418,0.31964231954979205,0.375264481577329,0.33982902750206373
94,1971-12-28 01:00:00+00:00,-1531.5939681120549,-1510.4173935869862,-1523.0729532593746,0.007409776078463655,0.00012798755768302992,0.9780030583440692,5,True,252,12000,2,2,0 days 00:00:00.788597,0.816279892554015,0.726073654627437,0.8194364871384612,0.7683365393861238
95,1972-01-19 01:00:00+00:00,-1495.85115725811,-1474.6745827330415,-1487.3301424054298,0.007861138480518953,0.00013528206882233831,0.9458823859000604,5,True,252,12000,2,2,0 days 00:00:00.268735,0.0007496097369689525,3.2621296222520565e-10,0.012666901466247672,
96,1972-01-26 01:00:00+00:00,-1511.876225260752,-1490.6996507356835,-1503.3552104080718,0.008035296860305588,0.00013823482736865668,0.9557536156605119,5,True,252,12000,2,2,0 days 00:00:00.785344,0.10143491681752233,0.06920738850369494,0.07071617874262527,0.08330778209102802
97,1972-02-02 01:00:00+00:00,-1512.4111428501797,-1491.234568325111,-1503.8901279974993,0.007947447021898656,0.00013797039427769733,0.9499391436328044,5,True,252,12000,2,2,0 days 00:00:00.735063,0.06621252749462053,0.05059073744197794,0.08787497611299341,0.0694766634917867
98,1972-02-09 01:00:00+00:00,-1477.5897776850447,-1456.413203159976,-1469.0687628323644,0.008240945283835963,0.00014767844599804431,0.9469526250037916,5,True,252,12000,2,2,0 days 00:00:01.031213,0.0007503525526706619,,0.01735717118584957,0.02289788390098403
99,1972-02-16 01:00:00+00:00,-1486.8987916260367,-1465.722217100968,-1478.3777767733563,0.008565282360860965,0.00015273691882129246,0.947907305839521,5,True,252,12000,2,2,0 days 00:00:00.719515,0.10190806951492437,0.05706029133283,0.13833525038957545,0.06329137110025322
