,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
290,2019-09-03 00:00:00+00:00,-913.9321141174854,-899.8143977674397,-908.2514375490318,0.026045255663024267,0.0015088541322626004,5,True,252,2500,1,1,0 days 00:00:00.135964,BTC,0.36070167792826724,0.3622701710769649
291,2019-09-08 00:00:00+00:00,-919.9201566141948,-905.802440264149,-914.2394800457412,0.025546433600477578,0.001473528980511365,5,True,252,2500,1,1,0 days 00:00:00.168334,BTC,0.40234791834399447,0.40012530272970914
292,2019-09-13 00:00:00+00:00,-921.3225388581476,-907.2048225081019,-915.641862289694,0.025364121875859284,0.001465285756013333,5,True,252,2500,1,1,0 days 00:00:00.148012,BTC,0.41067642063136517,0.40875020766899545
293,2019-09-18 00:00:00+00:00,-923.5038062117081,-909.3860898616624,-917.8231296432546,0.025194186825768586,0.0014531054854107545,5,True,252,2500,1,1,0 days 00:00:00.135581,BTC,0.41555508030613597,0.41352561200828175
294,2019-09-23 00:00:00+00:00,-930.9400863043221,-916.8223699542764,-925.2594097358685,0.024784011622901538,0.001410446341522925,5,True,252,2500,1,1,0 days 00:00:00.140977,BTC,0.43666314651878113,0.434248853947343
295,2019-09-28 00:00:00+00:00,-916.8771062782181,-902.7593899281724,-911.1964297097645,0.025339201312057063,0.0014914322107879678,5,True,252,2500,1,1,0 days 00:00:00.178042,BTC,0.5262952901016729,0.5275479158755887
296,2019-10-03 00:00:00+00:00,-917.2134717414889,-903.0957553914432,-911.5327951730353,0.025362183120600686,0.0014894012520484188,5,True,252,2500,1,1,0 days 00:00:00.167962,BTC,0.5125061349510901,0.5136939747120337
297,2019-10-08 00:00:00+00:00,-916.0628295375722,-901.9451131875264,-910.3821529691186,0.025501224821769784,0.0014962139495763485,5,True,252,2500,1,1,0 days 00:00:00.151059,BTC,0.4904239834477636,0.49173190695837005
298,2019-10-13 00:00:00+00:00,-913.9242419461201,-899.8065255960744,-908.2435653776665,0.025688497626455167,0.00150896428761135,5,True,252,2500,1,1,0 days 00:00:00.129975,BTC,0.5004039741172837,0.5022622444232918
299,2019-10-18 00:00:00+00:00,-916.5338211297343,-902.4161047796886,-910.8531445612807,0.02556303006898189,0.0014934190293112695,5,True,252,2500,1,1,0 days 00:00:00.119962,BTC,0.4890453706420481,0.49132117886332155
300,2019-10-23 00:00:00+00:00,-911.9123035616977,-897.794587211652,-906.2316269932442,0.02595842918658115,0.0015210659579314404,5,True,252,2500,1,1,0 days 00:00:00.152816,BTC,0.5327158666905646,0.5351212381662663
301,2019-10-28 00:00:00+00:00,-895.2501645558315,-881.1324482057857,-889.5694879873779,0.026860124102411297,0.0016250573466461467,5,True,252,2500,1,1,0 days 00:00:00.116542,BTC,1.0051048052748714,0.9996761868607535
302,2019-11-02 00:00:00+00:00,-895.3507466024492,-881.2330302524035,-889.6700700339957,0.026815231058519823,0.0016244802256088686,5,True,252,2500,1,1,0 days 00:00:00.160271,BTC,1.1869134635203706,1.1842099186748858
