time,open,high,low,close,"LUC1!, HKEX: Open","LUC1!, HKEX: High","LUC1!, HKEX: Low","LUC1!, HKEX: Close","COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2017-10-24T22:00:00Z,3.1985,3.203,3.144,3.1865,NaN,NaN,NaN,NaN,460,460,453.25,456.35,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555,NaN,NaN,NaN,NaN,308996,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555
2017-10-25T22:00:00Z,3.1865,3.2,3.158,3.176,NaN,NaN,NaN,NaN,456.45,457.9,452.5,456.95,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555,NaN,NaN,NaN,NaN,308996,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555
2017-10-26T22:00:00Z,3.1785,3.1795,3.073,3.104,NaN,NaN,NaN,NaN,453.5,453.5,442.65,445.8,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555,NaN,NaN,NaN,NaN,308996,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555
2017-10-29T22:00:00Z,3.1045,3.118,3.087,3.1095,NaN,NaN,NaN,NaN,445,447.15,443.4,446.1,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555,NaN,NaN,NaN,NaN,308996,87457,-144264,-56807,155756,-102504,53252,18269,-14714,3555
2017-10-30T22:00:00Z,3.1075,3.137,3.0925,3.112,NaN,NaN,NaN,NaN,444.8,449.1,442.8,444.7,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850,NaN,NaN,NaN,NaN,299573,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850
2017-10-31T22:00:00Z,3.1115,3.183,3.1075,3.1385,NaN,NaN,NaN,NaN,446.25,454.4,446.25,447.55,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850,NaN,NaN,NaN,NaN,299573,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850
2017-11-01T22:00:00Z,3.137,3.171,3.1035,3.138,NaN,NaN,NaN,NaN,449.5,452.1,445.3,447.95,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850,NaN,NaN,NaN,NaN,299573,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850
2017-11-02T22:00:00Z,3.1375,3.155,3.105,3.115,NaN,NaN,NaN,NaN,447,450.5,444.3,445.8,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850,NaN,NaN,NaN,NaN,299573,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850
2017-11-05T23:00:00Z,3.113,3.173,3.1115,3.158,NaN,NaN,NaN,NaN,447.35,453.45,447.35,450.95,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850,NaN,NaN,NaN,NaN,299573,87595,-140038,-52443,145513,-97920,47593,17550,-12700,4850
2017-11-06T23:00:00Z,3.1565,3.166,3.083,3.0875,NaN,NaN,NaN,NaN,450.35,452.85,444.1,445.3,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064,NaN,NaN,NaN,NaN,299392,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064
2017-11-07T23:00:00Z,3.0875,3.1115,3.0665,3.0985,NaN,NaN,NaN,NaN,446.45,446.65,441.15,445.1,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064,NaN,NaN,NaN,NaN,299392,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064
2017-11-08T23:00:00Z,3.098,3.1075,3.0585,3.0905,NaN,NaN,NaN,NaN,444.1,444.8,439.4,444.45,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064,NaN,NaN,NaN,NaN,299392,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064
2017-11-09T23:00:00Z,3.089,3.1095,3.067,3.073,NaN,NaN,NaN,NaN,444.05,447.5,442.9,444.4,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064,NaN,NaN,NaN,NaN,299392,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064
2017-11-12T23:00:00Z,3.075,3.1365,3.068,3.1255,NaN,NaN,NaN,NaN,445,453.4,444.05,450.9,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064,NaN,NaN,NaN,NaN,299392,85071,-134710,-49639,140327,-97752,42575,19583,-12519,7064
2017-11-13T23:00:00Z,3.124,3.1285,3.0485,3.054,NaN,NaN,NaN,NaN,450.05,452.3,441.7,442.65,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930,NaN,NaN,NaN,NaN,283153,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930
2017-11-14T23:00:00Z,3.0525,3.0645,3.034,3.0505,NaN,NaN,NaN,NaN,441.5,442.5,436.75,441.1,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930,NaN,NaN,NaN,NaN,283153,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930
2017-11-15T23:00:00Z,3.049,3.079,3.0345,3.0525,NaN,NaN,NaN,NaN,441.7,443.9,437.55,439.3,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930,NaN,NaN,NaN,NaN,283153,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930
2017-11-16T23:00:00Z,3.0485,3.0725,3.0315,3.0715,NaN,NaN,NaN,NaN,438,440.25,435.55,440,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930,NaN,NaN,NaN,NaN,283153,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930
2017-11-19T23:00:00Z,3.07,3.094,3.0495,3.0885,NaN,NaN,NaN,NaN,439,444.65,438.3,444.35,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930,NaN,NaN,NaN,NaN,283153,84856,-130500,-45644,132942,-93228,39714,19019,-13089,5930
2017-11-20T23:00:00Z,3.088,3.1325,3.0795,3.1295,NaN,NaN,NaN,NaN,443.45,448.2,442.6,447.15,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300,NaN,NaN,NaN,NaN,277126,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300
2017-11-21T23:00:00Z,3.129,3.1445,3.1185,3.137,NaN,NaN,NaN,NaN,447,449.65,446.6,448.3,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300,NaN,NaN,NaN,NaN,277126,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300
2017-11-22T23:00:00Z,3.136,3.176,3.1245,3.1735,NaN,NaN,NaN,NaN,449.8,452.4,449.2,452.1,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300,NaN,NaN,NaN,NaN,277126,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300
2017-11-26T23:00:00Z,3.172,3.176,3.1215,3.1305,NaN,NaN,NaN,NaN,451.55,451.7,444.5,445.85,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300,NaN,NaN,NaN,NaN,277126,85241,-131154,-45913,130954,-90341,40613,17726,-12426,5300
2017-11-27T23:00:00Z,3.1315,3.1345,3.065,3.068,NaN,NaN,NaN,NaN,443.1,443.1,436.1,436.5,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948,NaN,NaN,NaN,NaN,273314,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948
2017-11-28T23:00:00Z,3.095,3.1125,3.0615,3.0665,NaN,NaN,NaN,NaN,443.95,444.65,438.35,439.4,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948,NaN,NaN,NaN,NaN,273314,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948
2017-11-29T23:00:00Z,3.067,3.093,3.051,3.07,NaN,NaN,NaN,NaN,440.55,443.7,438.35,440.4,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948,NaN,NaN,NaN,NaN,273314,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948
2017-11-30T23:00:00Z,3.07,3.1255,3.067,3.0945,NaN,NaN,NaN,NaN,441.3,448.15,440.65,444.25,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948,NaN,NaN,NaN,NaN,273314,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948
2017-12-03T23:00:00Z,3.0965,3.118,3.084,3.087,NaN,NaN,NaN,NaN,445.75,446.7,442.3,442.85,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948,NaN,NaN,NaN,NaN,273314,81417,-132288,-50871,132756,-88833,43923,18765,-11817,6948
2017-12-04T23:00:00Z,3.0875,3.1005,2.943,2.9515,NaN,NaN,NaN,NaN,443,443,423.1,423.7,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559,NaN,NaN,NaN,NaN,258050,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559
2017-12-05T23:00:00Z,2.95,2.9885,2.9475,2.966,NaN,NaN,NaN,NaN,424.65,429.6,424.65,426.5,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559,NaN,NaN,NaN,NaN,258050,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559
2017-12-06T23:00:00Z,2.964,2.996,2.9515,2.965,NaN,NaN,NaN,NaN,427.25,430.6,424.3,426.25,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559,NaN,NaN,NaN,NaN,258050,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559
2017-12-07T23:00:00Z,2.9635,2.9915,2.9595,2.981,NaN,NaN,NaN,NaN,428.7,429.8,425.2,427.8,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559,NaN,NaN,NaN,NaN,258050,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559
2017-12-10T23:00:00Z,2.9815,3.019,2.9635,3.0145,NaN,NaN,NaN,NaN,426.95,432.75,424.9,431.7,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559,NaN,NaN,NaN,NaN,258050,80412,-115624,-35212,116872,-90219,26653,19596,-11037,8559
2017-12-11T23:00:00Z,3.0145,3.0285,3.0005,3.023,NaN,NaN,NaN,NaN,431.5,435.3,431,434.5,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375,NaN,NaN,NaN,NaN,235080,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375
2017-12-12T23:00:00Z,3.0225,3.062,3.013,3.0565,NaN,NaN,NaN,NaN,433.6,438.2,433,437.25,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375,NaN,NaN,NaN,NaN,235080,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375
2017-12-13T23:00:00Z,3.0565,3.09,3.032,3.0735,NaN,NaN,NaN,NaN,437.45,441,433.95,439.35,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375,NaN,NaN,NaN,NaN,235080,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375
2017-12-14T23:00:00Z,3.0735,3.14,3.0635,3.1395,NaN,NaN,NaN,NaN,439.1,446.2,437.2,445.8,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375,NaN,NaN,NaN,NaN,235080,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375
2017-12-17T23:00:00Z,3.1345,3.1475,3.111,3.145,NaN,NaN,NaN,NaN,445.8,448.5,443.95,448.25,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375,NaN,NaN,NaN,NaN,235080,79385,-110514,-31129,106244,-78490,27754,16331,-12956,3375
2017-12-18T23:00:00Z,3.1445,3.158,3.1145,3.147,NaN,NaN,NaN,NaN,446.35,449.2,443.8,448.45,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368,NaN,NaN,NaN,NaN,249462,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368
2017-12-19T23:00:00Z,3.1465,3.212,3.139,3.195,NaN,NaN,NaN,NaN,448.15,455.95,447,454,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368,NaN,NaN,NaN,NaN,249462,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368
2017-12-20T23:00:00Z,3.196,3.22,3.1825,3.2155,NaN,NaN,NaN,NaN,454,457.3,451.7,456.75,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368,NaN,NaN,NaN,NaN,249462,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368
2017-12-21T23:00:00Z,3.2145,3.25,3.1955,3.2465,NaN,NaN,NaN,NaN,454.5,460.35,453.85,460,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368,NaN,NaN,NaN,NaN,249462,83794,-126860,-43066,118876,-76178,42698,15401,-15033,368
2017-12-25T23:00:00Z,3.2435,3.3,3.231,3.277,NaN,NaN,NaN,NaN,460,467.5,459.7,464.85,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456,NaN,NaN,NaN,NaN,268478,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456
2017-12-26T23:00:00Z,3.2755,3.2975,3.2485,3.2815,NaN,NaN,NaN,NaN,463.9,468.25,461.35,466.25,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456,NaN,NaN,NaN,NaN,268478,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456
2017-12-27T23:00:00Z,3.282,3.322,3.2695,3.306,NaN,NaN,NaN,NaN,466.25,471.6,466.25,468.95,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456,NaN,NaN,NaN,NaN,268478,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456
2017-12-28T23:00:00Z,3.3065,3.3145,3.26,3.295,NaN,NaN,NaN,NaN,468.95,469.4,461.4,466,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456,NaN,NaN,NaN,NaN,268478,83321,-136134,-52813,136816,-83547,53269,14992,-15448,-456
2018-01-01T23:00:00Z,3.2965,3.3095,3.2675,3.278,NaN,NaN,NaN,NaN,462.9,465.15,458.85,460.3,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971,NaN,NaN,NaN,NaN,288846,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971
2018-01-02T23:00:00Z,3.2775,3.28,3.2365,3.2575,NaN,NaN,NaN,NaN,458.8,459.4,455,457.55,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971,NaN,NaN,NaN,NaN,288846,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971
2018-01-03T23:00:00Z,3.257,3.298,3.245,3.259,NaN,NaN,NaN,NaN,456.6,462.85,456.6,457.7,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971,NaN,NaN,NaN,NaN,288846,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971
2018-01-04T23:00:00Z,3.2585,3.276,3.2225,3.2315,NaN,NaN,NaN,NaN,462.85,462.85,452.1,452.5,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971,NaN,NaN,NaN,NaN,288846,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971
2018-01-07T23:00:00Z,3.2335,3.2455,3.2205,3.2305,NaN,NaN,NaN,NaN,452.75,456.25,452,453.85,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971,NaN,NaN,NaN,NaN,288846,79800,-144683,-64883,150141,-86229,63912,17507,-16536,971
2018-01-08T23:00:00Z,3.2305,3.259,3.2125,3.2215,NaN,NaN,NaN,NaN,454.2,458.65,452.95,453.75,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938,NaN,NaN,NaN,NaN,292480,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938
2018-01-09T23:00:00Z,3.2205,3.2745,3.2175,3.2365,NaN,NaN,NaN,NaN,454.95,461.4,454.5,457.1,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938,NaN,NaN,NaN,NaN,292480,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938
2018-01-10T23:00:00Z,3.236,3.2565,3.2065,3.2275,NaN,NaN,NaN,NaN,458.45,459.6,452.5,456.15,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938,NaN,NaN,NaN,NaN,292480,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938
2018-01-11T23:00:00Z,3.2255,3.249,3.216,3.223,NaN,NaN,NaN,NaN,457.5,458.1,452.6,453.05,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938,NaN,NaN,NaN,NaN,292480,76150,-142372,-66222,147973,-85689,62284,17931,-13993,3938
2018-01-14T23:00:00Z,3.224,3.291,3.1835,3.219,NaN,NaN,NaN,NaN,459.5,460,451.95,456.5,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812,NaN,NaN,NaN,NaN,288577,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812
2018-01-16T23:00:00Z,3.219,3.221,3.1785,3.1925,NaN,NaN,NaN,NaN,455.5,455.5,449.8,450.75,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812,NaN,NaN,NaN,NaN,288577,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812
2018-01-17T23:00:00Z,3.192,3.216,3.184,3.2,NaN,NaN,NaN,NaN,452,454.4,451.1,452.7,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812,NaN,NaN,NaN,NaN,288577,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812
2018-01-18T23:00:00Z,3.201,3.234,3.18,3.1805,NaN,NaN,NaN,NaN,452.45,456,450,450.45,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812,NaN,NaN,NaN,NaN,288577,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812
2018-01-21T23:00:00Z,3.1865,3.2185,3.1795,3.2015,NaN,NaN,NaN,NaN,452.3,454.85,451.1,452.6,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812,NaN,NaN,NaN,NaN,288577,76474,-141452,-64978,138575,-77409,61166,17755,-13943,3812
2018-01-22T23:00:00Z,3.1985,3.2125,3.108,3.1195,NaN,NaN,NaN,NaN,452.05,453.4,439.4,439.95,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428,NaN,NaN,NaN,NaN,284300,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428
2018-01-23T23:00:00Z,3.1185,3.2425,3.114,3.2305,NaN,NaN,NaN,NaN,441,456.35,441,454.1,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428,NaN,NaN,NaN,NaN,284300,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428
2018-01-24T23:00:00Z,3.23,3.258,3.196,3.2025,NaN,NaN,NaN,NaN,455.9,457.9,451.5,451.85,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428,NaN,NaN,NaN,NaN,284300,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428
2018-01-25T23:00:00Z,3.204,3.228,3.185,3.1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428,NaN,NaN,NaN,NaN,284300,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428
2018-01-28T23:00:00Z,3.2,3.2355,3.191,3.195,NaN,NaN,NaN,NaN,456.5,456.5,450.1,450.7,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428,NaN,NaN,NaN,NaN,284300,73371,-132834,-59463,134151,-82116,52035,19560,-12132,7428
2018-01-29T23:00:00Z,3.1985,3.211,3.152,3.191,NaN,NaN,NaN,NaN,450,451.75,445.3,450.45,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555,NaN,NaN,NaN,NaN,287352,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555
2018-01-30T23:00:00Z,3.191,3.233,3.177,3.201,NaN,NaN,NaN,NaN,451.4,455,450.2,450.9,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555,NaN,NaN,NaN,NaN,287352,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555
2018-01-31T23:00:00Z,3.198,3.2225,3.183,3.2155,NaN,NaN,NaN,NaN,453,455.55,449.5,454.7,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555,NaN,NaN,NaN,NaN,287352,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555
2018-02-01T23:00:00Z,3.2155,3.244,3.165,3.1815,NaN,NaN,NaN,NaN,456.35,460.7,450,452.75,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555,NaN,NaN,NaN,NaN,287352,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555
2018-02-04T23:00:00Z,3.1755,3.2575,3.1705,3.19,NaN,NaN,NaN,NaN,452.7,462.2,451.45,456.3,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555,NaN,NaN,NaN,NaN,287352,82882,-141276,-58394,128405,-74566,53839,17494,-12939,4555
2018-02-05T23:00:00Z,3.1915,3.2195,3.16,3.215,NaN,NaN,NaN,NaN,455.8,457.1,451.2,452.85,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567,NaN,NaN,NaN,NaN,285964,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567
2018-02-06T23:00:00Z,3.213,3.2285,3.085,3.0965,NaN,NaN,NaN,NaN,453.9,456.45,439.45,440.25,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567,NaN,NaN,NaN,NaN,285964,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567
2018-02-07T23:00:00Z,3.095,3.119,3.0615,3.0735,NaN,NaN,NaN,NaN,441.5,442.5,435.5,440.2,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567,NaN,NaN,NaN,NaN,285964,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567
2018-02-08T23:00:00Z,3.0765,3.084,3.026,3.05,NaN,NaN,NaN,NaN,436.35,438.5,432.3,432.9,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567,NaN,NaN,NaN,NaN,285964,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567
2018-02-11T23:00:00Z,3.05,3.097,3.0425,3.087,NaN,NaN,NaN,NaN,435,440.4,435,438.65,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567,NaN,NaN,NaN,NaN,285964,80652,-139174,-58522,124116,-71161,52955,17412,-11845,5567
2018-02-12T23:00:00Z,3.0865,3.169,3.0795,3.164,NaN,NaN,NaN,NaN,441,450,441,449.35,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120,NaN,NaN,NaN,NaN,255708,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120
2018-02-13T23:00:00Z,3.1635,3.2375,3.139,3.2345,NaN,NaN,NaN,NaN,448,458.05,445.75,457.55,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120,NaN,NaN,NaN,NaN,255708,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120
2018-02-14T23:00:00Z,3.237,3.249,3.2125,3.246,NaN,NaN,NaN,NaN,458.05,458.8,453.65,458.05,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120,NaN,NaN,NaN,NaN,255708,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120
2018-02-15T23:00:00Z,3.2455,3.272,3.2355,3.2385,NaN,NaN,NaN,NaN,458.4,464.2,458.1,461.5,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120,NaN,NaN,NaN,NaN,255708,73463,-122331,-48868,112722,-67974,44748,17784,-13664,4120
2018-02-18T23:00:00Z,3.2395,3.246,3.1805,3.186,NaN,NaN,NaN,NaN,455,459.6,454.4,457.2,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389,NaN,NaN,NaN,NaN,256420,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389
2018-02-20T23:00:00Z,3.187,3.2295,3.164,3.201,NaN,NaN,NaN,NaN,455.4,461,453.3,460.45,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389,NaN,NaN,NaN,NaN,256420,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389
2018-02-21T23:00:00Z,3.2005,3.2435,3.1535,3.2345,NaN,NaN,NaN,NaN,458.4,465.3,453.3,464.65,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389,NaN,NaN,NaN,NaN,256420,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389
2018-02-22T23:00:00Z,3.234,3.2355,3.19,3.207,NaN,NaN,NaN,NaN,461.45,462.5,456.8,459.7,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389,NaN,NaN,NaN,NaN,256420,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389
2018-02-25T23:00:00Z,3.2085,3.234,3.188,3.198,NaN,NaN,NaN,NaN,462.4,462.4,456.6,457.7,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389,NaN,NaN,NaN,NaN,256420,75737,-130427,-54690,113187,-65886,47301,19519,-12130,7389
2018-02-26T23:00:00Z,3.2235,3.237,3.163,3.1825,NaN,NaN,NaN,NaN,457.7,459.85,451.15,454.25,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620,NaN,NaN,NaN,NaN,264683,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620
2018-02-27T23:00:00Z,3.1835,3.186,3.1255,3.129,NaN,NaN,NaN,NaN,458.5,459.7,453.05,453.6,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620,NaN,NaN,NaN,NaN,264683,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620
2018-02-28T23:00:00Z,3.1285,3.1475,3.098,3.1255,NaN,NaN,NaN,NaN,454.8,455.25,449.2,452.2,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620,NaN,NaN,NaN,NaN,264683,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620
2018-03-01T23:00:00Z,3.1235,3.1455,3.1085,3.1335,NaN,NaN,NaN,NaN,450.5,454.8,450.5,452.8,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620,NaN,NaN,NaN,NaN,264683,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620
2018-03-04T23:00:00Z,3.1325,3.1385,3.0955,3.1275,NaN,NaN,NaN,NaN,453.15,453.15,448.35,452.35,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620,NaN,NaN,NaN,NaN,264683,84756,-131777,-47021,114277,-72876,41401,17247,-11627,5620
2018-03-05T23:00:00Z,3.1285,3.178,3.1265,3.1565,NaN,NaN,NaN,NaN,452.4,457.25,451.7,454.85,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558,NaN,NaN,NaN,NaN,260097,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558
2018-03-06T23:00:00Z,3.155,3.1585,3.1175,3.134,NaN,NaN,NaN,NaN,454.3,455,449.8,452.05,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558,NaN,NaN,NaN,NaN,260097,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558
2018-03-07T23:00:00Z,3.135,3.1395,3.0705,3.079,NaN,NaN,NaN,NaN,452,452.35,444.2,445.3,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558,NaN,NaN,NaN,NaN,260097,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558
2018-03-08T23:00:00Z,3.078,3.147,3.0555,3.1445,NaN,NaN,NaN,NaN,444.7,454,442.45,452.3,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558,NaN,NaN,NaN,NaN,260097,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558
2018-03-11T22:00:00Z,3.147,3.1555,3.1095,3.121,NaN,NaN,NaN,NaN,452.65,453.35,448.5,450.25,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558,NaN,NaN,NaN,NaN,260097,83295,-132773,-49478,112589,-70669,41920,18748,-11190,7558
