,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close
176,1973-07-11 00:00:00+00:00,-1171.6903234946444,-1154.0431780570873,-1164.5894777840774,0.019344614502831113,0.0005384779374204938,0.9712343245547135,5,True,252,13000,2,1,0 days 00:00:00.364272,corn,0.08573345047166286,0.06662418427087755,0.05748617584673513
177,1973-07-18 00:00:00+00:00,-1172.5542416666585,-1154.9070962291014,-1165.4533959560915,0.019359700709515676,0.000536517760997135,0.9860944896533077,5,True,252,13000,2,1,0 days 00:00:00.370020,corn,0.19757966059284324,0.07113102049452959,0.1864887792292573
178,1973-07-25 00:00:00+00:00,-1179.864895259087,-1162.2177498215299,-1172.76404954852,0.01915816509962911,0.0005211534073702078,0.9822223068655865,5,True,252,13000,2,1,0 days 00:00:00.301445,corn,0.5405839737874851,0.0916844814408415,0.5411997299698523
179,1973-08-01 00:00:00+00:00,-1182.5156597833566,-1164.8685143457994,-1175.4148140727896,0.01907303043016291,0.0005156597605798184,0.989924778814444,5,True,252,13000,2,1,0 days 00:00:00.286236,corn,0.32623303807200743,0.07509215183070554,0.31972308642383757
180,1973-08-08 00:00:00+00:00,-1187.4308529470054,-1169.7837075094483,-1180.3300072364384,0.018900069388486207,0.0005056971109404771,0.9849829428057382,5,True,252,13000,2,1,0 days 00:00:00.289738,corn,0.44349547250497817,0.07458833273554663,0.4430775189915464
181,1973-08-15 00:00:00+00:00,-1189.654759159509,-1172.0076137219519,-1182.553913448942,0.01876145047423794,0.0005012678656407165,0.9861127003513649,5,True,252,13000,2,1,0 days 00:00:00.208663,corn,0.4086116805556482,0.06795492587863404,0.4085394404367621
182,1973-08-22 00:00:00+00:00,-1195.7448449358226,-1178.0976994982655,-1188.6439992252556,0.018426985914342373,0.0004893789152472165,0.9780528755144611,5,True,252,13000,2,1,0 days 00:00:00.279996,corn,0.3037904806465378,0.0630683507673555,0.3040319457775995
183,1973-08-29 00:00:00+00:00,-1205.1624597586342,-1187.515314321077,-1198.0616140480672,0.01801545235575378,0.0004714531991396493,0.9687107794105645,5,True,252,13000,2,1,0 days 00:00:00.208167,corn,0.262815866409059,0.06260898995040305,0.2643928631401832
184,1973-09-06 00:00:00+00:00,-1212.9316901576808,-1195.2845447201237,-1205.8308444471138,0.017716914945128216,0.0004571261229646706,0.9669088676889961,5,True,252,13000,2,1,0 days 00:00:00.252361,corn,0.23917166353750333,0.06297503804932936,0.2384579673870837
185,1973-09-13 00:00:00+00:00,-1218.182870895957,-1200.5357254583998,-1211.08202518539,0.01759197704525297,0.000447812685029596,0.9641356699151358,5,True,252,13000,2,1,0 days 00:00:00.221654,corn,0.2534747078122792,0.06258886388967572,0.2541201937991699
186,1973-09-20 00:00:00+00:00,-1222.9689498667503,-1205.3218044291932,-1215.8681041561833,0.017428862126204214,0.00043925493774541466,0.9659233513926099,5,True,252,13000,2,1,0 days 00:00:00.501993,corn,0.24749197909435977,0.06256428267669618,0.24751618799481062
187,1973-09-27 00:00:00+00:00,-1221.5962833757835,-1203.9491379382264,-1214.4954376652165,0.017592629254973007,0.0004415239438772258,0.9700951182701307,5,True,252,13000,2,1,0 days 00:00:00.299652,corn,0.25430428198454275,0.062416013079658834,0.2533556156899526
188,1973-10-04 00:00:00+00:00,-1222.9705325169352,-1205.323387079378,-1215.8696868063682,0.017554604895754937,0.0004392364897223433,0.9695790535629637,5,True,252,13000,2,1,0 days 00:00:00.255225,corn,0.2432072327320478,0.06303609018346562,0.2419598548122032
189,1973-10-12 00:00:00+00:00,-1228.493197825334,-1210.8460523877768,-1221.392352114767,0.017289919899396534,0.0004297919847526053,0.9684455220688831,5,True,252,13000,2,1,0 days 00:00:00.229618,corn,0.23151249094739124,0.06250890180553198,0.22968125108522205
190,1973-10-19 00:00:00+00:00,-1233.5653292402535,-1215.9181838026964,-1226.4644835296865,0.017048852409486368,0.00042100755499266884,0.9699726027750772,5,True,252,13000,2,1,0 days 00:00:00.276751,corn,0.23777851961248894,0.06189203842001779,0.23599398459471768
191,1973-10-26 00:00:00+00:00,-1231.8772296781776,-1214.2300842406205,-1224.7763839676106,0.017138014910419865,0.00042402244314940517,0.9739235861558975,5,True,252,13000,2,1,0 days 00:00:00.260751,corn,0.2527467440897309,0.06270874923263116,0.25057212689479197
192,1973-11-02 01:00:00+00:00,-1235.8886372526163,-1218.2414918150591,-1228.7877915420493,0.017019610874098586,0.00041716982780022903,0.9745482316199601,5,True,252,13000,2,1,0 days 00:00:00.263954,corn,0.26149886260610194,0.06208466357520994,0.25980380069685804
193,1973-11-09 01:00:00+00:00,-1236.047307032074,-1218.400161594517,-1228.946461321507,0.01698717716141341,0.00041707152662208625,0.9734827096571443,5,True,252,13000,2,1,0 days 00:00:00.184012,corn,0.2532113051840868,0.06267082190755163,0.2515778726458389
194,1973-11-16 01:00:00+00:00,-1234.777381213145,-1217.1302357755878,-1227.676535502578,0.01707129748286909,0.00041912344177221997,0.9723525445921553,5,True,252,13000,2,1,0 days 00:00:00.206748,corn,0.24774054286723346,0.062667774469112,0.24582060944330175
195,1973-11-26 01:00:00+00:00,-1239.7151126915242,-1222.067967253967,-1232.6142669809572,0.016856464921541865,0.0004110684726734728,0.9784866000024759,5,True,252,13000,2,1,0 days 00:00:00.163877,corn,0.27211624414659824,0.06360369022193663,0.2700027601789334
196,1973-12-03 01:00:00+00:00,-1241.8222772542163,-1224.1751318166591,-1234.7214315436493,0.01685913835393744,0.00040783694792289216,0.9794639253113109,5,True,252,13000,2,1,0 days 00:00:00.210825,corn,0.3203726325809317,0.06434581294383786,0.3209624186701199
197,1973-12-10 01:00:00+00:00,-1253.5222511048046,-1235.8751056672475,-1246.4214053942376,0.01651601013298828,0.00038905233581678625,0.9781523448686485,5,True,252,13000,2,1,0 days 00:00:00.231445,corn,0.26782039790361556,0.06249589020928662,0.26617637598711885
198,1973-12-17 01:00:00+00:00,-1256.1987812147959,-1238.5516357772387,-1249.0979355042289,0.01638103712509937,0.0003848877739113872,0.9751287256340115,5,True,252,13000,2,1,0 days 00:00:00.194470,corn,0.2736192780708895,0.06273481513181707,0.27302570874633914
199,1973-12-26 01:00:00+00:00,-1253.0705641324457,-1235.4234186948886,-1245.9697184218787,0.01656812105833696,0.00038966848862358004,0.9772144676641135,5,True,252,13000,2,1,0 days 00:00:00.205600,corn,0.2794519991498917,0.06312780153793791,0.27832013116669707
200,1974-01-03 01:00:00+00:00,-1251.9944901276876,-1234.3473446901305,-1244.8936444171206,0.01664162610820697,0.00039139438275817144,0.9789590497879174,5,True,252,13000,2,1,0 days 00:00:00.201137,corn,0.2906158115528711,0.06324534101599885,0.2897690121902604
201,1974-01-10 00:00:00+00:00,-1255.676585139432,-1238.029439701875,-1248.575739428865,0.016485991237364436,0.0003856747974243819,0.9788430356697909,5,True,252,13000,2,1,0 days 00:00:00.298823,corn,0.28120255281997586,0.062976121765544,0.2799149695151815
202,1974-01-17 00:00:00+00:00,-1249.9418871562884,-1232.2947417187313,-1242.8410414457214,0.01672481253327605,0.0003945512416489555,0.9804517606024686,5,True,252,13000,2,1,0 days 00:00:00.314955,corn,0.2951836132259942,0.06504042617684865,0.29389199623325907
203,1974-01-24 00:00:00+00:00,-1244.4616445437578,-1226.8144991062006,-1237.3607988331908,0.016884945846966058,0.000403309630050958,0.9832334110708802,5,True,252,13000,2,1,0 days 00:00:00.225557,corn,0.3432567040569448,0.0650336167562992,0.34225697967097807
204,1974-01-31 00:00:00+00:00,-1247.2097164063498,-1229.5625709687927,-1240.1088706957828,0.01676060895524042,0.0003988489752836146,0.9841420099571183,5,True,252,13000,2,1,0 days 00:00:00.212581,corn,0.3535346599345559,0.06435339158454847,0.3533598575587683
205,1974-02-07 00:00:00+00:00,-1245.8262480014805,-1228.1791025639234,-1238.7254022909135,0.01687092904269869,0.00040107492301921744,0.9842617951284556,5,True,252,13000,2,1,0 days 00:00:00.219877,corn,0.3677372406549916,0.064268911620924,0.36790918386264476
206,1974-02-15 00:00:00+00:00,-1246.0051416092601,-1228.357996171703,-1238.9042958986931,0.01680209491832425,0.00040081330740267723,0.9835684362447988,5,True,252,13000,2,1,0 days 00:00:00.196283,corn,0.36778218214243774,0.06416086755546949,0.36829202656699933
207,1974-02-25 00:00:00+00:00,-1245.7993000165652,-1228.152154579008,-1238.6984543059982,0.016860933757283144,0.0004012002241693869,0.9869164339197224,5,True,252,13000,2,1,0 days 00:00:00.317651,corn,0.11071806561277774,0.06743021255661266,0.09176748428207825
208,1974-03-04 00:00:00+00:00,-1249.654906327115,-1232.0077608895579,-1242.554060616548,0.01667424662435734,0.00039507642826926506,0.988261463274403,5,True,252,13000,2,1,0 days 00:00:00.316512,corn,0.16476885922723863,0.0715811279703231,0.1541091501391379
209,1974-03-11 00:00:00+00:00,-1246.8911873571801,-1229.244041919623,-1239.7903416466131,0.016776149067431374,0.00039941141279426287,0.9866116977213505,5,True,252,13000,2,1,0 days 00:00:00.275583,corn,0.12150825735605317,0.06838390264630496,0.10457535530860912
210,1974-03-18 00:00:00+00:00,-1248.3936877735005,-1230.7465423359433,-1241.2928420629335,0.016800775534458075,0.0003970794255807786,0.983938737221423,5,True,252,13000,2,1,0 days 00:00:00.312742,corn,0.09527713403111861,0.06635785663683616,0.07175879123915853
211,1974-03-25 00:00:00+00:00,-1248.5417830374927,-1230.8946375999355,-1241.4409373269257,0.016894904798194416,0.0003967929439686636,0.9943041650936182,5,True,252,13000,2,1,0 days 00:00:00.272391,corn,0.8526435775377541,0.07536382858924323,0.8530165013343777
212,1974-04-01 00:00:00+00:00,-1252.156518049865,-1234.509372612308,-1245.055672339298,0.016699415742079997,0.0003913237135495338,0.9861652195699598,5,True,252,13000,2,1,0 days 00:00:00.259237,corn,0.09332962400418195,0.06581841236278294,0.06921013887589904
213,1974-04-08 00:00:00+00:00,-1263.48415398413,-1245.8370085465729,-1256.383308273563,0.016311809175469608,0.0003740228146359748,0.9852021031060887,5,True,252,13000,2,1,0 days 00:00:00.391668,corn,0.09199496812462356,0.06629435759139364,0.06784357392318474
214,1974-04-16 00:00:00+00:00,-1269.705029132182,-1252.057883694625,-1262.604183421615,0.016109359227174408,0.0003648042325278402,0.9864752611651125,5,True,252,13000,2,1,0 days 00:00:00.291662,corn,0.10121112455891201,0.06609339807489978,0.07954041001637989
215,1974-04-23 00:00:00+00:00,-1267.288556359937,-1249.64141092238,-1260.18771064937,0.01621403363626386,0.00036837734798447975,0.9894753955739816,5,True,252,13000,2,1,0 days 00:00:00.309659,corn,0.10936654564602508,0.06600463080917489,0.08978877286437642
216,1974-04-30 00:00:00+00:00,-1270.9771153028369,-1253.3299698652797,-1263.8762695922699,0.016142216718429345,0.0003630106868622859,0.9892812450358937,5,True,252,13000,2,1,0 days 00:00:00.497756,corn,0.11758577582383793,0.06636342244410358,0.09938340372908311
217,1974-05-07 00:00:00+00:00,-1272.9672510478686,-1255.3201056103114,-1265.8664053373016,0.016110655771802793,0.0003601263371746943,0.9887723914092097,5,True,252,13000,2,1,0 days 00:00:00.379473,corn,0.0929591669799948,0.0651913892504987,0.06830535002665049
218,1974-05-14 00:00:00+00:00,-1273.8400013087717,-1256.1928558712145,-1266.7391555982047,0.01608346448084902,0.00035889364380747044,0.9966252193382813,5,True,252,13000,2,1,0 days 00:00:00.194871,corn,1.0834488292170514,0.06748426817837419,1.0823080655811832
219,1974-05-21 00:00:00+00:00,-1276.628342580098,-1258.9811971425409,-1269.527496869531,0.016029165180699925,0.0003549435099194011,0.9956248270388358,5,True,252,13000,2,1,0 days 00:00:00.232457,corn,1.0208197269700712,0.07067058554048805,1.0196533771570937
220,1974-05-29 00:00:00+00:00,-1276.4113437788988,-1258.7641983413416,-1269.3104980683318,0.016036735698585654,0.0003552494479827686,0.9961652970502431,5,True,252,13000,2,1,0 days 00:00:00.267212,corn,1.129223394425432,0.07144362918807202,1.1280419141430702
221,1974-06-05 00:00:00+00:00,-1280.6499316195668,-1263.0027861820097,-1273.5490859089998,0.015853197038890297,0.0003493253374574922,0.9973105674754671,5,True,252,13000,2,1,0 days 00:00:00.228093,corn,1.3405841611385958,0.07050162963501098,1.3394478901746438
222,1974-06-12 00:00:00+00:00,-1280.819261511875,-1263.172116074318,-1273.718415801308,0.01588617838835927,0.00034910445154988156,0.9935936685462878,5,True,252,13000,2,1,0 days 00:00:00.303691,corn,0.09318252960753542,0.06440215898988115,0.06893156721014328
223,1974-06-19 00:00:00+00:00,-1284.3270994610157,-1266.6799540234585,-1277.2262537504487,0.01574542764088155,0.0003442654047828597,0.9960084839497084,5,True,252,13000,2,1,0 days 00:00:00.227660,corn,0.7755355256946879,0.06791996161599924,0.7739013627322242
224,1974-06-26 00:00:00+00:00,-1293.295192632887,-1275.6480471953298,-1286.19434692232,0.015452290959328919,0.00033233154190003374,0.9929516942729328,5,True,252,13000,2,1,0 days 00:00:00.361663,corn,0.06295963207608388,0.06342206187930606,0.009849518886685754
225,1974-07-03 00:00:00+00:00,-1297.3150880331805,-1279.6679425956233,-1290.2142423226135,0.015292608282662958,0.0003269643089679245,0.9931450002798446,5,True,252,13000,2,1,0 days 00:00:00.264045,corn,0.7488325962303979,0.07836457890697315,0.7472290009524724
226,1974-07-11 00:00:00+00:00,-1292.9530931595846,-1275.3059477220274,-1285.8522474490176,0.015352875868161248,0.0003326945572300714,0.99354968774967,5,True,252,13000,2,1,0 days 00:00:00.216769,corn,0.7902409017380715,0.08039752999444337,0.7885058675388993
227,1974-07-18 00:00:00+00:00,-1291.986118290387,-1274.3389728528298,-1284.88527257982,0.015369360389512206,0.00033397101030999024,0.9971900568122618,5,True,252,13000,2,1,0 days 00:00:00.450406,corn,0.12641396317849196,0.0652057384826199,0.10891433284450575
228,1974-07-25 00:00:00+00:00,-1291.4972825670297,-1273.8501371294726,-1284.3964368564627,0.015270810628634814,0.00033464930833978156,0.996919390487848,5,True,252,13000,2,1,0 days 00:00:00.388150,corn,0.10462118655661344,0.06540660612317142,0.08367386523866177
229,1974-08-01 00:00:00+00:00,-1292.388689430264,-1274.741543992707,-1285.287843719697,0.015181849981860049,0.00033344394170311485,0.994238424028328,5,True,252,13000,2,1,0 days 00:00:00.258126,corn,0.6167182912514643,0.0633462830395304,0.616265637475186
230,1974-08-08 00:00:00+00:00,-1293.274116007054,-1275.626970569497,-1286.173270296487,0.015153838202831747,0.00033226541370484696,0.9970570501750708,5,True,252,13000,2,1,0 days 00:00:00.264970,corn,0.7300043666533951,0.064954446550904,0.7284584137357356
231,1974-08-15 00:00:00+00:00,-1301.5937250377278,-1283.9465796001707,-1294.4928793271608,0.014864883123585575,0.0003214715465225383,0.9981405654732697,5,True,252,13000,2,1,0 days 00:00:00.352319,corn,0.2140315941553332,0.06453983156980905,0.20561920434541003
232,1974-08-22 00:00:00+00:00,-1303.5603543659354,-1285.9132089283783,-1296.4595086553684,0.014818078521066414,0.00031896845143472796,0.9994244939142924,5,True,252,13000,2,1,0 days 00:00:00.424163,corn,2.602036356694982,0.06984168470495587,2.6012571151650223
233,1974-08-29 00:00:00+00:00,-1302.9259400108508,-1285.2787945732937,-1295.8250943002838,0.014818320843506348,0.0003197728818664671,0.9992493320218809,5,True,252,13000,2,1,0 days 00:00:00.229942,corn,1.4102007901981701,0.0661451936943075,1.4091712105374263
234,1974-09-06 00:00:00+00:00,-1308.1872104939348,-1290.5400650563777,-1301.0863647833678,0.014642999161843638,0.0003131661852140462,0.9989322203547246,5,True,252,13000,2,1,0 days 00:00:00.220501,corn,1.0344011315197321,0.06353256594789466,1.0329972813310058
235,1974-09-13 00:00:00+00:00,-1307.0163224709881,-1289.369177033431,-1299.9154767604211,0.014623335312707242,0.00031462409491480323,0.9993994460410968,5,True,252,13000,2,1,0 days 00:00:00.223680,corn,2.454078306469824,0.06482189853246498,2.45335314953495
236,1974-09-20 00:00:00+00:00,-1306.4136972507172,-1288.76655181316,-1299.3128515401502,0.014644179953485588,0.00031540193813930364,0.9959021137560626,5,True,252,13000,2,1,0 days 00:00:00.474022,corn,0.06624646866250031,0.06426967998462968,0.02219795012146186
237,1974-09-27 00:00:00+00:00,-1316.119721584977,-1298.4725761474199,-1309.01887587441,0.014302276705811641,0.0003034622342297536,0.9958108308002799,5,True,252,13000,2,1,0 days 00:00:00.558915,corn,0.06613615638393384,0.06378885186253154,0.022309844777048372
238,1974-10-04 00:00:00+00:00,-1319.935718376179,-1302.2885729386219,-1312.834872665612,0.014125829620138782,0.00029890179495484833,0.9994052952826947,5,True,252,13000,2,1,0 days 00:00:00.293728,corn,1.6628068770410938,0.07103743680637264,1.6623640637039823
239,1974-10-11 00:00:00+00:00,-1325.0077175926826,-1307.3605721551255,-1317.9068718821156,0.013873946977210864,0.0002929455348437187,0.9991367945596443,5,True,252,13000,2,1,0 days 00:00:00.252149,corn,1.5429523753106518,0.06887101334856738,1.5426787128732173
240,1974-10-18 00:00:00+00:00,-1326.553381367501,-1308.906235929944,-1319.452535656934,0.013860146613806683,0.0002911502482533638,0.9981431539907758,5,True,252,13000,2,1,0 days 00:00:00.173773,corn,1.1739790108904014,0.07022860387444237,1.1737839888879105
241,1974-10-25 00:00:00+00:00,-1326.546475236295,-1308.8993297987379,-1319.445629525728,0.013846912674506426,0.00029116182304286976,0.99660525799486,5,True,252,13000,2,1,0 days 00:00:00.249116,corn,0.8902395538396658,0.06557643631076998,0.8905452702668575
242,1974-11-01 01:00:00+00:00,-1328.3183545715342,-1310.671209133977,-1321.2175088609672,0.013803705005118426,0.0002891174188967355,0.997971374471229,5,True,252,13000,2,1,0 days 00:00:00.350600,corn,1.196429448287237,0.0690486427511846,1.1968366973238822
243,1974-11-11 01:00:00+00:00,-1327.0872574415362,-1309.440112003979,-1319.9864117309692,0.013908742189654126,0.00029053601360982267,0.9980935540164202,5,True,252,13000,2,1,0 days 00:00:00.228640,corn,1.2872341038552715,0.0691239165170296,1.287373712358987
244,1974-11-18 01:00:00+00:00,-1332.6467171819745,-1314.9995717444174,-1325.5458714714075,0.013687133801377017,0.00028420267655988814,0.9962217896748522,5,True,252,13000,2,1,0 days 00:00:00.458119,corn,1.3145982386029802,0.0838173945091531,1.315047743437019
245,1974-11-25 01:00:00+00:00,-1332.186911212449,-1314.539765774892,-1325.086065501882,0.013717887272145311,0.0002847172662788853,0.9983007929619021,5,True,252,13000,2,1,0 days 00:00:00.252466,corn,1.568888882802975,0.06713879222798805,1.5688011165393871
246,1974-12-03 01:00:00+00:00,-1337.9221591250307,-1320.2750136874736,-1330.8213134144637,0.013485113819038795,0.0002783125561861085,0.9922579722355105,5,True,252,13000,2,1,0 days 00:00:00.556681,corn,0.08787817687403494,0.06499758469853986,0.06237799489971345
247,1974-12-10 01:00:00+00:00,-1337.7474134094964,-1320.1002679719393,-1330.6465676989294,0.013496795543394084,0.00027847803429477614,0.9931823942284047,5,True,252,13000,2,1,0 days 00:00:00.401184,corn,0.0856060008672343,0.06413230393247554,0.058703739717237406
248,1974-12-17 01:00:00+00:00,-1335.5532694121807,-1317.9061239746236,-1328.4524237016137,0.013569989536824837,0.00028092913998246737,0.9929030195574297,5,True,252,13000,2,1,0 days 00:00:00.404156,corn,0.08447773716777696,0.06465563078613024,0.0575438048358142
249,1974-12-24 01:00:00+00:00,-1337.5658110288973,-1319.9186655913402,-1330.4649653183303,0.013487650343022156,0.0002787091315359704,0.9922157723506954,5,True,252,13000,2,1,0 days 00:00:00.355344,corn,0.08725512346125817,0.06540679095526901,0.06221867353614006
250,1975-01-02 01:00:00+00:00,-1341.4841997037747,-1323.8370542662176,-1334.3833539932077,0.013296552389511327,0.000274426785107711,0.992920660889808,5,True,252,13000,2,1,0 days 00:00:00.334502,corn,0.10595006079802392,0.0688965022240291,0.08765158964779908
251,1975-01-09 01:00:00+00:00,-1344.118748134239,-1326.4716026966819,-1337.017902423672,0.013199630562561604,0.00027165724214023063,0.9928240119783737,5,True,252,13000,2,1,0 days 00:00:00.435715,corn,0.06297704620629045,0.06296775524705672,0.016978289802921834
252,1975-01-16 01:00:00+00:00,-1345.5993224044732,-1327.952176966916,-1338.4984766939062,0.01310625690514277,0.00027001886899050506,0.9932872202104288,5,True,252,13000,2,1,0 days 00:00:00.335505,corn,0.09989055460444837,0.06633659533911586,0.07904181571581488
253,1975-01-23 01:00:00+00:00,-1359.6533361553502,-1342.006190717793,-1352.5524904447832,0.012728340657528876,0.00025535721566969234,0.9923501770771248,5,True,252,13000,2,1,0 days 00:00:00.430839,corn,0.07197916797836681,0.06470682436807018,0.03755488357038162
254,1975-01-30 01:00:00+00:00,-1359.2854027254984,-1341.6382572879413,-1352.1845570149314,0.01266176334033017,0.00025578817696600295,0.9924663563023112,5,True,252,13000,2,1,0 days 00:00:00.363947,corn,0.06299662047350257,0.06293353800909653,0.017302862982433918
255,1975-02-06 01:00:00+00:00,-1361.8523384821256,-1344.2051930445684,-1354.7514927715586,0.01250698127640453,0.0002532181663552786,0.9931604047619188,5,True,252,13000,2,1,0 days 00:00:00.665461,corn,0.06290332820344827,0.06285037852243676,0.018932832191817888
256,1975-02-13 01:00:00+00:00,-1363.6249749414792,-1345.977829503922,-1356.5241292309122,0.012479816134028593,0.0002516447687875264,0.9870567021569883,5,True,252,13000,2,1,0 days 00:00:00.480080,corn,0.06292833441481634,0.06308097162154622,0.010674596796358151
257,1975-02-21 01:00:00+00:00,-1374.4053042409873,-1356.7581588034302,-1367.3044585304203,0.012066806674247204,0.0002410765849462288,0.9842925417203288,5,True,252,13000,2,1,0 days 00:00:00.717996,corn,0.0629146520459347,0.06294998682630809,0.01143278510712794
258,1975-02-28 00:00:00+00:00,-1380.498329508689,-1362.851184071132,-1373.397483798122,0.011843162715074051,0.0002352668870013573,0.9886317867084604,5,True,252,13000,2,1,0 days 00:00:00.428486,corn,0.06318766446245001,0.06349611121640798,0.011511389672247364
259,1975-03-07 00:00:00+00:00,-1391.8098800546527,-1374.1627346170956,-1384.7090343440857,0.011536782911293297,0.00022474648430508787,0.9906042893238848,5,True,252,13000,2,1,0 days 00:00:00.249606,corn,0.4882241324913035,0.08123827295733356,0.4849950742071913
260,1975-03-14 00:00:00+00:00,-1403.8476883581702,-1386.200542920613,-1396.7468426476032,0.011234616401261346,0.00021424735607288787,0.9935630145209763,5,True,252,13000,2,1,0 days 00:00:00.204207,corn,,,
261,1975-03-21 00:00:00+00:00,-1412.085747795546,-1394.4386023579889,-1404.984902084979,0.010972290863582795,0.00020735385325236635,0.9928177895977442,5,True,252,13000,2,1,0 days 00:00:00.416286,corn,0.48454973312195215,0.07758557410875136,0.48142832690906484
262,1975-03-31 00:00:00+00:00,-1420.0157066837578,-1402.3685612462007,-1412.9148609731908,0.01078225301123887,0.00020107488730252408,0.9867598146697957,5,True,252,13000,2,1,0 days 00:00:00.463856,corn,0.06306020453388989,0.06309009666216464,0.010357480696697277
263,1975-04-07 00:00:00+00:00,-1420.7627934252387,-1403.1156479876815,-1413.6619477146717,0.010668782681376453,0.0002003349674339129,0.9946316606457609,5,True,252,13000,2,1,0 days 00:00:00.251689,corn,0.4409908526533779,0.07339913574738273,0.43730602921577094
264,1975-04-14 00:00:00+00:00,-1425.9119204459294,-1408.2647750083722,-1418.8110747353624,0.01055793928877671,0.0001962847325683793,0.9972686147133268,5,True,252,13000,2,1,0 days 00:00:00.335654,corn,1.4540877440342983,0.0972204189713839,1.4524669420250396
265,1975-04-21 00:00:00+00:00,-1432.7590510234886,-1415.1119055859315,-1425.6582053129216,0.010310843841149964,0.00019101876744434212,0.9935536187036333,5,True,252,13000,2,1,0 days 00:00:00.264485,corn,0.3716571630507933,0.06992056504852424,0.3675839047896506
266,1975-04-28 00:00:00+00:00,-1440.3519039614016,-1422.7047585238445,-1433.2510582508346,0.010122231396286367,0.00018557253451764055,0.9878103412003434,5,True,252,13000,2,1,0 days 00:00:00.601448,corn,0.0631366310413865,0.06308573181972574,0.01022812029787241
267,1975-05-05 00:00:00+00:00,-1449.6460010943688,-1431.9988556568117,-1442.5451553838018,0.009866897527815352,0.0001786406064320549,0.9903073930185551,5,True,252,13000,2,1,0 days 00:00:00.261720,corn,0.36434062171855075,0.06980312752763525,0.36078914676419177
268,1975-05-12 00:00:00+00:00,-1451.6363979224307,-1433.9892524848735,-1444.5355522118637,0.009800347597494699,0.00017723399151236622,0.9920899325063264,5,True,252,13000,2,1,0 days 00:00:00.244634,corn,0.4379553153369359,0.07059104663738908,0.43536697680572056
269,1975-05-19 00:00:00+00:00,-1453.295061651805,-1435.647916214248,-1446.194215941238,0.009747910434388827,0.00017607599136998964,0.9932577142673076,5,True,252,13000,2,1,0 days 00:00:00.308181,corn,0.7135527323837592,0.07715431200259969,0.7131539705796369
270,1975-05-27 00:00:00+00:00,-1458.222700244307,-1440.5755548067498,-1451.12185453374,0.00964771343122154,0.000172657688077035,0.9927603910974353,5,True,252,13000,2,1,0 days 00:00:00.239184,corn,1.0857989359889695,0.0790684541006167,1.088882869260086
271,1975-06-03 00:00:00+00:00,-1458.8563679208505,-1441.2092224832934,-1451.7555222102835,0.009636169551018906,0.000172224040261517,0.9920626341923141,5,True,252,13000,2,1,0 days 00:00:00.157697,corn,0.9422670238523654,0.07180447315136912,0.9451450610465055
272,1975-06-10 00:00:00+00:00,-1454.0909228467822,-1436.443777409225,-1446.9900771362152,0.009761109799440308,0.00017551532612415782,0.9928866199669828,5,True,252,13000,2,1,0 days 00:00:00.255406,corn,0.8987331672228442,0.07018983980762436,0.9007105039205138
273,1975-06-17 00:00:00+00:00,-1451.7654426710046,-1434.1182972334475,-1444.6645969604376,0.009812926765383853,0.00017716438351686074,0.9961269766545298,5,True,252,13000,2,1,0 days 00:00:00.292433,corn,0.07451084395850979,0.06379733606334483,0.040067502120369025
274,1975-06-24 00:00:00+00:00,-1442.6632676244299,-1425.0161221868727,-1435.5624219138629,0.010046211493976685,0.00018365787767346276,0.9889502027433358,5,True,252,13000,2,1,0 days 00:00:00.288424,corn,0.6696957457980928,0.06327312039638001,0.6722976729208635
275,1975-07-01 00:00:00+00:00,-1442.7009896300624,-1425.0538441925053,-1435.6001439194954,0.01004318338758518,0.0001836298888970173,0.9860654176422742,5,True,252,13000,2,1,0 days 00:00:00.218288,corn,0.5123709579138742,0.06307058209100368,0.5152006032536326
276,1975-07-09 00:00:00+00:00,-1436.2454970703516,-1418.5983516327944,-1429.1446513597846,0.010142620457601132,0.00018842066048573494,0.9845318946364473,5,True,252,13000,2,1,0 days 00:00:00.383300,corn,0.6667631578491624,0.07387898131766274,0.6710064815969067
277,1975-07-16 00:00:00+00:00,-1438.072365659838,-1420.4252202222808,-1430.971519949271,0.010076184838421766,0.00018712047225840313,0.9860881341925904,5,True,252,13000,2,1,0 days 00:00:00.232003,corn,0.6344165087027311,0.06834905134863176,0.6372176913277979
278,1975-07-23 00:00:00+00:00,-1443.4904805517422,-1425.843335114185,-1436.3896348411752,0.01000800582986987,0.000183079736851414,0.9953812671840153,5,True,252,13000,2,1,0 days 00:00:00.484484,corn,1.0952042426308786,0.09068151080692857,1.0967655320626897
279,1975-07-30 00:00:00+00:00,-1466.508391273987,-1448.8612458364298,-1459.40754556342,0.009574630533140258,0.00016707571495140717,0.9919927609305967,5,True,252,13000,2,1,0 days 00:00:00.386219,corn,2.180911804543851,0.17124284869550013,2.184718420470151
280,1975-08-06 00:00:00+00:00,-1473.7175601655108,-1456.0704147279537,-1466.6167144549438,0.009424535510093262,0.00016241816892063348,0.9876703775401376,5,True,252,13000,2,1,0 days 00:00:00.368692,corn,0.6473080895951033,0.11753184208634106,0.6445117364993559
