,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close,ma.L2.close
675,1983-11-23 01:00:00+00:00,-1560.098511203777,-1542.4513657662199,-1552.99766549321,0.007129305181974661,0.00011524789765328676,1.0256128231667758,5,True,252,13000,1,2,0 days 00:00:00.248993,corn,0.516390273838022,0.5180479491345417,0.06103475497085639
676,1983-12-01 01:00:00+00:00,-1559.9917314485788,-1542.3445860110216,-1552.8908857380118,0.007136376596161824,0.00011529676290765606,1.0258334437797227,5,True,252,13000,1,2,0 days 00:00:00.251833,corn,0.6589878295467431,0.6601857195874888,0.061620580520159854
677,1983-12-08 01:00:00+00:00,-1540.9723686244183,-1523.3252231868612,-1533.8715229138513,0.007191876445325148,0.0001243321475418275,1.0178044471349013,5,True,252,13000,1,2,0 days 00:00:00.352971,corn,0.26072811448305133,0.2657979545479359,0.06612526200573872
678,1983-12-15 01:00:00+00:00,-1537.420431978036,-1519.773286540479,-1530.319586267469,0.0073467985973176275,0.00012610090307300478,1.0184837964278335,5,True,252,13000,1,2,0 days 00:00:00.272811,corn,0.5007853645508654,0.5043431869883356,0.06553962038095511
679,1983-12-22 01:00:00+00:00,-1542.074006593085,-1524.4268611555278,-1534.973160882518,0.0071887299807190785,0.00012378971267930375,1.0164395039105467,5,True,252,13000,1,2,0 days 00:00:00.316360,corn,0.315679007875182,0.320281056217552,0.06898235235264205
680,1983-12-30 01:00:00+00:00,-1542.2004570877652,-1524.5533116502081,-1535.0996113771982,0.007188840351874952,0.0001237335115566134,1.016506991934339,5,True,252,13000,1,2,0 days 00:00:00.307970,corn,0.31817836267729993,0.3226827511117774,0.06923656476438263
681,1984-01-09 01:00:00+00:00,-1545.6300416855215,-1527.9828962479644,-1538.5291959749545,0.007188695140129128,0.00012205704056567728,1.0189512660423587,5,True,252,13000,1,2,0 days 00:00:00.301112,corn,0.542566251823891,0.5452641204015471,0.0651719541786682
682,1984-01-16 01:00:00+00:00,-1551.413334311976,-1533.766188874419,-1544.312488601409,0.007026311531803012,0.0001192873606847814,1.017430838155535,5,True,252,13000,1,2,0 days 00:00:00.272876,corn,0.31570921900695104,0.32100223852202525,0.06953767690816283
683,1984-01-23 01:00:00+00:00,-1552.5595922727603,-1534.9124468352031,-1545.4587465621933,0.006979860353945398,0.00011875500190188644,1.018340462752442,5,True,252,13000,1,2,0 days 00:00:00.313191,corn,0.3047122833869763,0.3096447176632467,0.06819871620764505
684,1984-01-30 01:00:00+00:00,-1561.0408274277079,-1543.3936819901508,-1553.9399817171409,0.006884257993170657,0.00011481684110505559,1.0217277305616626,5,True,252,13000,1,2,0 days 00:00:00.370713,corn,0.6060094039509046,0.6079548639626488,0.06184053024768706
685,1984-02-06 01:00:00+00:00,-1561.2281065541365,-1543.5809611165794,-1554.1272608435695,0.006858220744195432,0.00011473047725927569,1.0207338585501409,5,True,252,13000,1,2,0 days 00:00:00.339755,corn,0.3453190352709274,0.3494239219792685,0.06639947521888494
686,1984-02-13 01:00:00+00:00,-1562.291976668766,-1544.6448312312089,-1555.191130958199,0.006822803308867729,0.00011424811271675398,1.0210881766785302,5,True,252,13000,1,2,0 days 00:00:00.375735,corn,0.3683929056954991,0.3721419863248347,0.06609497067018053
687,1984-02-21 01:00:00+00:00,-1563.5673451956231,-1545.920199758066,-1556.4664994850561,0.006776551869286766,0.00011367321316902938,1.020656032608402,5,True,252,13000,1,2,0 days 00:00:00.448012,corn,0.3516381988301323,0.3552133913125616,0.06682595842147412
688,1984-02-28 01:00:00+00:00,-1565.622917209937,-1547.9757717723799,-1558.52207149937,0.00679180762829856,0.00011275029020949407,1.0221475575536816,5,True,252,13000,1,2,0 days 00:00:00.364088,corn,0.562319042589263,0.5650507402654392,0.06350892433797767
689,1984-03-06 01:00:00+00:00,-1573.2044579262033,-1555.5573124886462,-1566.1036122156363,0.006699873879268443,0.00010941388116621353,1.0172399061536188,5,True,252,13000,1,2,0 days 00:00:00.433199,corn,0.01785532310203954,0.06667341310251071,0.06586721027072075
690,1984-03-13 01:00:00+00:00,-1568.7809362032403,-1551.1337907656832,-1561.6800904926733,0.0067522883972528,0.00011134208348916703,1.0202110231422463,5,True,252,13000,1,2,0 days 00:00:00.412313,corn,0.3608713768987334,0.3643247277572842,0.0656667488583013
691,1984-03-20 01:00:00+00:00,-1569.6232449503673,-1551.9760995128102,-1562.5223992398003,0.006718861923002887,0.00011096981742362362,1.0203223574274354,5,True,252,13000,1,2,0 days 00:00:00.347934,corn,0.3628137262195962,0.3662526325262874,0.06573188385713429
692,1984-03-27 01:00:00+00:00,-1569.8009544058204,-1552.1538089682633,-1562.7001086952534,0.006701447617576944,0.00011089243177601343,1.0204614055138546,5,True,252,13000,1,2,0 days 00:00:00.383184,corn,0.3543865024006734,0.35797537488121567,0.06556416294379422
693,1984-04-03 01:00:00+00:00,-1570.9528732342478,-1553.3057277966907,-1563.8520275236808,0.006604786112563233,0.00011038824603831669,1.0220382637751235,5,True,252,13000,1,2,0 days 00:00:00.775815,corn,0.5807833355238392,0.5823370282705748,0.06778269797460626
694,1984-04-10 01:00:00+00:00,-1572.678184870022,-1555.031039432465,-1565.577339159455,0.006569484284090555,0.00010963461436958452,1.0220353605744918,5,True,252,13000,1,2,0 days 00:00:00.432619,corn,0.39973538298704114,0.4032502228737037,0.06498091817355707
695,1984-04-17 01:00:00+00:00,-1573.714467623919,-1556.067322186362,-1566.613621913352,0.006527975440920666,0.00010918658883226826,1.0222408250878363,5,True,252,13000,1,2,0 days 00:00:00.464209,corn,0.3913801710465158,0.3946907155269797,0.06445683743023801
696,1984-04-25 01:00:00+00:00,-1582.6560157030003,-1565.0088702654432,-1575.5551699924333,0.006310420098921821,0.00010537936493092702,1.0217617010285474,5,True,252,13000,1,2,0 days 00:00:00.352398,corn,0.4234446210826793,0.42453777464136083,0.06431146051141835
697,1984-05-02 00:00:00+00:00,-1587.0927245402813,-1569.4455791027242,-1579.9918788297143,0.006183385576857723,0.00010353852926319304,1.0224977171726164,5,True,252,13000,1,2,0 days 00:00:00.423274,corn,0.45903595574447614,0.46034392864268553,0.06495272943706101
698,1984-05-09 00:00:00+00:00,-1583.6401859341236,-1565.9930404965664,-1576.5393402235566,0.006249299995142567,0.00010496707813989016,1.0225350537462425,5,True,252,13000,1,2,0 days 00:00:00.491002,corn,0.4528474183532234,0.4540724406964194,0.06393526654855605
699,1984-05-16 00:00:00+00:00,-1584.9952896058758,-1567.3481441683186,-1577.8944438953088,0.006192546781289047,0.00010440498866980157,1.022561341928434,5,True,252,13000,1,2,0 days 00:00:00.309998,corn,0.47549308253106254,0.47690206714921257,0.06427536117546516
700,1984-05-23 00:00:00+00:00,-1587.6306715328042,-1569.983526095247,-1580.5298258222372,0.006100436757295978,0.00010331756297205297,1.0226944169666818,5,True,252,13000,1,2,0 days 00:00:00.355870,corn,0.4650858334093294,0.46641009223443664,0.06327956914594692
701,1984-05-31 00:00:00+00:00,-1587.397397504877,-1569.75025206732,-1580.29655179431,0.006124603264766554,0.00010341360087886733,1.0226328960258109,5,True,252,13000,1,2,0 days 00:00:00.318950,corn,0.46571902615883826,0.46711325970503215,0.06354787553087246
702,1984-06-07 00:00:00+00:00,-1587.5663660207729,-1569.9192205832157,-1580.4655203102059,0.006108415305453787,0.00010334486286582078,1.022998566675568,5,True,252,13000,1,2,0 days 00:00:00.334081,corn,0.5016099433691183,0.5030275028715437,0.06444283913177001
703,1984-06-14 00:00:00+00:00,-1587.9717239095576,-1570.3245784720004,-1580.8708781989906,0.006085342411135589,0.00010317811835342176,1.0224985150127384,5,True,252,13000,1,2,0 days 00:00:00.373309,corn,0.45494387747259807,0.456818617881255,0.06582279812698719
704,1984-06-21 00:00:00+00:00,-1588.31086889076,-1570.663723453203,-1581.210023180193,0.006084813679641599,0.00010303846565012946,1.0217210976435316,5,True,252,13000,1,2,0 days 00:00:00.343083,corn,0.4311688529285543,0.43302755739368,0.0658111445412416
705,1984-06-28 00:00:00+00:00,-1589.12456961843,-1571.477424180873,-1582.023723907863,0.006037952299619237,0.00010271413660217122,1.0219969040082266,5,True,252,13000,1,2,0 days 00:00:00.503360,corn,0.45286770207161137,0.4534433671278349,0.06542499574164021
706,1984-07-06 00:00:00+00:00,-1702.2188394572036,-1684.5716940196464,-1695.1179937466366,0.005659133203048249,6.559638067345074e-05,0.9691078414481639,5,True,252,13000,1,2,0 days 00:00:00.333818,corn,0.6093939665910137,0.6027286365992429,0.06491698951585442
707,1984-07-13 00:00:00+00:00,-1649.7503704233595,-1632.1032249858024,-1642.6495247127925,0.00584291863586534,8.073623531454768e-05,0.9888903994644923,5,True,252,13000,1,2,0 days 00:00:00.380205,corn,0.4659154860084452,0.46275463799243444,0.0654835602012505
708,1984-07-20 00:00:00+00:00,-1643.2538760501698,-1625.6067306126126,-1636.1530303396028,0.005930000508969912,8.286946058076776e-05,0.9865475357932669,5,True,252,13000,1,2,0 days 00:00:00.287014,corn,0.3757333417233867,0.3728898512396207,0.06453863990539635
709,1984-07-27 00:00:00+00:00,-1651.977171836647,-1634.3300263990898,-1644.87632612608,0.005763130091012757,8.007953834553867e-05,0.9893810428537467,5,True,252,13000,1,2,0 days 00:00:00.287616,corn,0.3721946525165408,0.36821167619886447,0.06465494620694563
710,1984-08-03 00:00:00+00:00,-1658.2212412214044,-1640.5740957838473,-1651.1203955108374,0.005716226650534745,7.807365756424273e-05,0.9828986406053505,5,True,252,13000,1,2,0 days 00:00:00.286822,corn,0.310393023883776,0.30434092461481727,0.05861486369296039
711,1984-08-10 00:00:00+00:00,-1659.7636962056317,-1642.1165507680746,-1652.6628504950647,0.005664953292277721,7.760320686560778e-05,0.9841219750706403,5,True,252,13000,1,2,0 days 00:00:00.314209,corn,0.3010217085511817,0.29458853325942375,0.057839040709554264
712,1984-08-17 00:00:00+00:00,-1658.7744350201228,-1641.1272895825657,-1651.6735893095558,0.005644837821186416,7.793145096675853e-05,0.9864024490159692,5,True,252,13000,1,2,0 days 00:00:00.296948,corn,0.3347649217477133,0.32747571128006847,0.06002201179552573
713,1984-08-24 00:00:00+00:00,-1678.0495155641647,-1660.4023701266076,-1670.9486698535977,0.005451796240358512,7.217798586051377e-05,0.9905336537855939,5,True,252,13000,1,2,0 days 00:00:00.363505,corn,0.3452295977221492,0.3390955466856489,0.05876797634840364
714,1984-08-31 00:00:00+00:00,-1681.8965178827134,-1664.2493724451563,-1674.7956721721464,0.005392909757040469,7.110081853268683e-05,0.9872198147577601,5,True,252,13000,1,2,0 days 00:00:00.311805,corn,0.35346725357431935,0.34729664277694683,0.06032979278133138
715,1984-09-10 00:00:00+00:00,-1675.9577253094867,-1658.3105798719296,-1668.8568795989197,0.005487413662807183,7.276107739089217e-05,0.9864877064043203,5,True,252,13000,1,2,0 days 00:00:00.322596,corn,0.3613678655500099,0.35799763262079487,0.0674997780854758
716,1984-09-17 00:00:00+00:00,-1671.8041844473564,-1654.1570390097993,-1664.7033387367894,0.005516890479366932,7.397324572871372e-05,0.9852949255184836,5,True,252,13000,1,2,0 days 00:00:00.317813,corn,0.3264924507876676,0.3215038557020568,0.0649600088193561
717,1984-09-24 00:00:00+00:00,-1667.7954806937328,-1650.1483352561756,-1660.6946349831658,0.005574455567680186,7.515473065396458e-05,0.980418348158548,5,True,252,13000,1,2,0 days 00:00:00.312746,corn,0.3274069216152677,0.3214952481064559,0.06464278884214468
718,1984-10-01 00:00:00+00:00,-1661.3213664849404,-1643.6742210473833,-1654.2205207743734,0.005653332708727983,7.711415358207278e-05,0.9767901671929627,5,True,252,13000,1,2,0 days 00:00:00.408792,corn,0.3056064004363552,0.29924379047199323,0.06287450893511048
719,1984-10-08 00:00:00+00:00,-1660.4279746987504,-1642.7808292611933,-1653.3271289881834,0.005649645466293436,7.738494214894412e-05,0.9771150100544252,5,True,252,13000,1,2,0 days 00:00:00.370748,corn,0.30682032412948507,0.30042339700068993,0.06247330591977025
720,1984-10-15 00:00:00+00:00,-1662.8097285498084,-1645.1625831122512,-1655.7088828392414,0.005631911163108882,7.66637043728092e-05,0.9638806252115882,5,True,252,13000,1,2,0 days 00:00:00.261231,corn,0.24881231267726348,0.24144793443451834,0.0630207857819929
721,1984-10-22 00:00:00+00:00,-1662.8512912981923,-1645.2041458606352,-1655.7504455876253,0.005645064416908945,7.663461260757e-05,0.9645728937374157,5,True,252,13000,1,2,0 days 00:00:00.306174,corn,0.25458274928446456,0.24744561267493123,0.06359807513037115
722,1984-10-29 01:00:00+00:00,-1656.4403016652527,-1638.7931562276956,-1649.3394559546857,0.005740677385439057,7.861340053633373e-05,0.96633875702377,5,True,252,13000,1,2,0 days 00:00:00.305870,corn,0.2620341750116201,0.2554400900004977,0.06390542349676369
723,1984-11-05 01:00:00+00:00,-1642.7319851342236,-1625.0848396966664,-1635.6311394236566,0.00585456554904589,8.301088161740673e-05,0.9699635369755202,5,True,252,13000,1,2,0 days 00:00:00.282878,corn,0.289631629508413,0.28636831694507014,0.07399637396646351
724,1984-11-12 01:00:00+00:00,-1637.9701985346587,-1620.3230530971016,-1630.8693528240917,0.005968465103357761,8.45892623417395e-05,0.9720820208773737,5,True,252,13000,1,2,0 days 00:00:00.298024,corn,0.24394793966666442,0.2435233379500414,0.07434745812834963
725,1984-11-19 01:00:00+00:00,-1636.55247483005,-1618.9053293924928,-1629.451629119483,0.006020626400649957,8.507465750593976e-05,0.9725895169426163,5,True,252,13000,1,2,0 days 00:00:00.327285,corn,0.24721012010269383,0.24612130488218056,0.07362757845437895
726,1984-11-27 01:00:00+00:00,-1636.8088453551413,-1619.1616999175842,-1629.7079996445743,0.006039415715221228,8.499365219554406e-05,0.9708921513713916,5,True,252,13000,1,2,0 days 00:00:00.301028,corn,0.2588629751339392,0.2570177100673985,0.0730468347189274
727,1984-12-04 01:00:00+00:00,-1633.5423000946994,-1615.8951546571423,-1626.4414543841324,0.0060872150586599024,8.642570503869385e-05,0.9794894761453073,5,True,252,13000,1,2,0 days 00:00:00.449057,corn,0.3215218579285608,0.319103678447158,0.08387075969713693
728,1984-12-11 01:00:00+00:00,-1667.808440987228,-1650.161295549671,-1660.707595276661,0.005861526935236487,7.517019290214757e-05,0.9918843957456716,5,True,252,13000,1,2,0 days 00:00:00.563356,corn,0.35069478285071304,0.3551846048834486,0.0904530256568745
729,1984-12-18 01:00:00+00:00,-1668.6005286927443,-1650.9533832551872,-1661.4996829821773,0.005857677974757355,7.491558017500302e-05,0.9927891485947135,5,True,252,13000,1,2,0 days 00:00:00.355121,corn,0.3213594368868921,0.3264920161552295,0.0884659024299746
730,1984-12-26 01:00:00+00:00,-1670.5015352600567,-1652.8543898224996,-1663.4006895494897,0.0057888505778112475,7.435588923315094e-05,0.9935876813742949,5,True,252,13000,1,2,0 days 00:00:00.362920,corn,0.34831689975018887,0.3533628155811269,0.09110069835465415
731,1985-01-03 01:00:00+00:00,-1671.9162125530365,-1654.2690671154794,-1664.8153668424695,0.005735567979808072,7.394045626013226e-05,0.9935886306970162,5,True,252,13000,1,2,0 days 00:00:00.378629,corn,0.3431607997514231,0.34809947574491934,0.08986747002286427
732,1985-01-10 01:00:00+00:00,-1672.8459689211209,-1655.1988234835637,-1665.7451232105539,0.005703592575437322,7.36609493737411e-05,0.9909833922327764,5,True,252,13000,1,2,0 days 00:00:00.286350,corn,0.32097822152503747,0.3264336195671723,0.09101951664777225
733,1985-01-17 01:00:00+00:00,-1671.3085514982022,-1653.661406060645,-1664.2077057876352,0.005755965457408302,7.411495381597247e-05,0.9900637766902138,5,True,252,13000,1,2,0 days 00:00:00.285100,corn,0.3266170343548925,0.3318041050797746,0.09153848116976172
734,1985-01-24 01:00:00+00:00,-1672.5771305426197,-1654.9299851050625,-1665.4762848320527,0.00571781351339523,7.37395506757234e-05,0.9895078793908401,5,True,252,13000,1,2,0 days 00:00:00.347420,corn,0.30256201750988065,0.3076867739746974,0.08904475808373782
735,1985-01-31 01:00:00+00:00,-1665.3356085962805,-1647.6884631587234,-1658.2347628857135,0.005794271995169189,7.588957634449332e-05,0.9872301844273946,5,True,252,13000,1,2,0 days 00:00:00.300627,corn,0.2906071162126222,0.29461782375900525,0.08697119772770522
736,1985-02-07 01:00:00+00:00,-1664.3728472277844,-1646.7257017902273,-1657.2720015172174,0.005800345095511266,7.617890516879627e-05,0.9893296154292299,5,True,252,13000,1,2,0 days 00:00:00.365387,corn,0.3169621391582724,0.3212062399797635,0.08928397648576078
737,1985-02-14 01:00:00+00:00,-1663.2040366732517,-1645.5568912356946,-1656.1031909626847,0.00584874155960171,7.653520970041319e-05,0.9869324704254169,5,True,252,13000,1,2,0 days 00:00:00.312677,corn,0.30598263791550856,0.30987267231900456,0.08841222306303666
738,1985-02-22 01:00:00+00:00,-1663.274482610966,-1645.627337173409,-1656.173636900399,0.005854906777980378,7.652316790466101e-05,0.984699735614471,5,True,252,13000,1,2,0 days 00:00:00.339924,corn,0.2943339242799815,0.29935963731948817,0.09024874955090315
739,1985-03-01 01:00:00+00:00,-1659.0114418470348,-1641.3642964094777,-1651.9105961364678,0.005959008495250933,7.784856158271099e-05,0.9811221188911028,5,True,252,13000,1,2,0 days 00:00:00.342226,corn,0.24305648040067865,0.25062843413209024,0.09234678659390505
740,1985-03-08 01:00:00+00:00,-1658.8741524622255,-1641.2270070246684,-1651.7733067516585,0.005968165680620126,7.785046343834789e-05,0.9849620944642848,5,True,252,13000,1,2,0 days 00:00:00.314522,corn,0.24724396219995826,0.25538428121310236,0.09064396634170001
741,1985-03-15 01:00:00+00:00,-1655.5048806141003,-1637.8577351765432,-1648.4040349035333,0.006064545417083147,7.889978572039037e-05,0.9816981674223041,5,True,252,13000,1,2,0 days 00:00:00.325715,corn,0.2091570145194319,0.21817758755980143,0.08771169170514517
742,1985-03-22 01:00:00+00:00,-1656.2462094306752,-1638.599063993118,-1649.1453637201082,0.006051760444984441,7.866305874867422e-05,0.9830641359527104,5,True,252,13000,1,2,0 days 00:00:00.417295,corn,0.19834415367298747,0.20888700982434139,0.08723281381914498
743,1985-03-29 01:00:00+00:00,-1654.2822572804398,-1636.6351118428827,-1647.1814115698728,0.006110804181288419,7.928390338156878e-05,0.9866359998698027,5,True,252,13000,1,2,0 days 00:00:00.615987,corn,0.2330309476974995,0.24278938031748318,0.09008799019091512
744,1985-04-08 01:00:00+00:00,-1653.6503858611236,-1636.0032404235665,-1646.5495401505566,0.0061194773886563145,7.947169624070193e-05,0.9833057655951691,5,True,252,13000,1,2,0 days 00:00:00.409244,corn,0.24238891553885522,0.253222460014714,0.09555983239965894
745,1985-04-15 01:00:00+00:00,-1648.0805416166054,-1630.4333961790483,-1640.9796959060384,0.006202803577029775,8.126039258322689e-05,0.9834915901834972,5,True,252,13000,1,2,0 days 00:00:00.412625,corn,0.2948363374910951,0.30272868938488273,0.09784796945045761
746,1985-04-22 01:00:00+00:00,-1647.7132829799102,-1630.066137542353,-1640.6124372693432,0.006202792318523539,8.138064612562586e-05,0.9838192210547674,5,True,252,13000,1,2,0 days 00:00:00.405371,corn,0.3029023399533009,0.3112833882124969,0.0999588637990393
747,1985-04-29 00:00:00+00:00,-1646.6761899789058,-1629.0290445413486,-1639.5753442683388,0.006232683860286404,8.171409735691021e-05,0.9809235129952809,5,True,252,13000,1,2,0 days 00:00:00.336900,corn,0.25687944487733105,0.2674716055881169,0.09882790838203442
748,1985-05-06 00:00:00+00:00,-1633.2412514559355,-1615.5941060183784,-1626.1404057453685,0.006391168525919569,8.621796099415879e-05,0.9787099639829449,5,True,252,13000,1,2,0 days 00:00:00.318993,corn,0.2506135933810769,0.2597144929388088,0.0951459177692209
749,1985-05-13 00:00:00+00:00,-1619.054517350336,-1601.407371912779,-1611.953671639769,0.006610918406599155,9.115106328791887e-05,0.9694576969135511,5,True,252,13000,1,2,0 days 00:00:00.322286,corn,0.22852021543464113,0.23597493540129166,0.0922048171853138
750,1985-05-20 00:00:00+00:00,-1613.4040846739108,-1595.7569392363537,-1606.3032389633438,0.0067497578642123305,9.322704842103774e-05,0.9734304766197539,5,True,252,13000,1,2,0 days 00:00:00.342438,corn,0.33047105111167496,0.33496220065847493,0.09835453205461274
751,1985-05-28 00:00:00+00:00,-1610.0799547356064,-1592.4328092980493,-1602.9791090250394,0.006838646493370492,9.446804175250134e-05,0.971709487130214,5,True,252,13000,1,2,0 days 00:00:00.281405,corn,0.3617782597176957,0.36325613924599726,0.10065016127016209
752,1985-06-04 00:00:00+00:00,-1607.5133384676728,-1589.8661930301157,-1600.4124927571058,0.006948675220928606,9.543720357001457e-05,0.9723139551205382,5,True,252,13000,1,2,0 days 00:00:00.322789,corn,0.14334628222449108,0.15871647826026647,0.08434340245645902
753,1985-06-11 00:00:00+00:00,-1607.383094524358,-1589.735949086801,-1600.282248813791,0.006940036778270289,9.548212772707226e-05,0.970303040796314,5,True,252,13000,1,2,0 days 00:00:00.304926,corn,0.16592075569896728,0.17636683243866788,0.0818010378194372
754,1985-06-18 00:00:00+00:00,-1605.300420877033,-1587.653275439476,-1598.199575166466,0.006960438684715627,9.63115608495842e-05,0.9708559331175947,5,True,252,13000,1,2,0 days 00:00:00.324749,corn,0.14300924379401928,0.1558437439681562,0.08102899274957504
755,1985-06-25 00:00:00+00:00,-1604.6865518514905,-1587.0394064139334,-1597.5857061409235,0.006988394477451106,9.665815369670397e-05,0.9728570460166914,5,True,252,13000,1,2,0 days 00:00:00.329174,corn,0.13614351774074768,0.14998032512869866,0.08092888268842141
756,1985-07-02 00:00:00+00:00,-1589.4157604210586,-1571.7686149835015,-1582.3149147104916,0.007218953172876924,0.00010305447062165785,0.9746157411624933,5,True,252,13000,1,2,0 days 00:00:00.325716,corn,0.1473568434806701,0.15348673336398638,0.07978846568210883
757,1985-07-10 00:00:00+00:00,-1570.1771424520784,-1552.5299970145213,-1563.0762967415114,0.007800155001413294,0.00011070975943900042,0.9781120882375872,5,True,252,13000,1,2,0 days 00:00:00.453805,corn,0.0724430321476142,0.09621302082516053,0.08067652157761174
758,1985-07-17 00:00:00+00:00,-1518.802591498502,-1501.1554460609448,-1511.701745787935,0.008103365060538012,0.00013573961265868974,0.9706555300545836,5,True,252,13000,1,2,0 days 00:00:00.412083,corn,0.06570528794725056,0.09464980093861161,0.07867306830060919
759,1985-08-07 00:00:00+00:00,-1494.4731495428032,-1476.826004105246,-1487.3723038322362,0.008443178546676687,0.00014948748018019022,0.9866585130308263,5,True,252,13000,1,2,0 days 00:00:00.336229,corn,0.07115696826326301,0.09589049309807114,0.07431666543567064
760,1985-08-21 00:00:00+00:00,-1492.1269604298718,-1474.4798149923147,-1485.0261147193048,0.008455782591929644,0.00015072870867327537,0.9884743071498951,5,True,252,13000,1,2,0 days 00:00:00.411693,corn,0.031021280256265445,0.06678901243033944,0.06718392180420037
761,1985-09-12 00:00:00+00:00,-1445.2560840934934,-1427.6089386559363,-1438.1552383829264,0.008598254994958013,0.00018174474459040587,0.9605683087570125,5,True,252,13000,1,2,0 days 00:00:00.314035,corn,0.07936867013142615,0.09427701692475121,0.07004979302779411
762,1985-09-19 00:00:00+00:00,-1444.7694421958604,-1427.1222967583033,-1437.6685964852934,0.008660132314643633,0.0001821082538652954,0.9741310214666301,5,True,252,13000,1,2,0 days 00:00:00.362933,corn,0.07009734163826345,0.09543717645401195,0.0668560681010691
763,1985-09-26 00:00:00+00:00,-1443.6594323580543,-1426.0122869204972,-1436.5585866474873,0.008671149654572816,0.00018289140530685535,0.9711488122511455,5,True,252,13000,1,2,0 days 00:00:00.325913,corn,0.06791210150345767,0.09403723478331338,0.06682183775326486
764,1985-10-03 00:00:00+00:00,-1432.7919558128433,-1415.1448103752862,-1425.6911101022763,0.008948215595486572,0.00019096114888714314,0.9708185135705114,5,True,252,13000,1,2,0 days 00:00:00.317406,corn,0.06249168777091645,0.09090026509571231,0.06870528599782573
765,1985-11-07 01:00:00+00:00,-1421.5565384460456,-1403.9093930084885,-1414.4556927354786,0.009235771473664396,0.00019967266962094351,0.9735822471698715,5,True,252,13000,1,2,0 days 00:00:00.335593,corn,0.10090594988352344,0.11993827151405025,0.06751394986847355
766,1985-11-14 01:00:00+00:00,-1421.0600199655282,-1403.412874527971,-1413.9591742549612,0.009281501658689897,0.0002000764953559814,0.9743248906690845,5,True,252,13000,1,2,0 days 00:00:00.370448,corn,0.12804139618801264,0.14413705337779406,0.0701781346635703
767,1985-11-21 01:00:00+00:00,-1420.0030010341357,-1402.3558555965785,-1412.9021553235686,0.00930973886554151,0.00020091638610613753,0.9754537852701755,5,True,252,13000,1,2,0 days 00:00:00.480406,corn,0.13942030054687957,0.1544387482678433,0.07148635077036407
768,1985-11-29 01:00:00+00:00,-1420.4258064722062,-1402.778661034649,-1413.3249607616392,0.0092946108477995,0.00020057820865579908,0.9766914249083831,5,True,252,13000,1,2,0 days 00:00:00.335762,corn,0.14611452404373854,0.1603878209712496,0.0719502460077215
769,1985-12-06 01:00:00+00:00,-1416.4094252611621,-1398.762279823605,-1409.3085795505951,0.009481081872441413,0.00020380159352920173,0.9770996393650977,5,True,252,13000,1,2,0 days 00:00:00.344092,corn,0.13690074416304074,0.151838031396871,0.06998314389701932
770,1985-12-13 01:00:00+00:00,-1393.3659628928076,-1375.7188174552505,-1386.2651171822406,0.009738879858272381,0.00022333809878589167,0.9863585385078271,5,True,252,13000,1,2,0 days 00:00:00.429898,corn,1.948182919181385,1.946985403908315,0.21921551767558642
771,1985-12-20 01:00:00+00:00,-1391.5621770092657,-1373.9150315717086,-1384.4613312986987,0.009866753656380525,0.00022493887299807974,0.9862892275705293,5,True,252,13000,1,2,0 days 00:00:00.275497,corn,2.372388802365252,2.371435732820837,0.26957848523853256
772,1985-12-30 01:00:00+00:00,-1390.2939954841077,-1372.6468500465505,-1383.1931497735407,0.009980696708442843,0.00022607468813059582,0.9870932488580862,5,True,252,13000,1,2,0 days 00:00:00.352066,corn,1.9218127303489767,1.920484777777176,0.21149964724973552
773,1986-01-07 01:00:00+00:00,-1388.3093883235674,-1370.6622428860103,-1381.2085426130004,0.010081950331898695,0.00022786221184881237,0.9874536277943783,5,True,252,13000,1,2,0 days 00:00:00.392903,corn,3.1864695996658656,3.1857979849164955,0.34512843276310606
774,1986-01-14 01:00:00+00:00,-1385.428147546284,-1367.7810021087269,-1378.327301835717,0.01023000839232961,0.00023048860006592161,0.9869888632858542,5,True,252,13000,1,2,0 days 00:00:00.352788,corn,2.2087276600179866,2.2075471416029693,0.24485782644768336
775,1986-01-21 01:00:00+00:00,-1377.9918712200024,-1360.3447257824453,-1370.8910255094354,0.01051384616316706,0.00023738820148782092,0.9907865253603519,5,True,252,13000,1,2,0 days 00:00:00.332019,corn,1.4298058940366123,1.4283608337190805,0.13855614555146922
776,1986-01-28 01:00:00+00:00,-1378.0940971638133,-1360.4469517262562,-1370.9932514532463,0.01055096659625913,0.00023729232231327463,0.9912534964556176,5,True,252,13000,1,2,0 days 00:00:00.397851,corn,1.4500821865826172,1.4486460717002714,0.14006044370008672
777,1986-02-04 01:00:00+00:00,-1376.9887160675812,-1359.341570630024,-1369.8878703570142,0.010633179844221179,0.00023833739416789795,0.9912015567598987,5,True,252,13000,1,2,0 days 00:00:00.605746,corn,1.472906168786202,1.4715677422479194,0.1430219652647954
778,1986-02-11 01:00:00+00:00,-1376.6028592637413,-1358.9557138261841,-1369.5020135531743,0.010622641620416942,0.0002387017330496136,0.9904838568167217,5,True,252,13000,1,2,0 days 00:00:00.362549,corn,1.1147564000010275,1.113062189937867,0.11858366620128172
