,as_of_date,PnL
6409,1999-03-29 09:15:00+00:00,0
6410,1999-03-30 09:15:00+00:00,0
6411,1999-03-31 09:15:00+00:00,0
6412,1999-04-01 09:15:00+00:00,0
6413,1999-04-05 08:15:00+00:00,0
6414,1999-04-06 08:15:00+00:00,0
6415,1999-04-07 08:15:00+00:00,0
6416,1999-04-08 08:15:00+00:00,0
6417,1999-04-09 08:15:00+00:00,0
6418,1999-04-12 08:15:00+00:00,0
6419,1999-04-13 08:15:00+00:00,0
6420,1999-04-14 08:15:00+00:00,0
6421,1999-04-15 08:15:00+00:00,0
6422,1999-04-16 08:15:00+00:00,0
6423,1999-04-19 08:15:00+00:00,0
6424,1999-04-20 08:15:00+00:00,0
6425,1999-04-21 08:15:00+00:00,0
6426,1999-04-22 08:15:00+00:00,0
6427,1999-04-23 08:15:00+00:00,0
6428,1999-04-26 08:15:00+00:00,0
6429,1999-04-27 08:15:00+00:00,0
6430,1999-04-28 08:15:00+00:00,0
6431,1999-04-29 08:15:00+00:00,0
6432,1999-04-30 08:15:00+00:00,0
6433,1999-05-03 08:15:00+00:00,0
6434,1999-05-04 08:15:00+00:00,0
6435,1999-05-05 08:15:00+00:00,0
6436,1999-05-06 08:15:00+00:00,0
6437,1999-05-07 08:15:00+00:00,0
6438,1999-05-10 08:15:00+00:00,0
6439,1999-05-11 08:15:00+00:00,0
6440,1999-05-12 08:15:00+00:00,0
6441,1999-05-13 08:15:00+00:00,0
6442,1999-05-14 08:15:00+00:00,0
6443,1999-05-17 08:15:00+00:00,0
6444,1999-05-18 08:15:00+00:00,0
6445,1999-05-19 08:15:00+00:00,0
6446,1999-05-20 08:15:00+00:00,0
6447,1999-05-21 08:15:00+00:00,0
6448,1999-05-24 08:15:00+00:00,0
6449,1999-05-25 08:15:00+00:00,0
6450,1999-05-26 08:15:00+00:00,0
6451,1999-05-27 08:15:00+00:00,0
6452,1999-05-28 08:15:00+00:00,0
6453,1999-06-01 08:15:00+00:00,0
6454,1999-06-02 08:15:00+00:00,0
6455,1999-06-03 08:15:00+00:00,0
6456,1999-06-04 08:15:00+00:00,0
6457,1999-06-07 08:15:00+00:00,0
6458,1999-06-08 08:15:00+00:00,0
6459,1999-06-09 08:15:00+00:00,0
6460,1999-06-10 08:15:00+00:00,0
6461,1999-06-11 08:15:00+00:00,0
6462,1999-06-14 08:15:00+00:00,0
6463,1999-06-15 08:15:00+00:00,0
6464,1999-06-16 08:15:00+00:00,0
6465,1999-06-17 08:15:00+00:00,0
6466,1999-06-18 08:15:00+00:00,0
6467,1999-06-21 08:15:00+00:00,0
6468,1999-06-22 08:15:00+00:00,0
6469,1999-06-23 08:15:00+00:00,0
6470,1999-06-24 08:15:00+00:00,0
6471,1999-06-25 08:15:00+00:00,0
6472,1999-06-28 08:15:00+00:00,0
6473,1999-06-29 08:15:00+00:00,0
6474,1999-06-30 08:15:00+00:00,0
6475,1999-07-01 08:15:00+00:00,0
6476,1999-07-02 08:15:00+00:00,0
6477,1999-07-06 08:15:00+00:00,0
6478,1999-07-07 08:15:00+00:00,0
6479,1999-07-08 08:15:00+00:00,0
6480,1999-07-09 08:15:00+00:00,0
6481,1999-07-12 08:15:00+00:00,0
6482,1999-07-13 08:15:00+00:00,0
6483,1999-07-14 08:15:00+00:00,0
6484,1999-07-15 08:15:00+00:00,0
6485,1999-07-16 08:15:00+00:00,0
6486,1999-07-19 08:15:00+00:00,0
6487,1999-07-20 08:15:00+00:00,0
6488,1999-07-21 08:15:00+00:00,0
6489,1999-07-22 08:15:00+00:00,0
6490,1999-07-23 08:15:00+00:00,0
6491,1999-07-26 08:15:00+00:00,0
6492,1999-07-27 08:15:00+00:00,0
6493,1999-07-28 08:15:00+00:00,0
6494,1999-07-29 08:15:00+00:00,0
6495,1999-07-30 08:15:00+00:00,0
6496,1999-08-02 08:15:00+00:00,0
6497,1999-08-03 08:15:00+00:00,0
6498,1999-08-04 08:15:00+00:00,0
6499,1999-08-05 08:15:00+00:00,0
6500,1999-08-06 08:15:00+00:00,0
6501,1999-08-09 08:15:00+00:00,0
6502,1999-08-10 08:15:00+00:00,0
6503,1999-08-11 08:15:00+00:00,0
6504,1999-08-12 08:15:00+00:00,0
6505,1999-08-13 08:15:00+00:00,0
6506,1999-08-16 08:15:00+00:00,0
6507,1999-08-17 08:15:00+00:00,0
6508,1999-08-18 08:15:00+00:00,0
6509,1999-08-19 08:15:00+00:00,0
6510,1999-08-20 08:15:00+00:00,0
6511,1999-08-23 08:15:00+00:00,0
6512,1999-08-24 08:15:00+00:00,0
6513,1999-08-25 08:15:00+00:00,0
6514,1999-08-26 08:15:00+00:00,0
6515,1999-08-27 08:15:00+00:00,0
6516,1999-08-30 08:15:00+00:00,0
6517,1999-08-31 08:15:00+00:00,0
6518,1999-09-01 08:15:00+00:00,0
6519,1999-09-02 08:15:00+00:00,0
6520,1999-09-03 08:15:00+00:00,0
6521,1999-09-07 08:15:00+00:00,0
6522,1999-09-08 08:15:00+00:00,0
6523,1999-09-09 08:15:00+00:00,0
6524,1999-09-10 08:15:00+00:00,0
6525,1999-09-13 08:15:00+00:00,0
6526,1999-09-14 08:15:00+00:00,0
6527,1999-09-15 08:15:00+00:00,0
6528,1999-09-16 08:15:00+00:00,0
6529,1999-09-17 08:15:00+00:00,0
6530,1999-09-20 08:15:00+00:00,0
6531,1999-09-21 08:15:00+00:00,0
6532,1999-09-22 08:15:00+00:00,0
6533,1999-09-23 08:15:00+00:00,0
6534,1999-09-24 08:15:00+00:00,0
6535,1999-09-27 08:15:00+00:00,0
6536,1999-09-28 08:15:00+00:00,0
6537,1999-09-29 08:15:00+00:00,0
6538,1999-09-30 08:15:00+00:00,0
6539,1999-10-01 08:15:00+00:00,0
6540,1999-10-04 08:15:00+00:00,0
6541,1999-10-05 08:15:00+00:00,0
6542,1999-10-06 08:15:00+00:00,0
6543,1999-10-07 08:15:00+00:00,0
6544,1999-10-08 08:15:00+00:00,0
6545,1999-10-11 08:15:00+00:00,0
6546,1999-10-12 08:15:00+00:00,0
6547,1999-10-13 08:15:00+00:00,0
6548,1999-10-14 08:15:00+00:00,0
6549,1999-10-15 08:15:00+00:00,0
6550,1999-10-18 08:15:00+00:00,0
6551,1999-10-19 08:15:00+00:00,0
6552,1999-10-20 08:15:00+00:00,0
6553,1999-10-21 08:15:00+00:00,0
6554,1999-10-22 08:15:00+00:00,0
6555,1999-10-25 08:15:00+00:00,0
6556,1999-10-26 08:15:00+00:00,0
6557,1999-10-27 08:15:00+00:00,0
6558,1999-10-28 08:15:00+00:00,0
6559,1999-10-29 08:15:00+00:00,0
6560,1999-11-01 09:15:00+00:00,0
6561,1999-11-02 09:15:00+00:00,0
6562,1999-11-03 09:15:00+00:00,0
6563,1999-11-04 09:15:00+00:00,0
6564,1999-11-05 09:15:00+00:00,0
6565,1999-11-08 09:15:00+00:00,0
6566,1999-11-09 09:15:00+00:00,0
6567,1999-11-10 09:15:00+00:00,0
6568,1999-11-11 09:15:00+00:00,0
6569,1999-11-12 09:15:00+00:00,0
6570,1999-11-15 09:15:00+00:00,0
6571,1999-11-16 09:15:00+00:00,0
6572,1999-11-17 09:15:00+00:00,0
6573,1999-11-18 09:15:00+00:00,0
6574,1999-11-19 09:15:00+00:00,0
6575,1999-11-22 09:15:00+00:00,0
6576,1999-11-23 09:15:00+00:00,0
6577,1999-11-24 09:15:00+00:00,0
6578,1999-11-29 09:15:00+00:00,0
6579,1999-11-30 09:15:00+00:00,0
6580,1999-12-01 09:15:00+00:00,0
6581,1999-12-02 09:15:00+00:00,0
6582,1999-12-03 09:15:00+00:00,0
6583,1999-12-06 09:15:00+00:00,0
6584,1999-12-07 09:15:00+00:00,0
6585,1999-12-08 09:15:00+00:00,0
6586,1999-12-09 09:15:00+00:00,0
6587,1999-12-10 09:15:00+00:00,0
6588,1999-12-13 09:15:00+00:00,0
6589,1999-12-14 09:15:00+00:00,0
6590,1999-12-15 09:15:00+00:00,0
6591,1999-12-16 09:15:00+00:00,0
6592,1999-12-17 09:15:00+00:00,0
6593,1999-12-20 09:15:00+00:00,0
6594,1999-12-21 09:15:00+00:00,0
6595,1999-12-22 09:15:00+00:00,0
6596,1999-12-23 09:15:00+00:00,0
6597,1999-12-27 09:15:00+00:00,0
6598,1999-12-28 09:15:00+00:00,0
6599,1999-12-29 09:15:00+00:00,0
6600,1999-12-30 09:15:00+00:00,0
6601,2000-01-03 09:15:00+00:00,0
6602,2000-01-04 09:15:00+00:00,0
6603,2000-01-05 09:15:00+00:00,0
6604,2000-01-06 09:15:00+00:00,0
6605,2000-01-07 09:15:00+00:00,0
6606,2000-01-10 09:15:00+00:00,0
6607,2000-01-11 09:15:00+00:00,0
6608,2000-01-12 09:15:00+00:00,0
6609,2000-01-13 09:15:00+00:00,0
6610,2000-01-14 09:15:00+00:00,0
6611,2000-01-18 09:15:00+00:00,0
6612,2000-01-19 09:15:00+00:00,0
6613,2000-01-20 09:15:00+00:00,0
6614,2000-01-21 09:15:00+00:00,0
6615,2000-01-24 09:15:00+00:00,0
6616,2000-01-25 09:15:00+00:00,0
6617,2000-01-26 09:15:00+00:00,0
6618,2000-01-27 09:15:00+00:00,0
6619,2000-01-28 09:15:00+00:00,0
6620,2000-01-31 09:15:00+00:00,0
6621,2000-02-01 09:15:00+00:00,0
6622,2000-02-02 09:15:00+00:00,0
6623,2000-02-03 09:15:00+00:00,0
6624,2000-02-04 09:15:00+00:00,0
6625,2000-02-07 09:15:00+00:00,0
6626,2000-02-08 09:15:00+00:00,0
6627,2000-02-09 09:15:00+00:00,0
6628,2000-02-10 09:15:00+00:00,0
6629,2000-02-11 09:15:00+00:00,0
6630,2000-02-14 09:15:00+00:00,0
6631,2000-02-15 09:15:00+00:00,0
6632,2000-02-16 09:15:00+00:00,0
6633,2000-02-17 09:15:00+00:00,0
6634,2000-02-18 09:15:00+00:00,0
6635,2000-02-22 09:15:00+00:00,0
6636,2000-02-23 09:15:00+00:00,0
6637,2000-02-24 09:15:00+00:00,0
6638,2000-02-25 09:15:00+00:00,0
6639,2000-02-28 09:15:00+00:00,0
6640,2000-02-29 09:15:00+00:00,0
6641,2000-03-01 09:15:00+00:00,0
6642,2000-03-02 09:15:00+00:00,0
6643,2000-03-03 09:15:00+00:00,0
6644,2000-03-06 09:15:00+00:00,0
6645,2000-03-07 09:15:00+00:00,0
6646,2000-03-08 09:15:00+00:00,0
6647,2000-03-09 09:15:00+00:00,0
6648,2000-03-10 09:15:00+00:00,0
6649,2000-03-13 09:15:00+00:00,0
6650,2000-03-14 09:15:00+00:00,0
6651,2000-03-15 09:15:00+00:00,0
6652,2000-03-16 09:15:00+00:00,0
6653,2000-03-17 09:15:00+00:00,0
6654,2000-03-20 09:15:00+00:00,0
6655,2000-03-21 09:15:00+00:00,0
6656,2000-03-22 09:15:00+00:00,0
6657,2000-03-23 09:15:00+00:00,0
6658,2000-03-24 09:15:00+00:00,0
6659,2000-03-27 09:15:00+00:00,0
6660,2000-03-28 09:15:00+00:00,0
6661,2000-03-29 09:15:00+00:00,0
6662,2000-03-30 09:15:00+00:00,0
6663,2000-03-31 09:15:00+00:00,0
6664,2000-04-03 08:15:00+00:00,0
6665,2000-04-04 08:15:00+00:00,0
6666,2000-04-05 08:15:00+00:00,0
6667,2000-04-06 08:15:00+00:00,0
6668,2000-04-07 08:15:00+00:00,0
6669,2000-04-10 08:15:00+00:00,0
6670,2000-04-11 08:15:00+00:00,0
6671,2000-04-12 08:15:00+00:00,0
6672,2000-04-13 08:15:00+00:00,0
6673,2000-04-14 08:15:00+00:00,0
6674,2000-04-17 08:15:00+00:00,0
6675,2000-04-18 08:15:00+00:00,0
6676,2000-04-19 08:15:00+00:00,0
6677,2000-04-20 08:15:00+00:00,0
6678,2000-04-24 08:15:00+00:00,0
6679,2000-04-25 08:15:00+00:00,0
6680,2000-04-26 08:15:00+00:00,0
6681,2000-04-27 08:15:00+00:00,0
6682,2000-04-28 08:15:00+00:00,0
6683,2000-05-01 08:15:00+00:00,0
6684,2000-05-02 08:15:00+00:00,0
6685,2000-05-03 08:15:00+00:00,0
6686,2000-05-04 08:15:00+00:00,0
6687,2000-05-05 08:15:00+00:00,0
6688,2000-05-08 08:15:00+00:00,0
6689,2000-05-09 08:15:00+00:00,0
6690,2000-05-10 08:15:00+00:00,0
6691,2000-05-11 08:15:00+00:00,0
6692,2000-05-12 08:15:00+00:00,0
6693,2000-05-15 08:15:00+00:00,0
6694,2000-05-16 08:15:00+00:00,0
6695,2000-05-17 08:15:00+00:00,0
6696,2000-05-18 08:15:00+00:00,0
6697,2000-05-19 08:15:00+00:00,0
6698,2000-05-22 08:15:00+00:00,0
6699,2000-05-23 08:15:00+00:00,0
6700,2000-05-24 08:15:00+00:00,0
6701,2000-05-25 08:15:00+00:00,0
6702,2000-05-26 08:15:00+00:00,0
6703,2000-05-30 08:15:00+00:00,0
6704,2000-05-31 08:15:00+00:00,0
6705,2000-06-01 08:15:00+00:00,0
6706,2000-06-02 08:15:00+00:00,0
6707,2000-06-05 08:15:00+00:00,0
6708,2000-06-06 08:15:00+00:00,0
6709,2000-06-07 08:15:00+00:00,0
6710,2000-06-08 08:15:00+00:00,0
6711,2000-06-09 08:15:00+00:00,0
6712,2000-06-12 08:15:00+00:00,0
6713,2000-06-13 08:15:00+00:00,0
6714,2000-06-14 08:15:00+00:00,0
6715,2000-06-15 08:15:00+00:00,0
6716,2000-06-16 08:15:00+00:00,0
6717,2000-06-19 08:15:00+00:00,0
6718,2000-06-20 08:15:00+00:00,0
6719,2000-06-21 08:15:00+00:00,0
6720,2000-06-22 08:15:00+00:00,0
6721,2000-06-23 08:15:00+00:00,0
6722,2000-06-26 08:15:00+00:00,0
6723,2000-06-27 08:15:00+00:00,0
6724,2000-06-28 08:15:00+00:00,0
6725,2000-06-29 08:15:00+00:00,0
6726,2000-06-30 08:15:00+00:00,0
6727,2000-07-05 08:15:00+00:00,0
6728,2000-07-06 08:15:00+00:00,0
6729,2000-07-07 08:15:00+00:00,0
6730,2000-07-10 08:15:00+00:00,0
6731,2000-07-11 08:15:00+00:00,0
6732,2000-07-12 08:15:00+00:00,0
6733,2000-07-13 08:15:00+00:00,0
6734,2000-07-14 08:15:00+00:00,0
6735,2000-07-17 08:15:00+00:00,0
6736,2000-07-18 08:15:00+00:00,0
6737,2000-07-19 08:15:00+00:00,0
6738,2000-07-20 08:15:00+00:00,0
6739,2000-07-21 08:15:00+00:00,0
6740,2000-07-24 08:15:00+00:00,0
6741,2000-07-25 08:15:00+00:00,0
6742,2000-07-26 08:15:00+00:00,0
6743,2000-07-27 08:15:00+00:00,0
6744,2000-07-28 08:15:00+00:00,0
6745,2000-07-31 08:15:00+00:00,0
6746,2000-08-01 08:15:00+00:00,0
6747,2000-08-02 08:15:00+00:00,0
6748,2000-08-03 08:15:00+00:00,0
6749,2000-08-04 08:15:00+00:00,0
6750,2000-08-07 08:15:00+00:00,0
6751,2000-08-08 08:15:00+00:00,0
6752,2000-08-09 08:15:00+00:00,0
6753,2000-08-10 08:15:00+00:00,0
6754,2000-08-11 08:15:00+00:00,0
6755,2000-08-14 08:15:00+00:00,0
6756,2000-08-15 08:15:00+00:00,0
6757,2000-08-16 08:15:00+00:00,0
6758,2000-08-17 08:15:00+00:00,0
6759,2000-08-18 08:15:00+00:00,0
6760,2000-08-21 08:15:00+00:00,0
6761,2000-08-22 08:15:00+00:00,0
6762,2000-08-23 08:15:00+00:00,0
6763,2000-08-24 08:15:00+00:00,0
6764,2000-08-25 08:15:00+00:00,0
6765,2000-08-28 08:15:00+00:00,0
6766,2000-08-29 08:15:00+00:00,0
6767,2000-08-30 08:15:00+00:00,0
6768,2000-08-31 08:15:00+00:00,0
6769,2000-09-01 08:15:00+00:00,0
6770,2000-09-05 08:15:00+00:00,0
6771,2000-09-06 08:15:00+00:00,0
6772,2000-09-07 08:15:00+00:00,0
6773,2000-09-08 08:15:00+00:00,0
6774,2000-09-11 08:15:00+00:00,0
6775,2000-09-12 08:15:00+00:00,0
6776,2000-09-13 08:15:00+00:00,0
6777,2000-09-14 08:15:00+00:00,0
6778,2000-09-15 08:15:00+00:00,0
6779,2000-09-18 08:15:00+00:00,0
6780,2000-09-19 08:15:00+00:00,0
6781,2000-09-20 08:15:00+00:00,0
6782,2000-09-21 08:15:00+00:00,0
6783,2000-09-22 08:15:00+00:00,0
6784,2000-09-25 08:15:00+00:00,0
6785,2000-09-26 08:15:00+00:00,0
6786,2000-09-27 08:15:00+00:00,0
6787,2000-09-28 08:15:00+00:00,0
6788,2000-09-29 08:15:00+00:00,0
6789,2000-10-02 08:15:00+00:00,0
6790,2000-10-03 08:15:00+00:00,0
6791,2000-10-04 08:15:00+00:00,0
6792,2000-10-05 08:15:00+00:00,0
6793,2000-10-06 08:15:00+00:00,0
6794,2000-10-09 08:15:00+00:00,0
6795,2000-10-10 08:15:00+00:00,0
6796,2000-10-11 08:15:00+00:00,0
6797,2000-10-12 08:15:00+00:00,0
6798,2000-10-13 08:15:00+00:00,0
6799,2000-10-16 08:15:00+00:00,0
6800,2000-10-17 08:15:00+00:00,0
6801,2000-10-18 08:15:00+00:00,0
6802,2000-10-19 08:15:00+00:00,0
6803,2000-10-20 08:15:00+00:00,0
6804,2000-10-23 08:15:00+00:00,0
6805,2000-10-24 08:15:00+00:00,0
6806,2000-10-25 08:15:00+00:00,0
6807,2000-10-26 08:15:00+00:00,0
6808,2000-10-27 08:15:00+00:00,0
6809,2000-10-30 09:15:00+00:00,0
6810,2000-10-31 09:15:00+00:00,0
6811,2000-11-01 09:15:00+00:00,0
6812,2000-11-02 09:15:00+00:00,0
6813,2000-11-03 09:15:00+00:00,0
6814,2000-11-06 09:15:00+00:00,0
6815,2000-11-07 09:15:00+00:00,0
6816,2000-11-08 09:15:00+00:00,0
6817,2000-11-09 09:15:00+00:00,0
6818,2000-11-10 09:15:00+00:00,0
6819,2000-11-13 09:15:00+00:00,0
6820,2000-11-14 09:15:00+00:00,0
6821,2000-11-15 09:15:00+00:00,0
6822,2000-11-16 09:15:00+00:00,0
6823,2000-11-17 09:15:00+00:00,0
6824,2000-11-20 09:15:00+00:00,0
6825,2000-11-21 09:15:00+00:00,0
6826,2000-11-22 09:15:00+00:00,0
6827,2000-11-27 09:15:00+00:00,0
6828,2000-11-28 09:15:00+00:00,0
6829,2000-11-29 09:15:00+00:00,0
6830,2000-11-30 09:15:00+00:00,0
6831,2000-12-01 09:15:00+00:00,0
6832,2000-12-04 09:15:00+00:00,0
6833,2000-12-05 09:15:00+00:00,0
6834,2000-12-06 09:15:00+00:00,0
6835,2000-12-07 09:15:00+00:00,0
6836,2000-12-08 09:15:00+00:00,0
6837,2000-12-11 09:15:00+00:00,0
6838,2000-12-12 09:15:00+00:00,0
6839,2000-12-13 09:15:00+00:00,0
6840,2000-12-14 09:15:00+00:00,0
6841,2000-12-15 09:15:00+00:00,0
6842,2000-12-18 09:15:00+00:00,0
6843,2000-12-19 09:15:00+00:00,0
6844,2000-12-20 09:15:00+00:00,0
6845,2000-12-21 09:15:00+00:00,0
6846,2000-12-22 09:15:00+00:00,0
6847,2000-12-26 09:15:00+00:00,0
6848,2000-12-27 09:15:00+00:00,0
6849,2000-12-28 09:15:00+00:00,0
6850,2000-12-29 09:15:00+00:00,0
6851,2001-01-02 09:15:00+00:00,0
6852,2001-01-03 09:15:00+00:00,0
6853,2001-01-04 09:15:00+00:00,0
6854,2001-01-05 09:15:00+00:00,0
6855,2001-01-08 09:15:00+00:00,0
6856,2001-01-09 09:15:00+00:00,0
6857,2001-01-10 09:15:00+00:00,0
6858,2001-01-11 09:15:00+00:00,0
6859,2001-01-12 09:15:00+00:00,0
6860,2001-01-16 09:15:00+00:00,0
6861,2001-01-17 09:15:00+00:00,0
6862,2001-01-18 09:15:00+00:00,0
6863,2001-01-19 09:15:00+00:00,0
6864,2001-01-22 09:15:00+00:00,0
6865,2001-01-23 09:15:00+00:00,0
6866,2001-01-24 09:15:00+00:00,0
6867,2001-01-25 09:15:00+00:00,0
6868,2001-01-26 09:15:00+00:00,0
6869,2001-01-29 09:15:00+00:00,0
6870,2001-01-30 09:15:00+00:00,0
6871,2001-01-31 09:15:00+00:00,0
6872,2001-02-01 09:15:00+00:00,0
6873,2001-02-02 09:15:00+00:00,0
6874,2001-02-05 09:15:00+00:00,0
6875,2001-02-06 09:15:00+00:00,0
6876,2001-02-07 09:15:00+00:00,0
6877,2001-02-08 09:15:00+00:00,0
6878,2001-02-09 09:15:00+00:00,0
6879,2001-02-12 09:15:00+00:00,0
6880,2001-02-13 09:15:00+00:00,0
6881,2001-02-14 09:15:00+00:00,0
6882,2001-02-15 09:15:00+00:00,0
6883,2001-02-16 09:15:00+00:00,0
6884,2001-02-20 09:15:00+00:00,0
6885,2001-02-21 09:15:00+00:00,0
6886,2001-02-22 09:15:00+00:00,0
6887,2001-02-23 09:15:00+00:00,0
6888,2001-02-26 09:15:00+00:00,0
6889,2001-02-27 09:15:00+00:00,0
6890,2001-02-28 09:15:00+00:00,0
6891,2001-03-01 09:15:00+00:00,0
6892,2001-03-02 09:15:00+00:00,0
6893,2001-03-05 09:15:00+00:00,0
6894,2001-03-06 09:15:00+00:00,0
6895,2001-03-07 09:15:00+00:00,0
6896,2001-03-08 09:15:00+00:00,0
6897,2001-03-09 09:15:00+00:00,0
6898,2001-03-12 09:15:00+00:00,0
6899,2001-03-13 09:15:00+00:00,0
6900,2001-03-14 09:15:00+00:00,0
6901,2001-03-15 09:15:00+00:00,0
6902,2001-03-16 09:15:00+00:00,0
6903,2001-03-19 09:15:00+00:00,0
6904,2001-03-20 09:15:00+00:00,0
6905,2001-03-21 09:15:00+00:00,0
6906,2001-03-22 09:15:00+00:00,0
6907,2001-03-23 09:15:00+00:00,0
6908,2001-03-26 09:15:00+00:00,0
6909,2001-03-27 09:15:00+00:00,0
6910,2001-03-28 09:15:00+00:00,0
6911,2001-03-29 09:15:00+00:00,0
6912,2001-03-30 09:15:00+00:00,0
6913,2001-04-02 08:15:00+00:00,0
6914,2001-04-03 08:15:00+00:00,0
6915,2001-04-04 08:15:00+00:00,0
6916,2001-04-05 08:15:00+00:00,0
6917,2001-04-06 08:15:00+00:00,0
6918,2001-04-09 08:15:00+00:00,0
6919,2001-04-10 08:15:00+00:00,0
6920,2001-04-11 08:15:00+00:00,0
6921,2001-04-12 08:15:00+00:00,0
6922,2001-04-16 08:15:00+00:00,0
6923,2001-04-17 08:15:00+00:00,0
6924,2001-04-18 08:15:00+00:00,0
6925,2001-04-19 08:15:00+00:00,0
6926,2001-04-20 08:15:00+00:00,0
6927,2001-04-23 08:15:00+00:00,0
6928,2001-04-24 08:15:00+00:00,0
6929,2001-04-25 08:15:00+00:00,0
6930,2001-04-26 08:15:00+00:00,0
6931,2001-04-27 08:15:00+00:00,0
6932,2001-04-30 08:15:00+00:00,0
6933,2001-05-01 08:15:00+00:00,0
6934,2001-05-02 08:15:00+00:00,0
6935,2001-05-03 08:15:00+00:00,0
6936,2001-05-04 08:15:00+00:00,0
6937,2001-05-07 08:15:00+00:00,0
6938,2001-05-08 08:15:00+00:00,0
6939,2001-05-09 08:15:00+00:00,0
6940,2001-05-10 08:15:00+00:00,0
6941,2001-05-11 08:15:00+00:00,0
6942,2001-05-14 08:15:00+00:00,0
6943,2001-05-15 08:15:00+00:00,0
6944,2001-05-16 08:15:00+00:00,0
6945,2001-05-17 08:15:00+00:00,0
6946,2001-05-18 08:15:00+00:00,0
6947,2001-05-21 08:15:00+00:00,0
6948,2001-05-22 08:15:00+00:00,0
6949,2001-05-23 08:15:00+00:00,0
6950,2001-05-24 08:15:00+00:00,0
6951,2001-05-25 08:15:00+00:00,0
6952,2001-05-29 08:15:00+00:00,0
6953,2001-05-30 08:15:00+00:00,0
6954,2001-05-31 08:15:00+00:00,0
6955,2001-06-01 08:15:00+00:00,0
6956,2001-06-04 08:15:00+00:00,0
6957,2001-06-05 08:15:00+00:00,0
6958,2001-06-06 08:15:00+00:00,0
6959,2001-06-07 08:15:00+00:00,0
6960,2001-06-08 08:15:00+00:00,0
6961,2001-06-11 08:15:00+00:00,0
6962,2001-06-12 08:15:00+00:00,0
6963,2001-06-13 08:15:00+00:00,0
6964,2001-06-14 08:15:00+00:00,0
6965,2001-06-15 08:15:00+00:00,0
6966,2001-06-18 08:15:00+00:00,0
6967,2001-06-19 08:15:00+00:00,0
6968,2001-06-20 08:15:00+00:00,0
6969,2001-06-21 08:15:00+00:00,0
6970,2001-06-22 08:15:00+00:00,0
6971,2001-06-25 08:15:00+00:00,0
6972,2001-06-26 08:15:00+00:00,0
6973,2001-06-27 08:15:00+00:00,0
6974,2001-06-28 08:15:00+00:00,0
6975,2001-06-29 08:15:00+00:00,0
6976,2001-07-02 08:15:00+00:00,0
6977,2001-07-03 08:15:00+00:00,0
6978,2001-07-05 08:15:00+00:00,0
6979,2001-07-06 08:15:00+00:00,0
6980,2001-07-09 08:15:00+00:00,0
6981,2001-07-10 08:15:00+00:00,0
6982,2001-07-11 08:15:00+00:00,0
6983,2001-07-12 08:15:00+00:00,0
6984,2001-07-13 08:15:00+00:00,0
6985,2001-07-16 08:15:00+00:00,0
6986,2001-07-17 08:15:00+00:00,0
6987,2001-07-18 08:15:00+00:00,0
6988,2001-07-19 08:15:00+00:00,0
6989,2001-07-20 08:15:00+00:00,0
6990,2001-07-23 08:15:00+00:00,0
6991,2001-07-24 08:15:00+00:00,0
6992,2001-07-25 08:15:00+00:00,0
6993,2001-07-26 08:15:00+00:00,0
6994,2001-07-27 08:15:00+00:00,0
6995,2001-07-30 08:15:00+00:00,0
6996,2001-07-31 08:15:00+00:00,0
6997,2001-08-01 08:15:00+00:00,0
6998,2001-08-02 08:15:00+00:00,0
6999,2001-08-03 08:15:00+00:00,0
7000,2001-08-06 08:15:00+00:00,0
7001,2001-08-07 08:15:00+00:00,0
7002,2001-08-08 08:15:00+00:00,0
7003,2001-08-09 08:15:00+00:00,0
7004,2001-08-10 08:15:00+00:00,0
7005,2001-08-13 08:15:00+00:00,0
7006,2001-08-14 08:15:00+00:00,0
7007,2001-08-15 08:15:00+00:00,0
7008,2001-08-16 08:15:00+00:00,0
7009,2001-08-17 08:15:00+00:00,0
7010,2001-08-20 08:15:00+00:00,0
7011,2001-08-21 08:15:00+00:00,0
7012,2001-08-22 08:15:00+00:00,0
7013,2001-08-23 08:15:00+00:00,0
7014,2001-08-24 08:15:00+00:00,0
7015,2001-08-27 08:15:00+00:00,0
7016,2001-08-28 08:15:00+00:00,0
7017,2001-08-29 08:15:00+00:00,0
7018,2001-08-30 08:15:00+00:00,0
7019,2001-08-31 08:15:00+00:00,0
7020,2001-09-04 08:15:00+00:00,0
7021,2001-09-05 08:15:00+00:00,0
7022,2001-09-06 08:15:00+00:00,0
7023,2001-09-07 08:15:00+00:00,0
7024,2001-09-10 08:15:00+00:00,0
7025,2001-09-17 08:15:00+00:00,0
7026,2001-09-18 08:15:00+00:00,0
7027,2001-09-19 08:15:00+00:00,0
7028,2001-09-20 08:15:00+00:00,0
7029,2001-09-21 08:15:00+00:00,0
7030,2001-09-24 08:15:00+00:00,0
7031,2001-09-25 08:15:00+00:00,0
7032,2001-09-26 08:15:00+00:00,0
7033,2001-09-27 08:15:00+00:00,0
7034,2001-09-28 08:15:00+00:00,0
7035,2001-10-01 08:15:00+00:00,0
7036,2001-10-02 08:15:00+00:00,0
7037,2001-10-03 08:15:00+00:00,0
7038,2001-10-04 08:15:00+00:00,0
7039,2001-10-05 08:15:00+00:00,0
7040,2001-10-08 08:15:00+00:00,0
7041,2001-10-09 08:15:00+00:00,0
7042,2001-10-10 08:15:00+00:00,0
7043,2001-10-11 08:15:00+00:00,0
